"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
63918.6501314039,4137.41513998607,2026287.99613647,100,5,5,0,0,0.7,0
60014.6429239324,4149.99209885818,1933686.49935308,100,5,5,0,0,0.7,0
49857.0292866168,3814.91828420212,1483966.60772483,100,5,5,0,0,0.7,0
51171.3681904283,3586.21724746001,1392839.45926934,100,5,5,0,0,0.7,0
65206.6646901307,3962.05786893978,1894178.02821381,100,5,5,0,0,0.7,0
51763.9019161814,3522.76484488705,1364017.40335169,100,5,5,0,0,0.7,0
48622.311436041,4153.26562346452,1658217.12921281,100,5,5,0,0,0.7,0
52908.6400266037,3612.47682567657,1460048.46693217,100,5,5,0,0,0.7,0
49494.0715712522,3788.66436287025,1421068.86857348,100,5,5,0,0,0.7,0
50766.0074170474,3730.88822023469,1439529.63843081,100,5,5,0,0,0.7,0
63466.016117177,4531.83436181398,2185558.52305319,100,5,5,0,0,0.7,0
68921.3960593606,4233.03866395317,2189224.17244057,100,5,5,0,0,0.7,0
63341.6781919208,3868.64125359183,1802402.80795048,100,5,5,0,0,0.7,0
50034.0552525874,4142.04707610286,1704705.44360098,100,5,5,0,0,0.7,0
77605.3941581956,4507.93766541752,2569433.8561506,100,5,5,0,0,0.7,0
47319.0335972225,3540.00019269153,1326756.30313984,100,5,5,0,0,0.7,0
58293.6786950408,4195.0312458614,1902342.55709672,100,5,5,0,0,0.7,0
65659.5048516354,4114.30069948015,2078365.7712524,100,5,5,0,0,0.7,0
53840.792610787,3426.05553415768,1394447.01758799,100,5,5,0,0,0.7,0
49000.1701227468,3850.4815598482,1505306.10487345,100,5,5,0,0,0.7,0
71901.164151007,4290.26117446818,2252340.04887964,100,5,5,0,0,0.7,0
30972.1093142677,3067.79056577057,856428.109079772,100,5,5,0,0,0.7,0
62763.4614360959,3488.90745822918,1625333.42461736,100,5,5,0,0,0.7,0
58085.3787958912,4067.82297013023,1815777.5221356,100,5,5,0,0,0.7,0
33925.0509532863,3236.0883988599,940387.144513272,100,5,5,0,0,0.7,0
59241.9526039546,4122.88594819069,1862481.74063237,100,5,5,0,0,0.7,0
33058.3971539037,3378.20293953091,1020681.11939469,100,5,5,0,0,0.7,0
34384.061568269,3493.62151822336,1094171.62685132,100,5,5,0,0,0.7,0
55821.2843608227,4066.81045422389,1729243.43751717,100,5,5,0,0,0.7,0
74775.0315137738,4610.79950120822,2550102.2766096,100,5,5,0,0,0.7,0
66480.3082375598,3609.34007018065,1719911.45551475,100,5,5,0,0,0.7,0
64252.3922372673,4156.88416639907,1947318.35052305,100,5,5,0,0,0.7,0
44304.8535465689,3233.07303842076,1086138.32782736,100,5,5,0,0,0.7,0
48421.5539108647,3924.91897650399,1521571.59724008,100,5,5,0,0,0.7,0
62206.6895689598,4410.11209709475,2079682.94126746,100,5,5,0,0,0.7,0
63258.645548872,4529.15874441688,2179065.99340252,100,5,5,0,0,0.7,0
69956.8202908838,4409.96396922628,2254540.71147225,100,5,5,0,0,0.7,0
42951.7675501783,3682.4167422228,1310488.17090286,100,5,5,0,0,0.7,0
63228.4487981718,4157.37948218673,2032953.92771962,100,5,5,0,0,0.7,0
53477.8745113354,3602.93022863345,1463898.29587856,100,5,5,0,0,0.7,0
37364.4847431509,3626.07478982348,1176861.20080341,100,5,5,0,0,0.7,0
60005.6666930366,4214.02963125869,2015740.119377,100,5,5,0,0,0.7,0
47631.3652759935,3715.78759284303,1436146.54374656,100,5,5,0,0,0.7,0
67500.8656980433,3983.13076410328,2010903.79744979,100,5,5,0,0,0.7,0
47042.7300785147,3870.97202824363,1500079.07497151,100,5,5,0,0,0.7,0
45971.8251613748,3814.40888546387,1421027.91854976,100,5,5,0,0,0.7,0
63894.6980974372,3944.96018179095,1857530.68604367,100,5,5,0,0,0.7,0
34494.8814595673,3034.15330850329,851840.871429947,100,5,5,0,0,0.7,0
81648.534091978,5088.07470922529,3097205.68871977,100,5,5,0,0,0.7,0
55653.8037669343,4243.11980792064,1836123.2681481,100,5,5,0,0,0.7,0
52740.4669086961,3851.303638989,1553255.2059793,100,5,5,0,0,0.7,0
46541.5654059188,3487.23856899026,1344125.82215992,100,5,5,0,0,0.7,0
59400.5866163017,4401.48936685074,2066821.51807716,100,5,5,0,0,0.7,0
56047.9084446393,3531.09347874798,1458967.17094078,100,5,5,0,0,0.7,0
79479.2969865579,4552.7619128214,2631331.21719842,100,5,5,0,0,0.7,0
61120.5625497128,3775.90499918173,1718179.04959871,100,5,5,0,0,0.7,0
45954.6353256861,3585.09986528284,1278271.80713114,100,5,5,0,0,0.7,0
59233.1851954881,4226.84966995297,1914560.52306096,100,5,5,0,0,0.7,0
41481.1424591265,3442.69007215441,1120489.76730442,100,5,5,0,0,0.7,0
