"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semidef_pos"
2663.04309353185,2662.05628004308,124.212216724162,20071.1105434355,0,614602.048351153,169.535564209192,131.396685954727,2897.51784030305,22564.6180727582,2530.65959408835,617387.615979675,100,5,5,5,0,0,0,0.5,0,0,0
3296.44313918398,3282.36703313646,210.923691413855,36340.9292546134,0,1043650.42511575,78.2720145328689,157.349984853915,4542.94247470699,39559.1003792645,3125.01704828254,1048002.66640269,100,5,5,5,0,0,0,0.5,0,0,0
3285.11227452433,3297.57660542174,195.312521015302,28230.0728404408,0,966406.353983712,140.312959194615,157.498969515624,4369.17075777643,31374.8721557705,3140.07763590612,970598.869267435,100,5,5,5,0,0,0,0.5,0,0,0
3449.66981910088,3418.13664150043,226.112100535838,38058.9852636901,0,1118802.67345133,332.364347463254,162.322485489207,4855.36997333498,41176.2907353277,3255.81415601122,1123453.40681326,100,5,5,5,0,0,0,0.5,0,0,0
2683.80673987574,2676.48419224603,125.214456402978,22347.0810388202,0,619561.130281934,61.5184236896286,128.294629569319,2847.08505790936,24969.3693550063,2548.18956267671,622295.004946343,100,5,5,5,0,0,0,0.5,0,0,0
3555.54399761822,3545.50691732548,230.071792680725,32443.3657610999,0,1138395.23018423,256.260635432685,165.654622618482,4999.65973742372,35742.6491232854,3379.852294707,1143186.31714555,100,5,5,5,0,0,0,0.5,0,0,0
2571.84104732484,2583.92396578401,123.82125454766,23701.8133948124,0,612667.567501823,75.753365117008,116.762999860844,2595.10010106664,26197.9010770203,2467.16096592316,615150.036879735,100,5,5,5,0,0,0,0.5,0,0,0
3165.86785789994,3157.41298203325,174.208495159037,26481.1478227232,0,861983.634046916,228.723928577483,150.881589315631,3950.62576085331,29418.2917520457,3006.53139271762,865776.700927197,100,5,5,5,0,0,0,0.5,0,0,0
3358.51761669892,3358.57553064395,214.468766491902,35555.744810077,0,1061191.45660193,172.058416547861,167.485390366021,4858.17865151743,38742.204010228,3191.09014027793,1065856.55673693,100,5,5,5,0,0,0,0.5,0,0,0
3433.43262693433,3431.16840091377,218.693395306854,30351.1782268263,0,1082094.91997831,123.594367327337,167.783433074634,4919.57478313219,33661.0164864333,3263.38496783913,1086817.18949075,100,5,5,5,0,0,0,0.5,0,0,0
3452.68489978253,3444.84144732552,220.171222613173,34262.4024660146,0,1089407.20948998,231.526543978413,155.597565042615,4611.81178325851,37483.5608218187,3289.24388228291,1093818.73956174,100,5,5,5,0,0,0,0.5,0,0,0
3175.36436622102,3174.39141436646,188.754726379386,28615.5607308479,0,933958.386125201,132.393539343662,156.027846178456,4248.17407723886,31658.5315577252,3018.36356818801,938036.360839637,100,5,5,5,0,0,0,0.5,0,0,0
