"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
1718.02226892232,2529.25742759703,3344427.41039364,100,5,5,0.6,0.6,0,1
1399.8958136919,2581.59675366381,2777978.17666198,100,5,5,0.6,0.6,0,1
2218.49681878844,2256.80639446882,2008048.51738142,100,5,5,0.6,0.6,0,1
2616.78333889638,1840.86665313473,1450094.83845466,100,5,5,0.6,0.6,0,1
4191.48061816258,2779.37060120152,3858085.29653067,100,5,5,0.6,0.6,0,1
3407.59235894019,1895.72576510869,1203302.47275672,100,5,5,0.6,0.6,0,1
747.899270479796,2313.45285233819,2331511.72924379,100,5,5,0.6,0.6,0,1
3218.4461665881,2373.67126761192,2235925.37121044,100,5,5,0.6,0.6,0,1
1184.3524040647,2363.79637696767,2250513.22131114,100,5,5,0.6,0.6,0,1
1724.21867219635,3110.52293310044,4748556.96185909,100,5,5,0.6,0.6,0,1
1394.18625658581,2914.50180435229,4415570.58725195,100,5,5,0.6,0.6,0,1
4610.79979641687,2432.76752271293,2610099.76520792,100,5,5,0.6,0.6,0,1
2423.46815688771,3104.75411029973,5202828.35111207,100,5,5,0.6,0.6,0,1
2292.72606906934,2199.05865930083,1747561.48339462,100,5,5,0.6,0.6,0,1
430.743912266228,2242.5276586003,2135584.09411951,100,5,5,0.6,0.6,0,1
2643.2183652328,2452.09429373525,2793781.3369857,100,5,5,0.6,0.6,0,1
1147.34140430912,2447.80047536668,2570224.056651,100,5,5,0.6,0.6,0,1
1129.74677238533,2834.10078601797,4021971.59174481,100,5,5,0.6,0.6,0,1
1766.31510380968,2315.42169793512,2518655.90745167,100,5,5,0.6,0.6,0,1
1735.52547591311,2252.45983554694,2161421.13835299,100,5,5,0.6,0.6,0,1
4541.85878024947,2388.61478882715,2505244.43318661,100,5,5,0.6,0.6,0,1
5174.01589720073,2225.84324843928,2069383.85793792,100,5,5,0.6,0.6,0,1
1848.60357492784,2209.58038722836,1828084.82151956,100,5,5,0.6,0.6,0,1
7035.5773880813,2618.2746545096,3275363.87655398,100,5,5,0.6,0.6,0,1
