"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
13783.5233610871,2327.65043000811,430227.176360577,100,5,5,0,0,0.4,0
33197.5762082625,3140.3979755946,927046.264944896,100,5,5,0,0,0.4,0
24986.6410343314,3193.76908300823,826147.194766998,100,5,5,0,0,0.4,0
38667.2416241626,3558.58790674546,1158164.87163752,100,5,5,0,0,0.4,0
33831.6336900278,3521.55423581563,1096733.25917192,100,5,5,0,0,0.4,0
21756.0588251089,3327.53689637787,927978.970328937,100,5,5,0,0,0.4,0
23604.1864008672,2965.88226566862,730061.091555506,100,5,5,0,0,0.4,0
23096.3559142677,2910.88370957801,704123.947020248,100,5,5,0,0,0.4,0
33188.7771511007,3182.29492426012,944648.451983202,100,5,5,0,0,0.4,0
20041.7395229759,2904.8215088947,709679.625133574,100,5,5,0,0,0.4,0
24286.241384314,2856.81157887718,695919.690582729,100,5,5,0,0,0.4,0
22064.425990227,2963.30928657181,708611.045926989,100,5,5,0,0,0.4,0
27235.1630489526,2767.32156362815,669499.264529937,100,5,5,0,0,0.4,0
20594.0305607267,3031.40566768589,773237.526296283,100,5,5,0,0,0.4,0
20588.1415038179,2956.78886000964,736968.590902792,100,5,5,0,0,0.4,0
20688.9431288466,2633.37941751627,571229.627730242,100,5,5,0,0,0.4,0
39574.8717399111,3448.70490913945,1129910.04778384,100,5,5,0,0,0.4,0
26464.5632565913,3339.86639726517,900040.904424899,100,5,5,0,0,0.4,0
32133.1830347764,3231.4270004587,942342.75085759,100,5,5,0,0,0.4,0
24241.1608171216,2609.88024439606,574957.740799435,100,5,5,0,0,0.4,0
22014.6822871724,2612.79801555072,600091.374754381,100,5,5,0,0,0.4,0
20089.8988271049,2948.16652116463,681969.147847255,100,5,5,0,0,0.4,0
18486.9022724389,2529.28906103166,526235.059452422,100,5,5,0,0,0.4,0
40534.9481088753,3491.81978791593,1174070.60964214,100,5,5,0,0,0.4,0
34200.727464691,3483.04854553503,1095888.64566509,100,5,5,0,0,0.4,0
28370.9289218889,2776.87512906998,695681.102136357,100,5,5,0,0,0.4,0
19586.3846434153,2919.77570170264,762992.557079766,100,5,5,0,0,0.4,0
20844.1457331542,2701.54684949114,602645.502581882,100,5,5,0,0,0.4,0
33189.9635792032,3232.67137636311,952175.146842357,100,5,5,0,0,0.4,0
36075.0950215906,3117.55704694428,918169.219039874,100,5,5,0,0,0.4,0
29934.7656271735,3178.66613833794,925240.65034987,100,5,5,0,0,0.4,0
21473.5323434437,2776.49884003854,614729.901859258,100,5,5,0,0,0.4,0
24805.8020867084,3118.08589708469,807905.348169078,100,5,5,0,0,0.4,0
29456.4403237577,3085.94397298046,833873.180853957,100,5,5,0,0,0.4,0
20828.1053296225,3032.25744354937,725341.602338187,100,5,5,0,0,0.4,0
20063.1247894932,2644.86562667832,551506.581156365,100,5,5,0,0,0.4,0
35809.5771392864,3392.34735902152,1081786.06016114,100,5,5,0,0,0.4,0
24041.9855373776,2800.1623060087,665054.720626193,100,5,5,0,0,0.4,0
20121.390812559,2516.21865316295,524779.368547207,100,5,5,0,0,0.4,0
20558.4340545933,2802.06246932965,640875.802178032,100,5,5,0,0,0.4,0
17362.3580515975,2787.41749927443,653425.790547768,100,5,5,0,0,0.4,0
28773.7519460313,3189.57335708801,932289.669158711,100,5,5,0,0,0.4,0
26076.9172084244,2677.78630312517,626495.177604609,100,5,5,0,0,0.4,0
30892.9940382376,3154.95231887146,875463.884728496,100,5,5,0,0,0.4,0
36402.6431083133,3125.72583225256,942529.312628243,100,5,5,0,0,0.4,0
33243.4566810183,3123.28471555038,915659.151309112,100,5,5,0,0,0.4,0
25864.1762561706,2918.47523200749,717816.596123071,100,5,5,0,0,0.4,0
17574.3336356249,2939.64243966212,688548.468584027,100,5,5,0,0,0.4,0
28103.8322681339,3184.64356566986,876080.394679329,100,5,5,0,0,0.4,0
24057.7541211456,3065.7066231048,786051.380607687,100,5,5,0,0,0.4,0
21639.7530859825,2959.69392381532,733681.057966729,100,5,5,0,0,0.4,0
23944.2950456843,2943.79458922384,757977.818157565,100,5,5,0,0,0.4,0
36593.5328619978,3762.16058568068,1262831.19947821,100,5,5,0,0,0.4,0
23422.2271435664,2792.91305035862,678107.740740597,100,5,5,0,0,0.4,0
17247.5227743825,2763.7333814587,616603.047353161,100,5,5,0,0,0.4,0
39846.7736311297,3510.04407268863,1157325.1137217,100,5,5,0,0,0.4,0
28167.8688317479,3310.73874162558,940483.571839857,100,5,5,0,0,0.4,0
31255.0399501775,3001.42499718534,810415.654889071,100,5,5,0,0,0.4,0
23974.9840651649,3053.09899601505,727990.912341784,100,5,5,0,0,0.4,0
15387.2174742787,2576.04275553612,518238.380252532,100,5,5,0,0,0.4,0
22083.4717937767,2817.27592325657,641359.246873637,100,5,5,0,0,0.4,0
18956.5425522735,2803.73329147822,654455.567365634,100,5,5,0,0,0.4,0
32316.0264873029,3240.15990817229,981186.679012599,100,5,5,0,0,0.4,0
41260.980287425,4116.61765115633,1502584.1956704,100,5,5,0,0,0.4,0
20027.175616175,2912.85590555653,719957.539177386,100,5,5,0,0,0.4,0
28156.1593483985,3165.63146384914,843309.616576699,100,5,5,0,0,0.4,0
19877.5929116262,2593.39256213209,549685.859073256,100,5,5,0,0,0.4,0
31093.8759006431,3480.34794011267,1014421.61312737,100,5,5,0,0,0.4,0
