"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12"
0.00339866341893089,0.0525062203855977,0.00401907192486086,500,5,5,0.9,0.9,0
0.0985961011855929,0.0445223402825278,0.00278929635977994,500,5,5,0.9,0.9,0
0.00822752758432266,0.0499913471391892,0.00352722421936166,500,5,5,0.9,0.9,0
0.0160200038864586,0.0590598327833587,0.00511121399919613,500,5,5,0.9,0.9,0
0.00842507334775307,0.046523868009276,0.00301930749536334,500,5,5,0.9,0.9,0
0.0164517546833144,0.0452726627884918,0.00287105510278098,500,5,5,0.9,0.9,0
0.0201534330460871,0.0465622637627367,0.00306817517245952,500,5,5,0.9,0.9,0
0.0120342126728383,0.055188774538716,0.00442850868075218,500,5,5,0.9,0.9,0
0.0359930478892899,0.0510469303955309,0.00377061257327983,500,5,5,0.9,0.9,0
0.109979446530962,0.0439808509675447,0.00272353868280011,500,5,5,0.9,0.9,0
0.0275288788065537,0.0436333728505755,0.00268249281627058,500,5,5,0.9,0.9,0
0.01816938408426,0.0459558866717464,0.00298159039910997,500,5,5,0.9,0.9,0
0.0251001882834988,0.0400814505494429,0.00219873085080659,500,5,5,0.9,0.9,0
0.0216711318027243,0.0503093324374162,0.00362215077173086,500,5,5,0.9,0.9,0
0.0157984181816873,0.0475978272447009,0.00323595092938192,500,5,5,0.9,0.9,0
0.0301255352515325,0.0524902603717115,0.00397912115836435,500,5,5,0.9,0.9,0
0.339368138352999,0.058066950247425,0.00489164246385099,500,5,5,0.9,0.9,0
0.0221312560916838,0.0444765062720848,0.00272350179208497,500,5,5,0.9,0.9,0
0.104096761138943,0.0496631123789283,0.00355456363023738,500,5,5,0.9,0.9,0
0.350442546395067,0.0609230397484576,0.00543301519271256,500,5,5,0.9,0.9,0
0.230990767087915,0.0533654223363108,0.00417526165531011,500,5,5,0.9,0.9,0
0.00386182653281211,0.0479404763756916,0.00327700018983803,500,5,5,0.9,0.9,0
0.0177547065396931,0.0460153937809514,0.00298253046461336,500,5,5,0.9,0.9,0
0.0254090949789275,0.0548690596833295,0.00434664214677117,500,5,5,0.9,0.9,0
0.0278396027198568,0.0524432517364981,0.00398233075939562,500,5,5,0.9,0.9,0
0.0696066249570119,0.0467048872767932,0.00306630993522111,500,5,5,0.9,0.9,0
0.0257646350772668,0.0419602123409798,0.0024076472413688,500,5,5,0.9,0.9,0
0.0986651000662425,0.0546712918508555,0.00433465000737276,500,5,5,0.9,0.9,0
0.0340018979258962,0.0549949245106896,0.00442656624313015,500,5,5,0.9,0.9,0
0.0228718795358579,0.0560415134110158,0.00453987719070486,500,5,5,0.9,0.9,0
