"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
575.214798858594,2326.67350331926,7657035.27105978,100,5,5,0.9,0.9,0,1
6446.71936434725,2408.65718081369,8101375.24455257,100,5,5,0.9,0.9,0,1
3017.58708066732,3189.09167116465,14839257.4923395,100,5,5,0.9,0.9,0,1
4586.71607364864,2443.47355682787,8182049.53780743,100,5,5,0.9,0.9,0,1
2624.71206177806,3142.10098936141,14275567.7609026,100,5,5,0.9,0.9,0,1
1125.65518621885,1772.6716613166,4159024.836315,100,5,5,0.9,0.9,0,1
192.269673406301,1995.98771716221,5269551.81711717,100,5,5,0.9,0.9,0,1
3369.64484162711,2356.74744099698,7270454.40200779,100,5,5,0.9,0.9,0,1
1102.93361214132,2860.1195614286,11535959.9601826,100,5,5,0.9,0.9,0,1
1335.79570730427,3360.41642194681,16384648.0177183,100,5,5,0.9,0.9,0,1
3817.8648209142,2337.16196710857,7734720.30793225,100,5,5,0.9,0.9,0,1
1219.13032906268,2924.7910060267,12133137.2308894,100,5,5,0.9,0.9,0,1
852.631439777246,2639.15650700124,10003935.9744403,100,5,5,0.9,0.9,0,1
533.393792864741,3350.24674938364,16172219.0150535,100,5,5,0.9,0.9,0,1
283.83634550739,1874.09316182623,4738335.62673301,100,5,5,0.9,0.9,0,1
766.578704648705,2418.22032885035,8318845.77255487,100,5,5,0.9,0.9,0,1
330.433507576029,1870.71607017658,4475324.51390061,100,5,5,0.9,0.9,0,1
5739.84327771648,2226.81296731608,6698013.78808611,100,5,5,0.9,0.9,0,1
166.945795372623,2499.77967920173,8481465.38139382,100,5,5,0.9,0.9,0,1
1735.82303911946,2999.18845940004,13121600.5762686,100,5,5,0.9,0.9,0,1
1686.45552253108,4282.44094038609,27565993.2548059,100,5,5,0.9,0.9,0,1
5831.35193422093,2436.2950223652,8093637.11985436,100,5,5,0.9,0.9,0,1
770.009732279354,3163.66737292386,14233900.1791846,100,5,5,0.9,0.9,0,1
2648.00110328042,2639.01395323367,9661033.11326761,100,5,5,0.9,0.9,0,1
1644.72645903036,2441.95421749789,8300896.33155256,100,5,5,0.9,0.9,0,1
582.648858514008,2377.06689914005,7649787.83506648,100,5,5,0.9,0.9,0,1
7354.6021276212,3506.53981622193,18007412.2742522,100,5,5,0.9,0.9,0,1
408.694812033098,2145.83953435569,6139956.24812911,100,5,5,0.9,0.9,0,1
546.961161141498,2038.88146045851,5603828.2100507,100,5,5,0.9,0.9,0,1
267.143171869187,1989.64086076888,5168123.18110098,100,5,5,0.9,0.9,0,1
472.549931787063,2948.02568266988,12661192.3147367,100,5,5,0.9,0.9,0,1
3969.69061666516,2223.63469579398,6675375.55197692,100,5,5,0.9,0.9,0,1
2830.9805138642,2202.9081847599,6812440.68336288,100,5,5,0.9,0.9,0,1
604.547102345995,3070.77999072865,13328297.6152505,100,5,5,0.9,0.9,0,1
1161.1269575705,2214.4617292956,6829840.34043289,100,5,5,0.9,0.9,0,1
899.986926982283,2496.32653093446,8369337.3094786,100,5,5,0.9,0.9,0,1
3014.0093763861,4038.03150157274,24250722.1446968,100,5,5,0.9,0.9,0,1
289.697340216474,1671.82384024405,3699120.27860243,100,5,5,0.9,0.9,0,1
1478.51521274344,2222.60152121997,6861012.95543384,100,5,5,0.9,0.9,0,1
625.950734069638,2383.54407502164,7840866.2856182,100,5,5,0.9,0.9,0,1
1112.99560323024,2658.89390990077,9982381.48531836,100,5,5,0.9,0.9,0,1
857.204694246243,2868.34440028115,12010406.0051617,100,5,5,0.9,0.9,0,1
934.023902968933,2406.88945499088,7944836.39680239,100,5,5,0.9,0.9,0,1
9165.48120693128,2627.76694721478,9372376.25539928,100,5,5,0.9,0.9,0,1
849.959856680742,2214.21859887946,6792777.73638526,100,5,5,0.9,0.9,0,1
782.003298604533,2285.32036632899,6968635.50506355,100,5,5,0.9,0.9,0,1
1900.91392672591,2542.75719776813,9351023.3359589,100,5,5,0.9,0.9,0,1
2762.53207871387,2470.77464857501,8700883.1165722,100,5,5,0.9,0.9,0,1
650.601552787222,1957.12744514387,5016776.23196142,100,5,5,0.9,0.9,0,1
421.948061372483,2687.41810894108,9855279.94486213,100,5,5,0.9,0.9,0,1
1873.58579165175,2939.20397678111,12164143.9543537,100,5,5,0.9,0.9,0,1
5346.46618186746,2412.76143378043,8038977.19724817,100,5,5,0.9,0.9,0,1
1460.2763766787,2292.46683139842,7113753.99848914,100,5,5,0.9,0.9,0,1
527.709880643076,1947.73119104773,4992668.28951417,100,5,5,0.9,0.9,0,1
802.437384817066,2001.08136650024,5314146.42970721,100,5,5,0.9,0.9,0,1
2383.55647516001,2884.21704513025,11915681.6088099,100,5,5,0.9,0.9,0,1
20162.8235569494,3221.97085325649,14725288.4205718,100,5,5,0.9,0.9,0,1
3755.46279855529,3231.18330532767,14994118.6631035,100,5,5,0.9,0.9,0,1
345.621523698609,2379.81567424628,7902684.73763019,100,5,5,0.9,0.9,0,1
9984.64171774238,2855.28144529798,11760122.0044872,100,5,5,0.9,0.9,0,1
14561.7380748295,1896.78985694392,4777811.4620995,100,5,5,0.9,0.9,0,1
13059.6675561796,2733.7332668212,10537406.2078212,100,5,5,0.9,0.9,0,1
672.134019247659,2044.65344295574,5614419.05422675,100,5,5,0.9,0.9,0,1
12706.1941404021,2478.44806394755,8251100.23289467,100,5,5,0.9,0.9,0,1
378.700172301045,2230.9687012295,6871644.52700757,100,5,5,0.9,0.9,0,1
690.165526777314,3344.37451787898,15953698.4053201,100,5,5,0.9,0.9,0,1
2150.27448044448,2877.54798214649,11764018.0749076,100,5,5,0.9,0.9,0,1
825.661719892177,2228.84062934491,6784235.10390886,100,5,5,0.9,0.9,0,1
338.965699539091,1930.22356524828,4961736.87599076,100,5,5,0.9,0.9,0,1
2762.16968400116,2415.40692870259,8180921.81027827,100,5,5,0.9,0.9,0,1
1466.58276997997,1946.76405677819,4984360.26318439,100,5,5,0.9,0.9,0,1
465.199402282013,2668.78001929992,10077291.542162,100,5,5,0.9,0.9,0,1
7529.17456016684,2725.17721359844,10505048.458747,100,5,5,0.9,0.9,0,1
686.415898638258,1695.14510946209,3757927.10919512,100,5,5,0.9,0.9,0,1
470.089069744626,2652.97752053822,9805159.83557609,100,5,5,0.9,0.9,0,1
569.178390477111,2281.76409545214,7270165.97182357,100,5,5,0.9,0.9,0,1
