"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12"
0.050822260106876,0.0508148824898392,0.00173378815385635,500,5,5,0.7,0.7,0
0.115359556386674,0.0514998281281587,0.00182587952677813,500,5,5,0.7,0.7,0
0.0489139336659214,0.0495468916338789,0.00170909212883712,500,5,5,0.7,0.7,0
0.0449919524060422,0.044978539885905,0.00132184256112942,500,5,5,0.7,0.7,0
0.0338833822489111,0.0441943036619612,0.00131216567198677,500,5,5,0.7,0.7,0
0.0699591657663555,0.048241376399515,0.00151934621932369,500,5,5,0.7,0.7,0
0.0509274261349831,0.0476625579361468,0.00162743507846061,500,5,5,0.7,0.7,0
0.0455943527058473,0.0513698740968374,0.0017897180731402,500,5,5,0.7,0.7,0
0.0173516459181097,0.0422645531789649,0.00109734198921349,500,5,5,0.7,0.7,0
0.0323718408506138,0.0487341277206867,0.00164178583967977,500,5,5,0.7,0.7,0
0.0377580921587978,0.0492409636619751,0.00167357933070244,500,5,5,0.7,0.7,0
0.274515434341054,0.0557599305978145,0.00229738019632425,500,5,5,0.7,0.7,0
0.0418773104809341,0.049422779040398,0.00169500957129461,500,5,5,0.7,0.7,0
0.0402707946847415,0.0493987183892267,0.0016627496513178,500,5,5,0.7,0.7,0
0.0347275157977107,0.0478311997217877,0.0016561490519874,500,5,5,0.7,0.7,0
0.0397791328172413,0.0484297864854574,0.00158611658128268,500,5,5,0.7,0.7,0
0.0436823732412192,0.0504526883412654,0.00177330815026297,500,5,5,0.7,0.7,0
0.0403464480881062,0.0454350931787436,0.00137786209020916,500,5,5,0.7,0.7,0
0.0952280864067226,0.0524420200723315,0.00200118839267432,500,5,5,0.7,0.7,0
0.0300243479882358,0.0519059566015792,0.0019450295870748,500,5,5,0.7,0.7,0
0.0254884252866064,0.0547263819764434,0.00214172206494497,500,5,5,0.7,0.7,0
0.0169578780655096,0.047112146122273,0.00145638963472543,500,5,5,0.7,0.7,0
0.0351997059381903,0.049170448708321,0.00168679101169101,500,5,5,0.7,0.7,0
0.0437575061454207,0.0443687833216319,0.00130596276661526,500,5,5,0.7,0.7,0
0.0746268848234176,0.0533713645604157,0.00196032867477278,500,5,5,0.7,0.7,0
0.0945338611483391,0.0477690276484829,0.00158083363863993,500,5,5,0.7,0.7,0
0.0244408363126657,0.0485884140692461,0.00165300924963333,500,5,5,0.7,0.7,0
0.200036720914456,0.0544872841126675,0.00202627977908136,500,5,5,0.7,0.7,0
0.0268664484704781,0.0520506428501219,0.0019723225445781,500,5,5,0.7,0.7,0
0.0660082714071959,0.0543131478579763,0.00215863725696472,500,5,5,0.7,0.7,0
0.185197729616361,0.0526526117351592,0.00199224165217854,500,5,5,0.7,0.7,0
0.0872865728276692,0.0461082421334998,0.00142715699122076,500,5,5,0.7,0.7,0
0.0905488143448467,0.0511079643317241,0.00179486092220791,500,5,5,0.7,0.7,0
0.010043706951469,0.0522082563419966,0.00193197511426175,500,5,5,0.7,0.7,0
0.0240261620837779,0.0459491420695039,0.00136013315895536,500,5,5,0.7,0.7,0
0.0506704577664168,0.0480096036815333,0.00155091846982495,500,5,5,0.7,0.7,0
0.0270698331869085,0.0536737849880678,0.00210971249117786,500,5,5,0.7,0.7,0
0.0476177894936793,0.0440260105288844,0.00125146033880976,500,5,5,0.7,0.7,0
0.0325992303958666,0.0457647437794601,0.00138736768646858,500,5,5,0.7,0.7,0
0.0983127143414729,0.0531423558102026,0.00202875479107089,500,5,5,0.7,0.7,0
0.0285928375627406,0.0462499704596037,0.00146699728151771,500,5,5,0.7,0.7,0
0.0666107775370107,0.0412709395527202,0.00103684168068025,500,5,5,0.7,0.7,0
0.156312409396802,0.0437799059302524,0.00124152883408156,500,5,5,0.7,0.7,0
0.076472913385159,0.0467138594204505,0.00150471252268306,500,5,5,0.7,0.7,0
0.0726507733169024,0.0502233728898947,0.00177204233663177,500,5,5,0.7,0.7,0
0.0524440276465975,0.0487282595343776,0.00168480933596991,500,5,5,0.7,0.7,0
0.0273967717760619,0.0509510485466882,0.00190186164925713,500,5,5,0.7,0.7,0
0.0515741631484509,0.0467426082316223,0.00146015575968798,500,5,5,0.7,0.7,0
0.0947058613870814,0.0460992592341381,0.0014409196947714,500,5,5,0.7,0.7,0
0.144212030609797,0.0525001855518,0.00204612236716798,500,5,5,0.7,0.7,0
0.151989223971416,0.0546258369040521,0.00216386533776088,500,5,5,0.7,0.7,0
0.0273435149720641,0.0492743610481858,0.00167925459242892,500,5,5,0.7,0.7,0
0.0658800187998963,0.0568901172519915,0.00244552631586506,500,5,5,0.7,0.7,0
0.125867236790232,0.0495190020835533,0.00170266291420921,500,5,5,0.7,0.7,0
0.0325140902664721,0.043631545450994,0.00122822815823463,500,5,5,0.7,0.7,0
0.129942850543147,0.0506628746626136,0.00188740071693122,500,5,5,0.7,0.7,0
0.0670078759514641,0.0459051116438495,0.00144835910302876,500,5,5,0.7,0.7,0
0.107911658223758,0.043732799212896,0.00125608564882886,500,5,5,0.7,0.7,0
0.0253638289897094,0.046627431908164,0.00142818150800547,500,5,5,0.7,0.7,0
0.0230985570872372,0.0469694071231029,0.0014662050221039,500,5,5,0.7,0.7,0
0.0445500011159195,0.0514840603948181,0.00194126205157099,500,5,5,0.7,0.7,0
0.0772682356672568,0.0457000401229357,0.00132527846275474,500,5,5,0.7,0.7,0
0.119273563610342,0.0575224202415859,0.00256147421232589,500,5,5,0.7,0.7,0
0.0611341565990986,0.0525129891852154,0.00199874247367575,500,5,5,0.7,0.7,0
0.0223623016656573,0.0490186332716322,0.00167194730327654,500,5,5,0.7,0.7,0
0.0279790397967944,0.0517737859866572,0.00189654775100618,500,5,5,0.7,0.7,0
0.079536170939001,0.0491110614609616,0.00169496902635243,500,5,5,0.7,0.7,0
0.0286663834009171,0.0562557710618021,0.00237949662368783,500,5,5,0.7,0.7,0
0.0460686785073188,0.0503242780630493,0.00178674995209633,500,5,5,0.7,0.7,0
0.0542891348941169,0.0528213124440282,0.00192490358005605,500,5,5,0.7,0.7,0
0.0242418486089217,0.0506388163893583,0.00179236986890217,500,5,5,0.7,0.7,0
0.0230144258557046,0.0475108537114666,0.00153853236042969,500,5,5,0.7,0.7,0
0.0729921510269783,0.0454390790092583,0.00135297249707536,500,5,5,0.7,0.7,0
0.0587524692159262,0.0490110011414242,0.00162860790368575,500,5,5,0.7,0.7,0
0.161724592546979,0.045444975763449,0.00127814404481709,500,5,5,0.7,0.7,0
0.019172420684095,0.046603298706649,0.00150100085555782,500,5,5,0.7,0.7,0
0.0739060979107256,0.0548764030537114,0.00229847781093277,500,5,5,0.7,0.7,0
0.0685044654300299,0.0465375739962208,0.00145647777199424,500,5,5,0.7,0.7,0
0.0518872686677372,0.0465288582331995,0.00150537122061332,500,5,5,0.7,0.7,0
0.180140489527563,0.0481872836661847,0.00158983926020143,500,5,5,0.7,0.7,0
0.0434629974814568,0.0449081643730994,0.00131860268419535,500,5,5,0.7,0.7,0
0.0257383157568991,0.0478607992588658,0.00155478656271161,500,5,5,0.7,0.7,0
0.0425765636065729,0.0476290945823887,0.00152750933880489,500,5,5,0.7,0.7,0
0.114310312040372,0.0474708336105732,0.00156570780640066,500,5,5,0.7,0.7,0
0.166886778175546,0.0475783459367985,0.00159688412503462,500,5,5,0.7,0.7,0
0.0201089063599092,0.0438416419200203,0.00120824516212171,500,5,5,0.7,0.7,0
0.0331024629570248,0.0520720439991259,0.00192969231579493,500,5,5,0.7,0.7,0
0.0133631509554425,0.0485965542997736,0.00157439107358593,500,5,5,0.7,0.7,0
0.0377759343681641,0.0500368355375861,0.0017450112237023,500,5,5,0.7,0.7,0
0.0537671148308042,0.0509492946111233,0.0018556237158802,500,5,5,0.7,0.7,0
0.0496808701315769,0.050511966653319,0.00181002246823063,500,5,5,0.7,0.7,0
0.0384171823654557,0.0446813320432098,0.00133468606780895,500,5,5,0.7,0.7,0
0.0432955694355182,0.0501567633716807,0.0018350328565732,500,5,5,0.7,0.7,0
0.12504128537666,0.0520421752270149,0.0020323225609038,500,5,5,0.7,0.7,0
0.0282025436419804,0.0513540443051113,0.00181115008068221,500,5,5,0.7,0.7,0
0.127586152024778,0.0519356628810163,0.00197299655689163,500,5,5,0.7,0.7,0
0.0679221708222904,0.0490908168363284,0.00172571846128314,500,5,5,0.7,0.7,0
0.050275199456884,0.0431365081898812,0.00120219664228442,500,5,5,0.7,0.7,0
