"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semidef_pos"
0.357409387624947,0.361604288229449,3.22041392763894e-06,5.431720677185,0,0.0159346081139575,0.0115761355586703,0.0175823407996005,6.29717685652751e-05,5.77755392925128,0.344021947429848,0.0159946726419564,100,5,5,5,0,0,0,0.6,0,0,0
0.451081593676694,0.45109915349064,4.61173088297264e-06,6.13500256630912,0,0.0228188444089486,0.019620402471754,0.0213970442869571,9.17411886526888e-05,6.56646375751406,0.429702109203683,0.0229064113643691,100,5,5,5,0,0,0,0.6,0,0,0
0.391271770622307,0.389067827566946,4.24013068481117e-06,7.11130261533755,0,0.0209801666284457,0.0328889322462737,0.0180166034126698,7.46271071391588e-05,7.46968545371358,0.371051224154276,0.0210509463012247,100,5,5,5,0,0,0,0.6,0,0,0
0.498907499432882,0.486901318623363,5.24124669374484e-06,5.83642987209002,0,0.0259336886406495,0.0678769573497551,0.023597488686039,0.000107556430803803,6.26746041417315,0.463303829937324,0.0260365118548462,100,5,5,5,0,0,0,0.6,0,0,0
0.510829870021247,0.510218181897687,7.29334801507704e-06,9.1737849903558,0,0.0360874859786012,0.0163663157504145,0.0236831083352709,0.000128763455897589,9.66824854462663,0.486535073562416,0.0362096331660441,100,5,5,5,0,0,0,0.6,0,0,0
0.419356848238665,0.415457495199711,3.25023758599982e-06,3.76411935577581,0,0.0160821755755271,0.0416900376700439,0.019796357019813,7.09346288905986e-05,4.14178616634443,0.395661138179898,0.0161501697114597,100,5,5,5,0,0,0,0.6,0,0,0
0.336832046670374,0.33799229927058,2.52759419090379e-06,4.29501925957561,0,0.012506536056592,0.019635296150782,0.0159551302806861,5.06321838796329e-05,4.6122160100952,0.322037168989894,0.0125548792794963,100,5,5,5,0,0,0,0.6,0,0,0
0.347620246731297,0.347365796256632,2.51225515480421e-06,3.95050212197753,0,0.0124306385059712,0.0209410544331751,0.0158922158920076,5.04529318591408e-05,4.27718131427565,0.331473580364624,0.0124788090573594,100,5,5,5,0,0,0,0.6,0,0,0
0.409460332835619,0.409411126827237,3.8176881532031e-06,5.53415190934374,0,0.0188899209820489,0.0170726748364541,0.0189786520680439,7.42057707087273e-05,5.92653956734291,0.390432474759193,0.0189606630099197,100,5,5,5,0,0,0,0.6,0,0,0
0.350023074846695,0.351009516127857,2.49634395115956e-06,3.69646557355261,0,0.0123519098703375,0.0142910036019009,0.0161539282350875,5.09872217009568e-05,4.0321976447974,0.33485558789277,0.012400630518274,100,5,5,5,0,0,0,0.6,0,0,0
0.380754339468704,0.380635011830998,3.06855545682283e-06,4.66241698668672,0,0.0151832124003594,0.0149768830557982,0.0182383837964308,6.36263784702654e-05,5.02819444309963,0.362396628034567,0.0152440642871892,100,5,5,5,0,0,0,0.6,0,0,0
0.352034292502534,0.351959006912282,2.73554959760247e-06,4.47294803189908,0,0.013535499408937,0.0198142645315014,0.0168560893236165,5.55676858440061e-05,4.80516805987011,0.335102917588665,0.0135885935681319,100,5,5,5,0,0,0,0.6,0,0,0
0.467237125060246,0.463450718344765,4.40988588586889e-06,5.52370425156729,0,0.0218201153632793,0.043447164058481,0.0219725860271048,9.19105095511759e-05,5.94749421256905,0.44147813231766,0.0219080341396981,100,5,5,5,0,0,0,0.6,0,0,0
0.412185277098875,0.412116097339402,4.25499085305837e-06,6.20494419673275,0,0.0210536947409328,0.0239001787660983,0.0192942668993048,7.97385893046548e-05,6.59322929506552,0.392821830440098,0.0211295767558971,100,5,5,5,0,0,0,0.6,0,0,0
0.375328080513338,0.37406946623738,2.397035306135e-06,2.95494450922152,0,0.011860530694756,0.0381000391548728,0.0179863738368353,5.51884941582033e-05,3.29217255057999,0.356083092400544,0.0119135526667988,100,5,5,5,0,0,0,0.6,0,0,0
0.275929641876233,0.278326517024942,1.24565038788811e-06,1.45446422428682,0,0.00616347811927036,0.0120982657062415,0.0133624883339691,2.95248611009362e-05,1.71829560045681,0.264964028690973,0.00619187693762234,100,5,5,5,0,0,0,0.6,0,0,0
0.352329954958066,0.350134571851962,2.62837280803501e-06,4.14751163442214,0,0.0130051886541572,0.0308940629777611,0.0166809395395763,5.39084088383028e-05,4.46894752640244,0.333453632312386,0.0130567191294838,100,5,5,5,0,0,0,0.6,0,0,0
0.334974091122565,0.333395717116306,2.4529880405229e-06,4.54266705587985,0,0.0121373848245073,0.0294218362918961,0.0154734635745522,4.84524518274783e-05,4.84821931071052,0.317922253541754,0.0121836119830075,100,5,5,5,0,0,0,0.6,0,0,0
0.372668046062806,0.372399568816777,2.55305918510398e-06,3.3497020572938,0,0.0126325368478945,0.0229890286812206,0.0178675736574209,5.66778597116235e-05,3.69938107467539,0.354531995159356,0.0126869066378187,100,5,5,5,0,0,0,0.6,0,0,0
0.428161905613531,0.427072620668075,4.29674862824774e-06,6.44676590257624,0,0.0212603122125698,0.031329830913533,0.0203196468673685,8.41292290590511e-05,6.84359797727624,0.406752973800707,0.0213405535621745,100,5,5,5,0,0,0,0.6,0,0,0
0.302023904037638,0.303507792086362,1.6160982498819e-06,2.60352604590724,0,0.00799645414041564,0.0120217072337149,0.0143304342920998,3.61825644998836e-05,2.89352824271116,0.289177357794262,0.00803117321816612,100,5,5,5,0,0,0,0.6,0,0,0
