"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semidef_pos"
0.537175302175402,0.53420762226228,8.84800602813241e-06,10.9208322952409,0,0.0437799338271992,0.045797176557474,0.025369403796614,0.000151833350624905,11.4122104208588,0.508838218465666,0.0439237595515598,100,5,5,5,0,0,0,0.9,0,0,0
0.429657167055366,0.417906760621168,3.82721279416197e-06,5.24975456238887,0,0.0189370489055134,0.0626996637468945,0.0197188329435767,7.69969964533067e-05,5.61671206569734,0.398187927677592,0.0190105798614571,100,5,5,5,0,0,0,0.9,0,0,0
0.48984033332364,0.48871729493903,8.09903001733744e-06,10.5105701935617,0,0.0400740005257856,0.0123548781407376,0.0212497443139699,0.000123134158868636,10.9880556487446,0.46746755062506,0.0401897399567717,100,5,5,5,0,0,0,0.9,0,0,0
0.454611863076542,0.456097696792966,5.35276417422777e-06,7.33067602216181,0,0.026485477134079,0.0206550483807479,0.0210522677729367,9.78053749647064e-05,7.7646328368576,0.435045429020029,0.0265784238838468,100,5,5,5,0,0,0,0.9,0,0,0
0.41168334100468,0.40800558034278,3.99276598663629e-06,5.89767606690508,0,0.0197562061018764,0.0387003940284494,0.0187912761189344,7.53032439025605e-05,6.27065901388131,0.389214304223845,0.0198278843648018,100,5,5,5,0,0,0,0.9,0,0,0
0.43654545050899,0.433487130150752,5.6014944729978e-06,8.00715889271111,0,0.0277161946523931,0.0381560808360103,0.0199671262383809,9.52715293781679e-05,8.40554826238409,0.413520003912371,0.027806380715293,100,5,5,5,0,0,0,0.9,0,0,0
0.638549478304016,0.621153947510955,1.14977512883473e-05,12.0164020160478,0,0.0568908733747423,0.090143769063205,0.0293989690635681,0.000200459047392262,12.5648077252886,0.591754978447387,0.057080923038829,100,5,5,5,0,0,0,0.9,0,0,0
0.455020161920535,0.453979949741914,5.14540805175501e-06,7.0455888637958,0,0.0254594790400838,0.0116035721615465,0.021395885946441,9.72277390025295e-05,7.48900545355479,0.432584063795473,0.0255520463729113,100,5,5,5,0,0,0,0.9,0,0,0
0.475311887217439,0.474568841433358,5.74965977280166e-06,7.55290974028086,0,0.0284493165558226,0.0322582342244559,0.0232011238822507,0.000111028053704293,7.99596339327385,0.451367717551107,0.0285551571382377,100,5,5,5,0,0,0,0.9,0,0,0
0.512422782693249,0.49412664234847,6.75057958705778e-06,8.37116146330331,0,0.0334018677967619,0.0802714210194566,0.0228073080072549,0.000119381297803692,8.80331282497711,0.471319334341215,0.0335151216853753,100,5,5,5,0,0,0,0.9,0,0,0
0.379646148398169,0.379797069272053,2.90938954431198e-06,4.37720432145984,0,0.0143956594652557,0.0188948908704361,0.0182084291538533,6.17760000685693e-05,4.73795557898757,0.3615886401182,0.0144548050427214,100,5,5,5,0,0,0,0.9,0,0,0
0.499605434667778,0.498429668159899,7.72042173677084e-06,9.98500585490476,0,0.0382006467535421,0.0347525128857139,0.0233874701376709,0.00013089093881317,10.4498587766868,0.475042198022228,0.0383245417906235,100,5,5,5,0,0,0,0.9,0,0,0
