"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0596283249009938,0.0598335596919236,4.23975800894612e-08,0.211446292422996,0,0.0052890133210001,0.000121159845184714,0.000142536827206272,1.00758384421558e-07,0.270953457478805,0.0596910228647174,0.00528907188380533,500,5,5,5,0.9,0.9,0.9,0,0,0
0.05685853903376,0.0568999006778852,3.75969051297127e-08,0.0382777349560898,0,0.0046901387211214,0.000157396676520956,0.000134575348360251,8.94876008748399e-08,0.0949788773133289,0.056765325329525,0.00469019078965987,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0459990565678616,0.0460236446770616,2.37300530136665e-08,-0.0293116147103927,0,0.00296027665334887,0.000218344263300918,0.000109034277013918,5.71382396109445e-08,0.0164690975941679,0.0459146104000476,0.00296031017397285,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0502312339285148,0.0501779059326856,2.88849158265068e-08,-0.00407213933136315,0,0.00360333547952506,1.09847641474376e-05,0.000116570389793053,6.82825604476579e-08,0.0461481098330042,0.0500613355428926,0.0036033750113772,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0545445400262797,0.0545770803821592,3.49284734264292e-08,-0.00706364846138607,0,0.0043572572030002,7.66242394101414e-05,0.000130996324835896,8.36093316802446e-08,0.0474042673254835,0.0544460840573233,0.00435730605152963,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0461154489397939,0.0461574345830799,2.39482527936106e-08,-0.0409497588496044,0,0.00298749663949733,0.000130291420844207,0.000108373870996779,5.73027777193179e-08,0.00503539866934528,0.0460490607120831,0.00298753010647932,500,5,5,5,0.9,0.9,0.9,0,0,0
0.050023386753979,0.0501320270622494,2.8998952664799e-08,0.00634464588462522,0,0.00361756134702835,0.000111648475410608,0.000117563330450525,6.88109711647376e-08,0.0562563841631936,0.0500144637317988,0.00361760129505625,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0514111410630612,0.0517330762423265,3.05516749668804e-08,0.00136572434178101,0,0.00381126034876839,0.000212225780939317,0.000120833501054942,7.25516663268522e-08,0.0525646396239029,0.0516122427412716,0.0038113024914795,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0481211631357816,0.0484205305280165,2.6322037763714e-08,-0.0306761205535352,0,0.0032836215669478,5.60173726473135e-05,0.000111919443401109,6.24366581329904e-08,0.0173890252095991,0.0483086110846154,0.00328365780324993,500,5,5,5,0.9,0.9,0.9,0,0,0
0.057412761512897,0.0573813176326879,3.83364931482686e-08,-0.0231556244887036,0,0.00478240084726021,3.80697529061301e-05,0.000138551897086024,9.22767489051771e-08,0.0342190672712872,0.0572427657356019,0.00478245497264918,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0526269482435042,0.0526266430539294,3.21892103820791e-08,-0.0367894779365968,0,0.0040155396167436,6.86095498164072e-05,0.000125485791794987,7.69562368853739e-08,0.0157688607570909,0.0525011572621344,0.00401558453727747,500,5,5,5,0.9,0.9,0.9,0,0,0
0.042663653377891,0.0427818671986388,2.02916935722975e-08,0.010369594542768,0,0.00253134818975697,0.000110158931203122,0.000102525549710726,4.9333877835059e-08,0.0529230889894559,0.0426793416489281,0.00253137732919818,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0561107772895704,0.0560454294127477,3.68831147130743e-08,0.123622222443822,0,0.0046010947942266,9.59702667006368e-06,0.000133743294627979,8.79556441777817e-08,0.179723402706722,0.0559116861181197,0.00460114604278716,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0455094026611172,0.0454591518247657,2.34718681892652e-08,0.0096206261993828,0,0.00292806861287446,8.44980876952026e-06,0.000106764525104388,5.59988533704759e-08,0.0551215790517304,0.0453523872996614,0.00292810125011083,500,5,5,5,0.9,0.9,0.9,0,0,0
0.04983353659404,0.0497975734793623,2.85191654909582e-08,0.0251872520043126,0,0.00355770885666606,0.000305792280257139,0.000115267038127548,6.7229916927653e-08,0.0747149963180955,0.0496823064412348,0.0035577476994448,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0476137911266432,0.0476837855373732,2.54277134307069e-08,-0.00348514844557816,0,0.00317205639505383,0.000126185635355449,0.000110979277107921,6.06212366173532e-08,0.0440024570457096,0.0475728062602653,0.00317209170693797,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0526410914886197,0.0526436975434539,3.2089364209692e-08,0.0600703026933394,0,0.00400308400643065,0.00012814401044562,0.000123809514388468,7.61918864974416e-08,0.112583250171513,0.0525198880290654,0.00400312825989099,500,5,5,5,0.9,0.9,0.9,0,0,0
0.046996333481906,0.047000009335652,2.49404104754406e-08,0.0174016678793907,0,0.00311126632599026,2.32752137699618e-05,0.000112117006773891,6.01516733482849e-08,0.0643747261475267,0.0468878923288781,0.00311130165624222,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0498814337545282,0.049835253305178,2.86040666900608e-08,-0.0349444852832275,0,0.00356830011145171,8.47940368630545e-06,0.000119401457951263,6.87589961481532e-08,0.0149284690676144,0.0497158518472268,0.00356834040344748,500,5,5,5,0.9,0.9,0.9,0,0,0
