"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0526779404272815,0.0526688302491095,1.79596290263286e-09,0.0363953996905064,0,0.000224042780177644,0.000699874999483219,0.000522434328422329,4.56016580429512e-08,0.0883734651183047,0.0521463959206872,0.000224086621501928,500,5,5,5,0,0,0,0,0,0
0.0496744283311906,0.049518340179045,1.5822686273477e-09,-0.00308074636092395,0,0.000197384846724371,0.0012113506251669,0.000488958198079098,4.00667017586346e-08,0.0453823313450998,0.0490293819809659,0.000197423362405045,500,5,5,5,0,0,0,0,0,0
0.0518687306037462,0.0518441232981402,1.72939438811247e-09,0.00975416610478776,0,0.000215738491128255,0.00097255454582051,0.000512709239684703,4.39167410165784e-08,0.0606503421627134,0.0513314140584555,0.00021578071268036,500,5,5,5,0,0,0,0,0,0
0.0520525363600814,0.0519560439505429,1.75778315374068e-09,0.0370584130133433,0,0.000219279932862843,0.0014693073324259,0.00051235744441649,4.42617822101975e-08,0.0876416420409988,0.0514436865061264,0.000219322471530177,500,5,5,5,0,0,0,0,0,0
0.0460296046464981,0.046021331029139,1.39327902609416e-09,-0.000110891379110464,0,0.000173808771947195,0.000593028986825295,0.000457915765856163,3.52118929091756e-08,0.0453256842805623,0.0455634152632828,0.000173842618287544,500,5,5,5,0,0,0,0,0,0
0.0517617096658461,0.0512135943923296,1.69437760262275e-09,0.027300880968503,0,0.000211370217171982,0.00210405194767876,0.000505923152030606,4.29008311331653e-08,0.0769585386866704,0.050707671240299,0.00021141145710197,500,5,5,5,0,0,0,0,0,0
0.0569105243902307,0.0560642626375498,2.04137647601065e-09,0.027510230541072,0,0.000254657632629377,0.00276311079265633,0.000555090221497066,5.16643282299695e-08,0.0816576441386464,0.0555091724160528,0.000254707296004319,500,5,5,5,0,0,0,0,0,0
0.0459530448692938,0.0457927745845818,1.37937011785266e-09,-0.0147424143311425,0,0.000172073663461883,0.00114749753808569,0.00045064153801389,3.44969312077355e-08,0.0300631330000656,0.0453421330465679,0.000172106808171425,500,5,5,5,0,0,0,0,0,0
0.0471909279666072,0.0471265064269014,1.45148245483502e-09,-0.00863735449169613,0,0.000181069533275759,0.000896252499932094,0.000465518867457487,3.6543544537563e-08,0.037657320974979,0.0466609875594439,0.000181104654013529,500,5,5,5,0,0,0,0,0,0
0.0462652569051151,0.0462563923650532,1.38971315968775e-09,0.00953715270329569,0,0.000173363937244728,0.000830010841454982,0.000455627253472192,3.4999030743642e-08,0.0549723987669558,0.0458007651115811,0.000173397573939769,500,5,5,5,0,0,0,0,0,0
0.0509614410256378,0.0510267648260386,1.70720310104762e-09,0.0120301048163101,0,0.000212970172449489,0.000911569144691902,0.000506045550922013,4.30774866081871e-08,0.062079976697256,0.0505207192751166,0.00021301157659454,500,5,5,5,0,0,0,0,0,0
0.053080341547308,0.0530749205417603,1.82560318075092e-09,0.0316250407343479,0,0.000227740345592315,0.000645458505853645,0.000527290305502772,4.64010766647659e-08,0.0840599237758023,0.0525476302362575,0.000227784957339913,500,5,5,5,0,0,0,0,0,0
0.0495428882618385,0.0494115039019378,1.56944884628847e-09,0.0237876086082189,0,0.000195785604676795,0.00114345498332938,0.000491974001937745,4.01307540761116e-08,0.0721870418867281,0.0489195299,0.000195824197234991,500,5,5,5,0,0,0,0,0,0
0.0493794940004129,0.0494354622465516,1.57335307173829e-09,0.0109566362695784,0,0.000196272648993209,0.000719066109658356,0.000488189684937208,3.98887010797101e-08,0.0596170641603329,0.0489472725616144,0.000196310995415863,500,5,5,5,0,0,0,0,0,0
0.0518392569836812,0.0517960416866822,1.73058710262661e-09,0.0232539524553155,0,0.000215887279878465,0.000852315483866718,0.000509460487811105,4.36672370126222e-08,0.07424089395513,0.0512865811988711,0.000215929250572125,500,5,5,5,0,0,0,0,0,0
0.0497352866138154,0.049754781351118,1.57665034273272e-09,-0.000735110545315847,0,0.000196683976955221,0.000624948240465546,0.000489581361672667,4.00428733895908e-08,0.048375227828034,0.0492651999894453,0.000196722474206386,500,5,5,5,0,0,0,0,0,0
0.0480525975654691,0.0480862288153678,1.51117275181123e-09,0.0285398657927173,0,0.000188515778442947,0.000911272978759057,0.000475184994119633,3.80618453606054e-08,0.0756811903794273,0.0476110438212482,0.000188552358982178,500,5,5,5,0,0,0,0,0,0
