"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semidef_pos"
2869.66166991853,2850.69058885546,146.052193992849,27136.4113191872,0,722666.255876618,255.993408775239,136.547701792193,3275.09406626604,29750.0795803305,2714.14288706326,725809.289510403,100,5,5,5,0,0,0,0.7,0,0,0
4142.87392724925,4130.36190180881,342.324242826242,47448.7295985777,0,1693820.35350425,337.471100266944,201.632405672476,7407.3948560203,51254.13242556,3928.72949613634,1700918.8466902,100,5,5,5,0,0,0,0.7,0,0,0
4125.32588491715,4126.17512395956,360.96582852101,52891.9084326122,0,1786058.91952196,204.032850456385,197.764380921246,7483.64642980264,56813.2014670729,3928.41074303832,1793216.20174894,100,5,5,5,0,0,0,0.7,0,0,0
3493.28718726006,3472.20712301913,256.945107416197,43027.3607205525,0,1271364.39149534,66.500369715787,165.960824844709,5299.43658350958,46454.1475380968,3306.24629817442,1276431.4453437,100,5,5,5,0,0,0,0.7,0,0,0
3371.01045573423,3368.14728348561,213.05079552583,32988.4787680543,0,1054175.33626181,123.685952313599,163.125720627718,4724.6610740831,36235.8032714749,3205.0215628579,1058707.58344346,100,5,5,5,0,0,0,0.7,0,0,0
3540.47985211099,3449.05090493486,267.845095416307,47027.022922491,0,1325297.53211988,515.89764980945,168.220156394385,5480.03204522617,50051.6051247925,3280.83074854047,1330535.84622472,100,5,5,5,0,0,0,0.7,0,0,0
4224.10387978777,4227.17177022929,462.440867422554,70340.66852729,0,2288157.4120068,180.945292530343,201.352048026701,8667.62293473195,74383.8271145475,4025.81972220259,2296406.6487853,100,5,5,5,0,0,0,0.7,0,0,0
4143.85403667121,4143.3638149329,400.792420890665,60945.1986273473,0,1983120.89856701,162.000069554654,196.066384285959,7848.23821748902,64927.0525944638,3947.29743064694,1990606.27582429,100,5,5,5,0,0,0,0.7,0,0,0
4644.65613793983,4646.01058150491,512.091996822799,68316.349945568,0,2533831.20027921,203.717333835086,217.933621411341,9865.95796058364,72757.2887496727,4428.07696009357,2543233.10834766,100,5,5,5,0,0,0,0.7,0,0,0
4464.8547540354,4460.59865839972,475.757444218233,66157.5952535396,0,2354047.83399182,159.18765762271,214.54031022602,9342.660956457,70463.2623499523,4246.0583481737,2362960.50228026,100,5,5,5,0,0,0,0.7,0,0,0
3866.38460219709,3866.88844011216,272.915663352625,34622.8684579393,0,1350386.70226879,143.781707488231,191.427621806054,6258.81357623539,38345.4713526481,3675.4608183061,1356399.62118173,100,5,5,5,0,0,0,0.7,0,0,0
