"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
29501.9300083013,3392.75460530397,1008292.12225673,100,5,5,0,0,0.6,0
68857.1951124735,4084.5201397923,2046235.63667855,100,5,5,0,0,0.6,0
33596.7032203287,3652.62249989005,1184532.16506058,100,5,5,0,0,0.6,0
40231.5654692972,3538.94929599865,1192375.6899914,100,5,5,0,0,0.6,0
33827.2965768217,3497.0086288532,1060843.94073435,100,5,5,0,0,0.6,0
43855.0822864125,3611.26706074254,1268643.76949014,100,5,5,0,0,0.6,0
38896.0037568651,3446.40162789194,1124647.97662384,100,5,5,0,0,0.6,0
48610.3510934668,3475.50455340907,1326604.8715023,100,5,5,0,0,0.6,0
23831.8940803805,2948.77008860106,736338.902335737,100,5,5,0,0,0.6,0
47788.094374512,3705.08221764957,1373846.52294631,100,5,5,0,0,0.6,0
51070.724087227,3368.43777563033,1258096.44696113,100,5,5,0,0,0.6,0
33615.9298709496,3353.42208517424,1015470.51963474,100,5,5,0,0,0.6,0
34053.828017156,3603.32304570988,1114413.66038793,100,5,5,0,0,0.6,0
42380.2961575759,3971.1246792279,1477361.77368963,100,5,5,0,0,0.6,0
29767.119988429,3363.25457518311,992520.661893291,100,5,5,0,0,0.6,0
51359.550941409,3695.70141623407,1475967.55668535,100,5,5,0,0,0.6,0
74092.9776206146,4268.8952008865,2365261.34443873,100,5,5,0,0,0.6,0
28444.7558194542,3093.18365081603,817977.789151665,100,5,5,0,0,0.6,0
45263.8781098753,3219.14588940848,1131990.6030018,100,5,5,0,0,0.6,0
37391.7747844452,3205.17748151452,978848.697529613,100,5,5,0,0,0.6,0
54984.8392093889,3958.24459818996,1701561.71905365,100,5,5,0,0,0.6,0
53029.3512962934,3718.04853480023,1540243.21510361,100,5,5,0,0,0.6,0
30123.103634756,3102.89399546711,851032.494822188,100,5,5,0,0,0.6,0
45850.4160416972,3873.20961681763,1513753.80140197,100,5,5,0,0,0.6,0
37905.8302600956,3153.35758357893,970038.646023439,100,5,5,0,0,0.6,0
42730.4084206032,3908.48652706064,1401202.79521177,100,5,5,0,0,0.6,0
33902.0647182708,3122.3017090548,870303.79689604,100,5,5,0,0,0.6,0
33174.5747783592,3015.84903498266,853581.850875394,100,5,5,0,0,0.6,0
48738.8982927449,3957.1779590285,1557309.87665677,100,5,5,0,0,0.6,0
30615.9355225199,3340.33477685078,947441.974551155,100,5,5,0,0,0.6,0
58049.6103626046,3861.39842360944,1668339.50641011,100,5,5,0,0,0.6,0
41663.3662078872,3435.46000514125,1179779.86127663,100,5,5,0,0,0.6,0
54152.8423198919,4069.02416123004,1753190.45623835,100,5,5,0,0,0.6,0
49264.0962918476,3394.61081454719,1276534.05232113,100,5,5,0,0,0.6,0
46889.3266757606,3883.65763802716,1451701.19445587,100,5,5,0,0,0.6,0
40310.5173373597,3402.46414399233,1112924.34999952,100,5,5,0,0,0.6,0
38637.1816473041,3736.91295441192,1288470.08300229,100,5,5,0,0,0.6,0
42073.7306562234,3308.99103460212,1127830.80129156,100,5,5,0,0,0.6,0
78414.0441965122,4461.84069183402,2528074.68462577,100,5,5,0,0,0.6,0
57215.6264778401,3954.81492677969,1707898.33812031,100,5,5,0,0,0.6,0
37868.089646895,3161.89680429814,981645.568759058,100,5,5,0,0,0.6,0
39908.7083013736,3100.12705821483,974147.051713257,100,5,5,0,0,0.6,0
35075.2948618894,3526.91275178745,1118684.31156957,100,5,5,0,0,0.6,0
35656.725351069,3012.19083597046,888147.060322152,100,5,5,0,0,0.6,0
77663.364634637,4277.06369213991,2467104.06140499,100,5,5,0,0,0.6,0
48760.5655778078,3872.10196407495,1488847.32003429,100,5,5,0,0,0.6,0
41073.5819456474,3576.48959151464,1186594.7432856,100,5,5,0,0,0.6,0
31107.8142464575,3156.08709902633,890204.197667386,100,5,5,0,0,0.6,0
33423.2879381363,3407.13309821336,1032736.87607483,100,5,5,0,0,0.6,0
68913.5736993599,4188.05329522068,2128109.28418597,100,5,5,0,0,0.6,0
23905.2894431055,3373.83844375926,906569.197317817,100,5,5,0,0,0.6,0
32884.9526525761,2917.50112195809,804664.683994858,100,5,5,0,0,0.6,0
51557.2732938839,3636.07045502928,1448371.77756253,100,5,5,0,0,0.6,0
45695.9781594827,3376.28854359033,1202488.70553482,100,5,5,0,0,0.6,0
33991.6170223654,3553.86548482841,1127677.83720327,100,5,5,0,0,0.6,0
47386.6971065609,4246.30148678123,1701923.87481182,100,5,5,0,0,0.6,0
45527.3613203323,3550.74776465478,1306045.26094612,100,5,5,0,0,0.6,0
25701.5316196587,2888.14665473132,708368.927836214,100,5,5,0,0,0.6,0
30352.0374598048,3042.62697709638,840970.359741256,100,5,5,0,0,0.6,0
36977.5074502917,3984.87815905628,1338953.98218667,100,5,5,0,0,0.6,0
39233.435310343,3171.43294284795,1002371.51493092,100,5,5,0,0,0.6,0
43974.5132662102,3356.10680218561,1140239.28068988,100,5,5,0,0,0.6,0
60745.937728391,4363.09681090257,2045539.65214124,100,5,5,0,0,0.6,0
54768.5894640087,3661.27593630635,1524658.68649009,100,5,5,0,0,0.6,0
43857.6566055186,3817.42904775763,1354135.95069095,100,5,5,0,0,0.6,0
52179.6923934351,4009.29534110563,1670272.5202105,100,5,5,0,0,0.6,0
34134.0622111593,3038.6565515262,875292.80697065,100,5,5,0,0,0.6,0
49708.357398037,3682.10149085838,1422751.71706766,100,5,5,0,0,0.6,0
38463.7405505527,3563.65631147031,1167848.77785553,100,5,5,0,0,0.6,0
66745.1016526605,3993.86110968259,1956753.61320269,100,5,5,0,0,0.6,0
51633.6397854719,3745.54697354637,1477245.10923467,100,5,5,0,0,0.6,0
50240.8622757906,3857.14104875121,1506708.84878835,100,5,5,0,0,0.6,0
43261.2669072953,3395.56566671979,1114704.73430221,100,5,5,0,0,0.6,0
41429.5319114802,3818.04807074503,1351138.54945241,100,5,5,0,0,0.6,0
48732.9432079457,3906.57648351839,1539766.45911003,100,5,5,0,0,0.6,0
32184.2976143678,3248.76969529363,938442.486489523,100,5,5,0,0,0.6,0
42827.5759930817,3449.02793669326,1272209.97058249,100,5,5,0,0,0.6,0
32513.4045231531,3399.178791305,1036651.79379235,100,5,5,0,0,0.6,0
53588.5173353605,3851.7654075378,1623231.62064468,100,5,5,0,0,0.6,0
33956.4251360756,2946.29136385907,852860.258470155,100,5,5,0,0,0.6,0
48955.4690681983,3353.40758980921,1220824.78930179,100,5,5,0,0,0.6,0
46497.1542386441,3833.23100314655,1454773.17945136,100,5,5,0,0,0.6,0
36659.1726760711,2968.83915194519,889179.808026603,100,5,5,0,0,0.6,0
43780.822637238,3725.15139000632,1392180.33170129,100,5,5,0,0,0.6,0
30451.0431906728,3254.05900321948,900651.073545387,100,5,5,0,0,0.6,0
35184.9931420285,3268.74788272927,968134.010740219,100,5,5,0,0,0.6,0
56660.8836815149,3995.49632221239,1749563.1618143,100,5,5,0,0,0.6,0
65500.7459517601,3907.83812520665,1936449.6333806,100,5,5,0,0,0.6,0
74200.1199739826,4276.2083124197,2311320.33478831,100,5,5,0,0,0.6,0
39388.4829992967,3948.79893313849,1396438.9263206,100,5,5,0,0,0.6,0
34572.6275411388,3242.49594334904,972976.883380265,100,5,5,0,0,0.6,0
39876.001583951,3289.1039049622,1064145.24927878,100,5,5,0,0,0.6,0
43565.689696425,3424.2912969204,1167778.5783053,100,5,5,0,0,0.6,0
35338.7511446062,3617.92433806685,1161628.30546275,100,5,5,0,0,0.6,0
52498.920084277,3696.57446529537,1505775.82640313,100,5,5,0,0,0.6,0
39570.9732850196,3062.4349807531,941219.85323062,100,5,5,0,0,0.6,0
69883.5106063267,4582.8822810247,2376612.61490349,100,5,5,0,0,0.6,0
35373.8309243501,3195.87591898006,956105.622192153,100,5,5,0,0,0.6,0
53086.2062734615,3688.5926371692,1484031.91785286,100,5,5,0,0,0.6,0
32980.0431686248,3493.23529724152,1091857.87247594,100,5,5,0,0,0.6,0
55206.5042341635,3877.46604820616,1611682.11951788,100,5,5,0,0,0.6,0
34669.5103895816,3164.90709584244,925386.541053043,100,5,5,0,0,0.6,0
45664.6875093125,3836.22269527867,1408916.26627945,100,5,5,0,0,0.6,0
33182.2739446144,3542.41728460767,1123003.27803846,100,5,5,0,0,0.6,0
35355.2949013731,3508.26059558544,1114595.27397687,100,5,5,0,0,0.6,0
55086.0060120592,3295.58863004247,1342097.46762833,100,5,5,0,0,0.6,0
24197.1767848913,3039.03573884279,747993.951433557,100,5,5,0,0,0.6,0
45671.3787989287,3783.99231683199,1407887.38793332,100,5,5,0,0,0.6,0
47206.973176875,3429.82727192532,1247036.62142762,100,5,5,0,0,0.6,0
34166.2847474322,3083.80564289672,885259.869136882,100,5,5,0,0,0.6,0
40386.4793063289,3509.35530179721,1201937.7901996,100,5,5,0,0,0.6,0
52715.6824116834,3932.80976597557,1646867.42285411,100,5,5,0,0,0.6,0
