"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semipos_def"
0.419336242835417,0.41917569786791,3.93049528508336e-06,5.76846042729665,0,0.0194480906705925,0.0146384278082117,0.0191489312062947,7.6095941619914e-05,6.17315824232385,0.400026766661615,0.0195206152254548,100,5,5,5,0,0,0,1,0,0,0
0.561906867491357,0.556103402649269,9.15106347535397e-06,10.7397011409809,0,0.0452794620760514,0.0554097000365563,0.0256365584698382,0.00015630758567253,11.2461983084357,0.530466844179431,0.0454274623326071,100,5,5,5,0,0,0,1,0,0,0
0.51334811669516,0.502410713177322,5.79695121518655e-06,6.98072003393729,0,0.028683314612743,0.0639456241098404,0.0226744890971836,0.000109544669894293,7.43012252652261,0.479736224080138,0.028787585580245,100,5,5,5,0,0,0,1,0,0,0
0.577648254616149,0.570560110778808,1.32527756591263e-05,14.4365083025048,0,0.065574733961357,0.0606022781239629,0.0266988990222317,0.000197527416996549,14.953554278997,0.543861211756576,0.0657602489085357,100,5,5,5,0,0,0,1,0,0,0
0.4982619249645,0.498746338801592,7.47859754723698e-06,9.52970090925797,0,0.0370041006637286,0.0201942115627811,0.0235369331346136,0.000129455836637595,10.0077686226597,0.475209405666978,0.0371267837656462,100,5,5,5,0,0,0,1,0,0,0
0.317174989176923,0.318193001479595,1.98129912235227e-06,3.36099227093522,0,0.00980346805739906,0.0135102669101807,0.015045909290042,4.21532554786176e-05,3.66465699320197,0.303147092189553,0.00984382738712138,100,5,5,5,0,0,0,1,0,0,0
0.626843118135789,0.627640381567014,1.27584362491984e-05,13.3250737740543,0,0.0631287425610339,0.0394589463629528,0.029109858186597,0.000209946102308988,13.9124579458271,0.598530523380417,0.0633271136954644,100,5,5,5,0,0,0,1,0,0,0
0.497259557602937,0.495687573680863,6.52073031739441e-06,8.4806549317612,0,0.0322645736104675,0.0371411109201189,0.0234047731785259,0.000119835574913605,8.94077337844402,0.472282800502337,0.0323785042308957,100,5,5,5,0,0,0,1,0,0,0
0.363624786935165,0.364026985060352,3.70963829962096e-06,6.21157870139347,0,0.0183552903065245,0.0172865100839111,0.0164002200461876,6.37987091017813e-05,6.55791697824472,0.347626765014164,0.0184157136321314,100,5,5,5,0,0,0,1,0,0,0
0.355115476832553,0.352905604893147,2.59232506998888e-06,4.21570048939274,0,0.012826824446305,0.031054802946273,0.0162522095744496,5.22887645333257e-05,4.53976116327902,0.336653395318697,0.0128767596522245,100,5,5,5,0,0,0,1,0,0,0
0.493750720539543,0.490267541160722,6.23506406562659e-06,8.43316708135648,0,0.0308510969967204,0.0456287585359933,0.0232905353648104,0.000116567022128819,8.88128904336003,0.466977005795911,0.0309620213577796,100,5,5,5,0,0,0,1,0,0,0
0.411836047299602,0.406679564254072,3.89822893899027e-06,5.89243109700017,0,0.0192884367901238,0.0448651300466156,0.0200852202193563,7.89313685223499e-05,6.25940201425316,0.386594344034716,0.0193638549836592,100,5,5,5,0,0,0,1,0,0,0
0.435130485347331,0.436426253317806,4.98058389197578e-06,7.20415696691752,0,0.0246439290974961,0.0240294241080669,0.0207929277210568,9.30446445829897e-05,7.61525802815679,0.41563332559675,0.0247324677443061,100,5,5,5,0,0,0,1,0,0,0
0.44683034637592,0.446203010807385,5.06195767318364e-06,6.96945546415603,0,0.0250465665669127,0.0286664676075482,0.0209833615021713,9.46257448364877e-05,7.3876193429244,0.425219649305213,0.0251366064462815,100,5,5,5,0,0,0,1,0,0,0
0.495737262839106,0.486251732034559,6.21088689541457e-06,8.05048838672518,0,0.0307314683585113,0.0595728588944072,0.0221785756220529,0.000111186504644498,8.48665279066988,0.464073156412506,0.0308370105495623,100,5,5,5,0,0,0,1,0,0,0
0.406714313322683,0.404140679149578,3.99801727462545e-06,6.29766187025327,0,0.0197821894748467,0.0362502973153174,0.0187282196009335,7.50938721886451e-05,6.66812588626063,0.385412459548644,0.0198536558727392,100,5,5,5,0,0,0,1,0,0,0
0.497929815275601,0.497540886220788,6.96002065012871e-06,9.09583041717396,0,0.0344381821768369,0.0344628683014665,0.0233368890471276,0.000123728331593512,9.55929736414809,0.474203997173661,0.0345556033998692,100,5,5,5,0,0,0,1,0,0,0
0.494274928682061,0.492495844272861,7.4473861279242e-06,9.67432905153106,0,0.0368496665609689,0.0373021031387851,0.0230473307543254,0.000126721424125916,10.1313018770743,0.469448513518536,0.0369696376297067,100,5,5,5,0,0,0,1,0,0,0
0.452021385583213,0.451976752987797,6.23859561815921e-06,8.8476471748733,0,0.0308685711186518,0.0193363377428053,0.0214737242631149,0.00010789948964531,9.28033222271371,0.430503028724682,0.0309708248125573,100,5,5,5,0,0,0,1,0,0,0
0.351008855538995,0.345531888888408,2.62744045187659e-06,4.68650058226409,0,0.0130005753558854,0.0386194004801867,0.0153281424959027,4.99097687229067e-05,4.9988900373229,0.330203746392505,0.0130480907959642,100,5,5,5,0,0,0,1,0,0,0
0.446430549397357,0.442162757464196,5.47447392309094e-06,7.80637596541071,0,0.0270876969714539,0.0438937777762866,0.0210725707851013,9.9002007703831e-05,8.20891273703178,0.421090186679095,0.0271817463096486,100,5,5,5,0,0,0,1,0,0,0
0.533103726826362,0.533657124283947,7.43230376574154e-06,9.24168267993804,0,0.0367750390328892,0.02294253085379,0.0252064532100728,0.000137707168001511,9.75184387591062,0.508450671073874,0.0369060160034347,100,5,5,5,0,0,0,1,0,0,0
0.515417903009851,0.514677884720718,7.72519881102173e-06,9.7001066757521,0,0.0382242837169355,0.033862317931322,0.0242980125028512,0.000135724087405743,10.1816622608306,0.490379872217866,0.0383530120208903,100,5,5,5,0,0,0,1,0,0,0
0.485531843393277,0.471861795273768,6.1478106094207e-06,8.4141987083034,0,0.0304193668954136,0.0733719678425512,0.023165226019107,0.000114800101550279,8.82635858385412,0.448696569254661,0.0305286228182811,100,5,5,5,0,0,0,1,0,0,0
0.458254570938197,0.444402191183823,4.55901080230104e-06,5.87684197544328,0,0.0225579854497856,0.0670617602873226,0.0199970948167443,8.57363953604888e-05,6.26803478609416,0.424405096367079,0.0226395731247208,100,5,5,5,0,0,0,1,0,0,0
0.637276828296302,0.624994177188888,1.31144481856293e-05,13.2383659062756,0,0.0648902896224937,0.0795424733498705,0.0302194695021641,0.000220393560742357,13.796100261222,0.594774707686724,0.0650988369442,100,5,5,5,0,0,0,1,0,0,0
0.531636018637144,0.53211980341248,9.0375354846231e-06,10.9392843959605,0,0.0447177255779151,0.0374624861174651,0.0247985403997044,0.000150384800530891,11.4334579284802,0.507321263012776,0.0448599152009694,100,5,5,5,0,0,0,1,0,0,0
0.380527245410589,0.36488704723176,3.01618808532532e-06,4.83546080577008,0,0.0149240986461897,0.0633956279900446,0.0164729243538752,5.75182225465238e-05,5.15259242319062,0.348414122877885,0.0149788730139033,100,5,5,5,0,0,0,1,0,0,0
0.63726503445677,0.633073598723335,1.4891687415666e-05,14.993093232936,0,0.0736840693327155,0.0555332137050687,0.0294227069952681,0.00023010710101358,15.5748250536877,0.603650891728067,0.0739006689574269,100,5,5,5,0,0,0,1,0,0,0
0.362717959348075,0.362867016485963,2.89266845817792e-06,4.83795666265928,0,0.0143129235310644,0.0191696526642161,0.017717491932933,5.9941818829022e-05,5.18150496934314,0.34514952455303,0.014370255158639,100,5,5,5,0,0,0,1,0,0,0
0.487442120075516,0.478043649830925,7.80304349621653e-06,10.2401742624817,0,0.0386094592192794,0.0592675322877806,0.0214616264070132,0.000121656219668887,10.6683488502695,0.456582023423911,0.038724013026051,100,5,5,5,0,0,0,1,0,0,0
0.70474576111103,0.646771585444204,1.61725468651091e-05,15.5204170615129,0,0.08002176188856,0.167663910828197,0.0304122062387574,0.000248090406838309,16.0574989117957,0.616359379205447,0.0802552006651651,100,5,5,5,0,0,0,1,0,0,0
0.435278960374827,0.432386753553891,4.82088411079664e-06,7.02646122811637,0,0.0238537345802218,0.0397113683371533,0.0215667298235098,9.45009726111535e-05,7.42202882015405,0.410820023730382,0.0239438955840336,100,5,5,5,0,0,0,1,0,0,0
0.40349954816763,0.398006065468014,4.70299338846289e-06,7.53908379695653,0,0.0232704112861144,0.0477725190031767,0.0191827676873545,8.35017539999353e-05,7.89481082612098,0.378823297780659,0.0233496633887095,100,5,5,5,0,0,0,1,0,0,0
0.605700852859267,0.600622853271928,1.23603088429457e-05,13.0429267777944,0,0.0611588081548953,0.0102813800187377,0.0294297350403933,0.000207974696654526,13.6383462506349,0.571193118231535,0.0613556338206737,100,5,5,5,0,0,0,1,0,0,0
0.380426835535218,0.382574756670553,3.71120100962542e-06,6.13597104165717,0,0.0183630225956266,0.0226734069735122,0.0180609398914397,6.96722089989769e-05,6.49372447021888,0.364513816779113,0.018429334007176,100,5,5,5,0,0,0,1,0,0,0
0.507178498181009,0.495060636697796,9.78450292036286e-06,12.3159732846548,0,0.0484137204499554,0.0678303527383986,0.0227734060621397,0.000144917708619138,12.7553214300974,0.472287230635656,0.048549753854303,100,5,5,5,0,0,0,1,0,0,0
0.512395090046619,0.51446252749037,8.70789996486312e-06,10.9837009204666,0,0.0430866890261427,0.0193508902904056,0.0243303471692637,0.000144734697079331,11.4767451202228,0.490132180321107,0.0432235394643114,100,5,5,5,0,0,0,1,0,0,0
0.499013852308145,0.499229500437849,7.45760067648175e-06,9.68931953164102,0,0.0369002081472317,0.0215930727594073,0.0215523379199312,0.000119481764290854,10.1667403111898,0.477677162517918,0.0370128762180259,100,5,5,5,0,0,0,1,0,0,0
0.556422111772937,0.555652085922117,9.06956871524024e-06,10.431648300147,0,0.0448762260030087,0.0172080553940134,0.0263396697386883,0.000159400994052593,10.9708623565259,0.529312416183429,0.0450274172809433,100,5,5,5,0,0,0,1,0,0,0
0.45142379265559,0.452246485287713,4.57333301521358e-06,6.25172937881815,0,0.0226288517592768,0.0189611065962232,0.0198724115597365,8.54464524886983e-05,6.68419206487751,0.432374073727976,0.0227101267974333,100,5,5,5,0,0,0,1,0,0,0
0.37578568712408,0.3694814950245,3.17978600132143e-06,5.5431527922685,0,0.0157335811345384,0.044917125860152,0.017135249735811,6.11700286452067e-05,5.87402135353243,0.352346245288689,0.0157918663117215,100,5,5,5,0,0,0,1,0,0,0
0.513218818585745,0.513329847772452,1.01905876675356e-05,12.5318952216379,0,0.0504230277789662,0.0235552887352408,0.0245202824486716,0.00015831303976798,13.0215587514884,0.48880956532378,0.0505721237808768,100,5,5,5,0,0,0,1,0,0,0
0.313596507350678,0.315561219933072,2.0135274684409e-06,3.6539237852973,0,0.00996293391384555,0.0180049404772768,0.0149457122003403,4.22347390366383e-05,3.9495153521707,0.300615507732732,0.0100033458560875,100,5,5,5,0,0,0,1,0,0,0
0.495214311004239,0.460063892728997,5.31649766359737e-06,7.22727839745192,0,0.0263060304394798,0.109922652897033,0.0219188287752179,0.00010108514377362,7.61257005555913,0.438145063953779,0.0264023056734956,100,5,5,5,0,0,0,1,0,0,0
0.475842586880176,0.468315486719072,6.01124830684697e-06,8.17514362161315,0,0.0297436566222788,0.0557068276303359,0.0219382658281857,0.000108015500364566,8.59527938086299,0.446377220890886,0.0298462240688798,100,5,5,5,0,0,0,1,0,0,0
0.624278417959111,0.624597121098767,1.52139189795382e-05,15.2647164927401,0,0.0752784711107548,0.0299624512955867,0.0281729973035925,0.000223738831739078,15.8590324594037,0.596424123795175,0.0754883684976546,100,5,5,5,0,0,0,1,0,0,0
0.492878553495601,0.497199718870045,7.36507409870048e-06,9.52130144572522,0,0.03644238664037,0.017204334018854,0.0240313370417117,0.000130939563877924,9.99697566520196,0.473168381828333,0.0365666730878245,100,5,5,5,0,0,0,1,0,0,0
0.485541224979048,0.485549669868618,8.08818566233085e-06,10.5145300375566,0,0.040020342657213,0.0245513136846481,0.0222608846119111,0.000128194989158825,10.975519948851,0.463288785256707,0.0401411910951042,100,5,5,5,0,0,0,1,0,0,0
0.399048085673634,0.396937051433702,5.33050269085901e-06,8.66247743811901,0,0.0263753273143704,0.0336204820864655,0.0184896967150081,8.62838592443216e-05,9.02790504170618,0.378447354718694,0.0264567772704614,100,5,5,5,0,0,0,1,0,0,0
0.54490999259823,0.544653899576165,8.65284958376646e-06,10.3964250801153,0,0.0428142997404765,0.0322998911593454,0.0261631045729335,0.000154414515226569,10.9090351815542,0.518490795003232,0.0429608927061749,100,5,5,5,0,0,0,1,0,0,0
0.511415808573238,0.509560417413817,7.26071346815052e-06,9.05427831949192,0,0.0359260102404088,0.0401715125378298,0.0238090776512702,0.000129097733103872,9.52552261552733,0.485751339762547,0.0360485257699321,100,5,5,5,0,0,0,1,0,0,0
0.581492788365443,0.582281333942783,1.24344948632692e-05,13.5820757687293,0,0.0615258805834561,0.0352115314358379,0.0279545237212964,0.000198978659292262,14.128357025659,0.554326810221487,0.0617136186737809,100,5,5,5,0,0,0,1,0,0,0
0.417650535637427,0.417460742807949,4.09513917319283e-06,6.31272980422399,0,0.0202627486289581,0.0282907659277167,0.0198116938062782,8.00944302122768e-05,6.7020895739337,0.397649049001671,0.0203391366111247,100,5,5,5,0,0,0,1,0,0,0
0.441914533461611,0.419793427450162,4.57383954423475e-06,7.18307350093364,0,0.0226313580648736,0.0819174239138303,0.0198826540553391,8.51786530625284e-05,7.54307061048142,0.399910773394823,0.022712396139436,100,5,5,5,0,0,0,1,0,0,0
0.552058868766786,0.527127525454992,8.39922081357984e-06,10.355931965072,0,0.041559344585593,0.0963228526423725,0.0243816471383428,0.00014252356680595,10.8116679811964,0.502745878316649,0.0416942459232173,100,5,5,5,0,0,0,1,0,0,0
0.644686116353577,0.644352919741376,1.86585732086735e-05,17.6929960056993,0,0.0923226202365164,0.0429120196914333,0.0306318867396105,0.000268979907144956,18.2947701023615,0.613721033001766,0.0925747155898874,100,5,5,5,0,0,0,1,0,0,0
0.517629494827095,0.515502482542943,7.3575995590902e-06,8.9706796147661,0,0.0364054026183783,0.040917897957074,0.0243250528779347,0.000132417359646604,9.44739121163612,0.491177429665008,0.0365311567456295,100,5,5,5,0,0,0,1,0,0,0
0.447319301403888,0.447655361846336,4.98368300690496e-06,7.19993907505414,0,0.0246592635181658,0.0170783239287683,0.020957321166283,9.37250087387477e-05,7.63018005252926,0.426698040680053,0.0247484714736055,100,5,5,5,0,0,0,1,0,0,0
0.462542604875254,0.461351095429317,7.17635150111004e-06,9.92826710618555,0,0.0355085872274925,0.0132600488919711,0.0221521154327581,0.000119500296139214,10.3775496621688,0.439198979996559,0.0356216003278231,100,5,5,5,0,0,0,1,0,0,0
0.561430142316485,0.560951248812403,1.15563370619506e-05,13.4624302202122,0,0.0571807557825314,0.0187410617506605,0.025686891132364,0.000177224814125152,14.005119300778,0.535264357680039,0.0573474826274032,100,5,5,5,0,0,0,1,0,0,0
0.484495382017429,0.482147227613992,6.85113790472891e-06,9.10917805535467,0,0.0338994303525986,0.0102032465847604,0.0228656022809008,0.000120241010727435,9.58347019078734,0.459281625333091,0.0340134700493155,100,5,5,5,0,0,0,1,0,0,0
0.520085743280437,0.520047387008645,8.32997072409298e-06,10.5850450018142,0,0.0412166951428121,0.022520125850297,0.0243829965245851,0.000141788679076867,11.0826106192443,0.49566439048406,0.0413509349709331,100,5,5,5,0,0,0,1,0,0,0
0.442086275333707,0.442152093583946,5.24459177656681e-06,7.70773815426086,0,0.0259502401104526,0.0201711293295394,0.0212954590875131,9.76133519085031e-05,8.12965330026503,0.420856634496433,0.0260431140632149,100,5,5,5,0,0,0,1,0,0,0
0.492530671505722,0.489262947335298,8.1811232908771e-06,10.7606444894858,0,0.0404801980432599,0.0474678347546472,0.0230326194175062,0.000133085743010475,11.2057073262369,0.466230327917791,0.0406058729346716,100,5,5,5,0,0,0,1,0,0,0
0.482113955432246,0.481113096103765,6.10281809030705e-06,7.80215938578494,0,0.0301967439108393,0.0328192680120232,0.0225481887988249,0.000112114730170479,8.25145407320516,0.45856490730494,0.0303033278609522,100,5,5,5,0,0,0,1,0,0,0
0.405805794600671,0.40573131540209,4.57660516028855e-06,7.2908346038134,0,0.0226450423331078,0.0218756077116866,0.0187435277275084,8.06664102143736e-05,7.67476479070239,0.386987787674581,0.0227215549880749,100,5,5,5,0,0,0,1,0,0,0
0.481026982546185,0.480965377591006,7.12918391816884e-06,9.34817623013558,0,0.0352752020270994,0.0203872514717246,0.022643580082274,0.000121710001148113,9.80881596121004,0.458321797508732,0.035390454120286,100,5,5,5,0,0,0,1,0,0,0
0.419631696651168,0.399242975610439,3.70019231205612e-06,5.72404049782565,0,0.0183085515600537,0.0766767432230084,0.0185282490507082,7.13607982215217e-05,6.0669954512538,0.38071472655973,0.0183765556063685,100,5,5,5,0,0,0,1,0,0,0
0.380366646392566,0.378733343167933,3.45026731865818e-06,5.42800458964074,0,0.0170719226927207,0.0324267814041249,0.0183440525219261,6.82000980553538e-05,5.77594445462918,0.360389290646007,0.01713700675273,100,5,5,5,0,0,0,1,0,0,0
0.42602671433599,0.426148502695522,4.30461742111357e-06,6.18579590646327,0,0.0212992469996699,0.025751721654988,0.0208704435200986,8.63207151236889e-05,6.58607089914427,0.405278059175424,0.0213816847310246,100,5,5,5,0,0,0,1,0,0,0
0.526697919631606,0.501782484817688,7.56782670920307e-06,9.59410883088266,0,0.0374456065571368,0.0979333197482681,0.0236896563718855,0.000131073155148353,10.022873430766,0.478092828445803,0.0375698264550145,100,5,5,5,0,0,0,1,0,0,0
0.511481504246995,0.499762336829708,8.27093022585476e-06,10.7639286195263,0,0.0409245627575294,0.0676017868674204,0.0237924775756299,0.000137838066713856,11.2078083369059,0.475969859254078,0.0410549174120331,100,5,5,5,0,0,0,1,0,0,0
0.418197559377468,0.416930062090201,4.02634484814093e-06,5.90360552749925,0,0.0199223543086013,0.0316150428097927,0.0198037537475341,7.93757825996846e-05,6.29018804406693,0.397126308342667,0.0199980862409203,100,5,5,5,0,0,0,1,0,0,0
0.417301775954407,0.387307624483985,3.32865603082793e-06,5.29842785693033,0,0.0164701900405366,0.0930161784651413,0.0182868946635549,6.66033844863159e-05,5.6227134544196,0.369020729820431,0.0165337790968202,100,5,5,5,0,0,0,1,0,0,0
0.392037305165514,0.39037117818903,3.52824274123902e-06,5.54807018040592,0,0.0174577450836507,0.0296528339897655,0.0172310090516628,6.5119513052754e-05,5.91045465158167,0.373140169137367,0.0175196478276878,100,5,5,5,0,0,0,1,0,0,0
0.487138304468244,0.48430100987172,6.83270758202934e-06,8.95880492511165,0,0.0338082371158812,0.0413035016719322,0.0223557428428027,0.000117758352243565,9.40463972790797,0.461945267028917,0.0339197935676255,100,5,5,5,0,0,0,1,0,0,0
0.365005283817793,0.364314816815671,2.96600384001467e-06,4.84919636339746,0,0.0146757870003926,0.0243684493475558,0.0169558582831952,5.84156585382292e-05,5.1898331978677,0.347358958532476,0.0147315127412583,100,5,5,5,0,0,0,1,0,0,0
0.498118729609565,0.498055003573962,1.00759553059306e-05,12.5436403526751,0,0.0498558268537447,0.0199041285524041,0.0221797741987803,0.000143753812427071,13.0218549537322,0.475875229375181,0.0499904021314797,100,5,5,5,0,0,0,1,0,0,0
0.407515490260613,0.407791794317766,5.56078692627822e-06,8.78308113515496,0,0.0275147737112246,0.0138180824639071,0.0193593616843191,9.20450622007599e-05,9.17677854295167,0.388432432633447,0.0276017859681155,100,5,5,5,0,0,0,1,0,0,0
0.608273498428258,0.610243651466349,1.15115847768532e-05,12.3250252814308,0,0.0569593214758698,0.0317190326594751,0.0273357283633806,0.000187692949929294,12.9015797471996,0.582907923102968,0.0571365341587712,100,5,5,5,0,0,0,1,0,0,0
