"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semipos_def"
0.29534300760602,0.294378139858665,1.3888297083969e-06,0.189718730035448,0,0.00687192939714785,0.0240890342722117,0.0136462311412138,3.19358537940232e-05,0.460972703369256,0.280731908717451,0.00690260518277281,100,5,5,5,0,0,0,0,0,0,1
0.278754165882581,0.278781135568206,1.32474829492692e-06,0.0774073900086962,0,0.00655485456329838,0.0141274169272535,0.0127514913347614,2.92179427546348e-05,0.342034138964023,0.266029644233445,0.00658286894613311,100,5,5,5,0,0,0,0,0,0,1
0.25114656260341,0.241769876719664,1.01233246795525e-06,-0.00891564930558176,0,0.00500902105144258,0.0406900562388796,0.0114082810680207,2.28089250329474e-05,0.201540857058949,0.230361595651644,0.00503091318091635,100,5,5,5,0,0,0,0,0,0,1
0.286531828096741,0.283275631326677,1.28840009286613e-06,-0.02801285358421,0,0.00637500365950159,0.031133273288012,0.0135252054534844,3.04068879778104e-05,0.227385701224519,0.269750425873193,0.00640424517862562,100,5,5,5,0,0,0,0,0,0,1
0.233854036567172,0.234950446330047,9.11623146931935e-07,-0.0366497978520666,0,0.00451071133101921,0.0115653208820707,0.0109484708665746,2.07690882129022e-05,0.185638917833035,0.224001975463473,0.00453065375765577,100,5,5,5,0,0,0,0,0,0,1
0.250724456305529,0.24951903147748,1.03662964755462e-06,0.0484690302622858,0,0.00512924349610024,0.0210422646746178,0.0114590287263836,2.32121337600957e-05,0.278151221893197,0.238060002751096,0.00515151421354252,100,5,5,5,0,0,0,0,0,0,1
0.215294704585526,0.21354277627844,7.43064775568392e-07,0.0821908799594553,0,0.00367668450951241,0.0202016634216879,0.00998919684984426,1.70917466489457e-05,0.277283921123294,0.203553579428596,0.00369310271020018,100,5,5,5,0,0,0,0,0,0,1
0.255176380644802,0.258461060854216,1.08442850188704e-06,-0.0541950139549889,0,0.0053657522273371,0.0117864769391654,0.0120990671388378,2.50046971679965e-05,0.189194889750648,0.246361993715378,0.00538977402443622,100,5,5,5,0,0,0,0,0,0,1
0.243357645554527,0.242256309990798,9.92059376750778e-07,-0.112767830212379,0,0.00490870979616285,0.021247060561611,0.0118630425913676,2.33737913207427e-05,0.109342754780537,0.230393267399431,0.0049311886883636,100,5,5,5,0,0,0,0,0,0,1
0.231418657623353,0.231420018237023,9.32613373447156e-07,0.0245144715345296,0,0.00461457097181653,0.0109022837201767,0.010807906505092,2.07475934896256e-05,0.245030845437706,0.220612111731931,0.00463447306279047,100,5,5,5,0,0,0,0,0,0,1
0.285190548759009,0.284574195396814,1.3613440572167e-06,0.177449222928739,0,0.00673593039510824,0.0196251130183651,0.0134006773729691,3.10360250009829e-05,0.443014658669383,0.271173518023845,0.00676573328818648,100,5,5,5,0,0,0,0,0,0,1
0.309292636003013,0.30722702531184,1.56662664578258e-06,0.212799020445362,0,0.0077516686433322,0.033003390396187,0.0147645210904086,3.66081856595629e-05,0.489088266052188,0.292462504221431,0.00778686077824098,100,5,5,5,0,0,0,0,0,0,1
0.284480468172582,0.283421263095712,1.30865131985611e-06,0.0661031316706116,0,0.00647520673064804,0.0220559024891043,0.0135658672298791,3.07389394809205e-05,0.328527697354089,0.269855395865833,0.00650476229515472,100,5,5,5,0,0,0,0,0,0,1
0.234293445575567,0.233587188416213,9.13619817354052e-07,0.108088338166333,0,0.00452059085626785,0.0178104416615631,0.0105612500024775,2.0109814341498e-05,0.324571342080337,0.223025938413735,0.00453986966634436,100,5,5,5,0,0,0,0,0,0,1
0.267223304532176,0.26736184446964,1.22673320620174e-06,0.21303077605458,0,0.00606987590428619,0.0146493891358604,0.0128359649068526,2.81808709561917e-05,0.465604691450895,0.254525879562787,0.00609694783224978,100,5,5,5,0,0,0,0,0,0,1
0.244009739630999,0.243364824488725,9.72752748026037e-07,0.334159682271202,0,0.00481318059723283,0.0183009345269803,0.0114846773609736,2.24683574718057e-05,0.55986848737522,0.231880147127751,0.00483476801268962,100,5,5,5,0,0,0,0,0,0,1
0.297520942611133,0.292531547829657,1.4208068369792e-06,0.303739405532759,0,0.0070301522293731,0.0348757483910097,0.0138731609644231,3.27942351311893e-05,0.566384599752882,0.278658386865234,0.00706166041976114,100,5,5,5,0,0,0,0,0,0,1
0.241808422860373,0.241972040825451,1.09018719977216e-06,0.0515727010743144,0,0.00539424626447264,0.0100516332621774,0.011431203560085,2.3763699564357e-05,0.28332949067251,0.230540837265366,0.00541702278172785,100,5,5,5,0,0,0,0,0,0,1
0.239543026507273,0.241477944521446,9.82748834508818e-07,0.124961751464971,0,0.00486264123314963,0.00779317833731199,0.0109253104918971,2.15771270630329e-05,0.356711599634932,0.230552634029549,0.00488332453739725,100,5,5,5,0,0,0,0,0,0,1
0.301931860572747,0.298725486100956,1.48920459420739e-06,0.023940807381449,0,0.00736858433213814,0.0320442014539193,0.0137584512596784,3.33960742136317e-05,0.293828466500277,0.284967034841278,0.00740062837886349,100,5,5,5,0,0,0,0,0,0,1
0.221825624290553,0.222244155967285,8.46643684045196e-07,0.208440772696436,0,0.00418919294865563,0.0135234110331283,0.0106409871345414,1.94137651003123e-05,0.41674298595386,0.211603168832744,0.00420784114419068,100,5,5,5,0,0,0,0,0,0,1
0.253573772501749,0.250889104588055,1.09809354482571e-06,0.0254558155228763,0,0.00543336685979763,0.0263631245396488,0.0119202583194392,2.47934826033892e-05,0.252666463484976,0.238968846268616,0.00545716659423009,100,5,5,5,0,0,0,0,0,0,1
0.225371134065304,0.22047945954804,8.35080323796512e-07,0.0732723829731461,0,0.00413197744214514,0.0298456177243986,0.0102781206134935,1.86685521625991e-05,0.268797899314052,0.210201338934547,0.00414988877208744,100,5,5,5,0,0,0,0,0,0,1
0.269996030711576,0.269659003990355,1.1640719184576e-06,0.106421385202502,0,0.00575982785252821,0.01852740635443,0.0131244529181831,2.79990882242892e-05,0.357890009559647,0.256534551072172,0.00578677618088267,100,5,5,5,0,0,0,0,0,0,1
0.236186446394458,0.235670415798349,9.18769359134847e-07,-0.0565723693492918,0,0.00454607078899922,0.0172086599141544,0.0111668215434339,2.12268685023475e-05,0.162405417131012,0.224503594254915,0.00456646595663118,100,5,5,5,0,0,0,0,0,0,1
0.271776023982012,0.273557769315749,1.21128469575038e-06,0.295760369855131,0,0.00599343667457286,0.0157568774305886,0.0127748670588941,2.79120190013459e-05,0.551779516406555,0.260782902256855,0.00602025054038261,100,5,5,5,0,0,0,0,0,0,1
0.24798130285282,0.249388097506305,1.03922708778563e-06,0.0630502605307317,0,0.00514209563036328,0.0145471138063812,0.0116852056418963,2.36651170571967e-05,0.29648444957717,0.237702891864409,0.00516481890735597,100,5,5,5,0,0,0,0,0,0,1
0.264452785585315,0.264924378674421,1.16117505061261e-06,0.0687265698930451,0,0.00574549415043121,0.0153399929906692,0.0123406384797621,2.64267190976643e-05,0.317839362487691,0.252583740194659,0.00577086787358645,100,5,5,5,0,0,0,0,0,0,1
0.262553500431974,0.261103224732926,1.11079657268088e-06,0.209792930869295,0,0.00549622144162498,0.0223519733291423,0.0125791366798743,2.62454136657971e-05,0.449994457972126,0.248524088053051,0.00552146308812706,100,5,5,5,0,0,0,0,0,0,1
