"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
3150.92863174241,2248.26682437925,399756.896840034,100,5,5,0,0,0.1,1
2921.97480866396,2304.92686753584,431397.096817213,100,5,5,0,0,0.1,1
4369.60714803471,2197.9374179823,385093.08009494,100,5,5,0,0,0.1,1
6390.52317121466,2535.85929241629,520424.778369631,100,5,5,0,0,0.1,1
5299.83657109646,2243.98065512002,409567.550409321,100,5,5,0,0,0.1,1
5231.4549803087,2530.00469076373,509285.203160157,100,5,5,0,0,0.1,1
5994.79334967211,2647.24690268955,556927.427193445,100,5,5,0,0,0.1,1
3998.07429144005,2319.68607190021,423510.481599198,100,5,5,0,0,0.1,1
4462.85394550418,2132.42971003489,378303.707959039,100,5,5,0,0,0.1,1
3435.01703973001,2504.57763463578,542900.621731425,100,5,5,0,0,0.1,1
5098.80283991262,2585.35990922436,550789.908304607,100,5,5,0,0,0.1,1
4810.39098351986,2306.77033335984,407157.960986256,100,5,5,0,0,0.1,1
3898.38649719344,2419.60397883251,467791.184717829,100,5,5,0,0,0.1,1
6060.82714078646,2627.94066117065,541941.801320577,100,5,5,0,0,0.1,1
4550.82314228694,2518.17097281562,494940.223009714,100,5,5,0,0,0.1,1
7979.53553605758,3031.3636304149,719700.821037856,100,5,5,0,0,0.1,1
4488.38786275711,2971.10300949505,731343.360342083,100,5,5,0,0,0.1,1
5446.59420579922,2199.44714606138,382369.024059458,100,5,5,0,0,0.1,1
5041.15384124747,2764.79107814161,633850.745851722,100,5,5,0,0,0.1,1
5956.9539546512,2425.5634739411,460677.559797172,100,5,5,0,0,0.1,1
4520.36707571985,2494.59726756069,494233.170727859,100,5,5,0,0,0.1,1
4825.55506987483,2592.60884535901,550034.008000793,100,5,5,0,0,0.1,1
5089.34526018478,2307.43856330679,431562.232113666,100,5,5,0,0,0.1,1
3725.58719586397,2333.47407512625,434044.475135005,100,5,5,0,0,0.1,1
4912.28853172521,2483.50013974579,484563.080586668,100,5,5,0,0,0.1,1
6061.47342244716,2533.48681999222,505601.119376327,100,5,5,0,0,0.1,1
4059.99128012303,2444.67873518087,476358.940482709,100,5,5,0,0,0.1,1
3573.1696585576,2292.88753102714,397136.212721055,100,5,5,0,0,0.1,1
5246.9655627412,2646.34836228907,590821.92836341,100,5,5,0,0,0.1,1
3563.16455428439,2344.73231407771,433853.050042967,100,5,5,0,0,0.1,1
4029.36153321889,2690.2751391068,577656.891484588,100,5,5,0,0,0.1,1
3325.18240448368,2435.31064050789,464303.056193467,100,5,5,0,0,0.1,1
4097.39097572169,2459.83155578454,509924.598189873,100,5,5,0,0,0.1,1
4976.3703270144,1929.72709924671,290728.534664868,100,5,5,0,0,0.1,1
2905.55874584344,2123.81911653726,345437.076674629,100,5,5,0,0,0.1,1
4419.69912363654,2426.31750084719,448661.287787631,100,5,5,0,0,0.1,1
5453.73271994717,2342.67383080125,431187.568451314,100,5,5,0,0,0.1,1
3556.90696565935,2081.96563959715,343920.51621529,100,5,5,0,0,0.1,1
6996.82909354012,2427.14687645945,486870.701080752,100,5,5,0,0,0.1,1
4386.83128220675,2717.91825742294,577994.07250645,100,5,5,0,0,0.1,1
6531.45632427591,2400.55224257483,448287.657538586,100,5,5,0,0,0.1,1
4061.24811583179,2471.63916698312,480052.041025393,100,5,5,0,0,0.1,1
6375.1622269519,2601.10954632297,545501.165679876,100,5,5,0,0,0.1,1
3656.04567928846,2310.202576874,422109.479836034,100,5,5,0,0,0.1,1
5003.22913924189,2308.30977183418,417555.556149999,100,5,5,0,0,0.1,1
3397.9408072924,2354.75305660245,446986.113952908,100,5,5,0,0,0.1,1
5027.84118655884,2480.6076427488,479778.936724128,100,5,5,0,0,0.1,1
2852.4126091943,2376.83615056667,446119.593874721,100,5,5,0,0,0.1,1
4655.98596656173,2524.31433008553,498996.297716848,100,5,5,0,0,0.1,1
5971.9566405664,2153.39113629922,391077.14086439,100,5,5,0,0,0.1,1
5183.84197456481,2205.18337777293,400119.017499299,100,5,5,0,0,0.1,1
4197.8005841526,2641.5593211089,594208.729671766,100,5,5,0,0,0.1,1
4982.09577588773,2757.91665814386,613671.622118237,100,5,5,0,0,0.1,1
5109.10599972568,2539.11951317353,506291.441437448,100,5,5,0,0,0.1,1
3764.77355353107,2434.89288139629,501189.80335801,100,5,5,0,0,0.1,1
3161.00691258959,2330.83711986112,428771.224454144,100,5,5,0,0,0.1,1
4260.13282626407,2787.70322416845,632203.057981436,100,5,5,0,0,0.1,1
4247.06263901148,2126.58422850914,367678.712842756,100,5,5,0,0,0.1,1
6091.99690442165,2747.96743833622,604383.921231466,100,5,5,0,0,0.1,1
4035.34865836676,2507.10110027391,525686.753285527,100,5,5,0,0,0.1,1
7263.82454919147,3207.99072386148,861937.830610303,100,5,5,0,0,0.1,1
6337.17870276379,2401.89814782258,465149.130869747,100,5,5,0,0,0.1,1
4097.37416235699,2376.26425709754,441154.511547669,100,5,5,0,0,0.1,1
7385.40126205505,3068.63135733575,746197.50011004,100,5,5,0,0,0.1,1
5911.73520481103,2308.40804904873,421823.899706422,100,5,5,0,0,0.1,1
2153.92775986245,2154.74530034888,386921.68604489,100,5,5,0,0,0.1,1
7970.51017029945,2547.42488844587,517514.453179403,100,5,5,0,0,0.1,1
2938.25948830642,2574.67018530752,532087.446173422,100,5,5,0,0,0.1,1
6081.88852367076,2706.25438520236,600619.30784946,100,5,5,0,0,0.1,1
4902.07000095272,2717.87412867011,634653.487697235,100,5,5,0,0,0.1,1
6710.91380479856,2859.55060961138,646974.015499178,100,5,5,0,0,0.1,1
5061.30502337926,2396.36511339346,442116.235825699,100,5,5,0,0,0.1,1
3446.7265317816,2372.7794824375,446607.40069536,100,5,5,0,0,0.1,1
4619.02794747514,2582.25305494302,521522.417094999,100,5,5,0,0,0.1,1
4797.77415490087,2454.48524281355,485749.43620844,100,5,5,0,0,0.1,1
6227.59629034512,2449.66799666153,482555.119912392,100,5,5,0,0,0.1,1
4336.9304602501,2357.70454675229,425508.189516072,100,5,5,0,0,0.1,1
3405.37239454392,2589.22380205236,530589.538037911,100,5,5,0,0,0.1,1
5244.60749885786,2487.80363794837,477176.606945798,100,5,5,0,0,0.1,1
4877.93847785628,2354.6898081792,444684.039681752,100,5,5,0,0,0.1,1
5472.06731343322,2481.97549222487,503150.764257548,100,5,5,0,0,0.1,1
6189.21223703133,2278.50011913054,405867.645780678,100,5,5,0,0,0.1,1
4794.17720581587,2307.75673154056,423388.498022301,100,5,5,0,0,0.1,1
4910.5999422574,2200.71877791283,417313.23027304,100,5,5,0,0,0.1,1
5314.86871516323,2480.60945230012,491935.366244464,100,5,5,0,0,0.1,1
4937.48079675554,2663.81559944679,550093.003864636,100,5,5,0,0,0.1,1
4888.03048725084,2478.99809234541,525981.385119355,100,5,5,0,0,0.1,1
5119.41944506291,2317.73607372864,445417.738637547,100,5,5,0,0,0.1,1
4721.51350229074,2637.92012943939,567458.120314871,100,5,5,0,0,0.1,1
4172.42702482924,2642.14400066679,570997.22950231,100,5,5,0,0,0.1,1
6862.51497755457,2696.68447091675,570016.949971875,100,5,5,0,0,0.1,1
6855.09193794709,2940.56211437685,688561.882045876,100,5,5,0,0,0.1,1
3466.37453199257,1966.88882890634,314573.197370449,100,5,5,0,0,0.1,1
4040.32284702439,2311.07242864659,429470.722625544,100,5,5,0,0,0.1,1
4959.41507471494,2904.38566809513,681808.650142353,100,5,5,0,0,0.1,1
4344.06222888279,2728.70853594331,585153.810292816,100,5,5,0,0,0.1,1
6182.6914188864,2456.7783900828,459928.741746857,100,5,5,0,0,0.1,1
6011.9373716492,2399.82608905829,460640.086416221,100,5,5,0,0,0.1,1
5422.41561318933,2278.48505016795,406142.503660231,100,5,5,0,0,0.1,1
4677.89122303086,2285.26311121567,415516.089318115,100,5,5,0,0,0.1,1
4447.71587245299,2194.44959584292,389323.120941815,100,5,5,0,0,0.1,1
4579.47470311188,2454.78070976368,474180.095575968,100,5,5,0,0,0.1,1
3520.30444333786,2412.73229027687,481802.629172758,100,5,5,0,0,0.1,1
3649.47728441112,2163.33181942287,367008.110786199,100,5,5,0,0,0.1,1
5506.00094774199,2395.95751510677,457260.069928874,100,5,5,0,0,0.1,1
3306.64141856492,2142.96984019204,375847.053645057,100,5,5,0,0,0.1,1
3349.88156387393,1959.12954632843,314626.861716182,100,5,5,0,0,0.1,1
4609.24413710628,2386.05441975744,445769.310038859,100,5,5,0,0,0.1,1
5644.22605856588,2611.64748242614,524718.834875189,100,5,5,0,0,0.1,1
5570.15132422985,2530.17020088823,491562.905899313,100,5,5,0,0,0.1,1
2915.85809330529,2437.8837018927,504008.502714267,100,5,5,0,0,0.1,1
4665.35140122861,2768.12728913705,603156.416047314,100,5,5,0,0,0.1,1
4421.63195141299,2290.77428889035,417420.034295139,100,5,5,0,0,0.1,1
7836.26124890668,2622.12947448187,589458.704279053,100,5,5,0,0,0.1,1
6089.43271419749,2308.04427472574,431010.996394091,100,5,5,0,0,0.1,1
5742.45678233361,2402.66881418618,454800.533327332,100,5,5,0,0,0.1,1
4588.98795296173,2627.3215461902,536983.202979341,100,5,5,0,0,0.1,1
5386.94002986057,2622.36169434311,554963.347927441,100,5,5,0,0,0.1,1
4455.83984782322,2600.86039759196,536064.48139626,100,5,5,0,0,0.1,1
6364.03779534587,2488.75302767674,494354.864271135,100,5,5,0,0,0.1,1
2638.22592569332,2343.07881829483,435665.37949713,100,5,5,0,0,0.1,1
3580.85863081993,2558.50993997527,528011.472110814,100,5,5,0,0,0.1,1
5770.1081451564,2323.98487133396,462648.29109221,100,5,5,0,0,0.1,1
6728.81326418588,2807.27742152669,647282.451894277,100,5,5,0,0,0.1,1
5003.59731634481,2674.33279353919,543677.052667114,100,5,5,0,0,0.1,1
5346.03868729004,2505.12810831904,488953.036473859,100,5,5,0,0,0.1,1
3835.50330869681,2542.36522098119,503206.752597672,100,5,5,0,0,0.1,1
3944.12451318151,2263.86619556793,413537.20330212,100,5,5,0,0,0.1,1
5930.696930129,2584.66262076025,546003.241878964,100,5,5,0,0,0.1,1
4580.95374384453,2639.79100612808,548557.914492707,100,5,5,0,0,0.1,1
5575.68501744947,2522.93133479201,508554.250135579,100,5,5,0,0,0.1,1
5873.76085446195,2880.43407757205,643015.320987946,100,5,5,0,0,0.1,1
5354.01361311832,2281.29911264878,438649.681978373,100,5,5,0,0,0.1,1
5171.57860614555,2381.54264582321,453586.421480538,100,5,5,0,0,0.1,1
4200.22202517994,2499.26363212294,499025.610270607,100,5,5,0,0,0.1,1
3080.75655573857,2317.05125249811,407499.432000782,100,5,5,0,0,0.1,1
7632.36248403346,2716.31572229866,587820.883037259,100,5,5,0,0,0.1,1
3693.93682343124,2617.10131182221,562919.251355805,100,5,5,0,0,0.1,1
5173.337289974,2437.76566432993,475255.779690284,100,5,5,0,0,0.1,1
4775.79446396993,2308.27278133764,420162.204979146,100,5,5,0,0,0.1,1
4937.8983069102,2600.12618869972,534890.98054119,100,5,5,0,0,0.1,1
6153.49538205228,2380.08523755453,460775.262796069,100,5,5,0,0,0.1,1
5982.85912220348,2340.78382019771,441840.07625844,100,5,5,0,0,0.1,1
4780.06525781328,2347.41353342221,441104.410446669,100,5,5,0,0,0.1,1
3991.47885260839,2201.94380124941,372417.642065828,100,5,5,0,0,0.1,1
2636.3228657592,2181.72804633943,388455.731872042,100,5,5,0,0,0.1,1
4138.04104145853,2534.26507514412,529919.28759173,100,5,5,0,0,0.1,1
3983.99533900797,2434.87798063847,479546.752792853,100,5,5,0,0,0.1,1
4049.36674182986,2403.74992908416,461542.861792112,100,5,5,0,0,0.1,1
3257.77424043541,2389.27338386121,448926.512570206,100,5,5,0,0,0.1,1
4770.59555909224,2568.79563719498,541907.320653665,100,5,5,0,0,0.1,1
3089.39569976041,2295.70307121185,420122.144358218,100,5,5,0,0,0.1,1
4650.28308768251,2358.69296851777,454191.071675153,100,5,5,0,0,0.1,1
4359.06007632888,2314.40933846971,422589.093939571,100,5,5,0,0,0.1,1
4693.47106204542,2371.60261847138,452847.614631988,100,5,5,0,0,0.1,1
4174.16552700672,2460.82488411476,485971.52708559,100,5,5,0,0,0.1,1
3710.20151694525,2520.32358765945,523276.857326613,100,5,5,0,0,0.1,1
4444.16407975854,2295.34907620282,409029.545452805,100,5,5,0,0,0.1,1
3371.05783365882,2299.79479777156,425723.841495403,100,5,5,0,0,0.1,1
5168.926427877,2557.1812855734,508111.222668732,100,5,5,0,0,0.1,1
4323.11187986696,2341.66981120283,443371.889535769,100,5,5,0,0,0.1,1
5935.13557507763,2361.95000717527,472102.226657258,100,5,5,0,0,0.1,1
6520.08230584855,2585.90816807558,517942.169330598,100,5,5,0,0,0.1,1
3525.64618700822,2445.47641388623,477229.444889658,100,5,5,0,0,0.1,1
5753.05057546558,2631.78981553314,545954.296274957,100,5,5,0,0,0.1,1
4762.03654756629,2249.87116215222,399283.345456539,100,5,5,0,0,0.1,1
