"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0527098217455654,0.0526888687295058,2.3250544165334e-08,-0.0363501641841125,0,0.00290045888353709,5.61377270420767e-05,0.000146141101821687,6.757299422761e-08,0.0163035198344107,0.0525427276276841,0.00290050333496545,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0509889169897576,0.0509596497959027,2.0633316933389e-08,-0.020572961933333,0,0.00257396502080641,1.96745165811629e-05,0.000141346386508809,6.10162700220653e-08,0.0303962805398434,0.0508183034093939,0.00257400551822044,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0515032142370911,0.0515507408625987,2.27009842665334e-08,0.0298264538502916,0,0.00283190238528151,0.000310287183647219,0.000152188563159407,6.82944195581141e-08,0.0810193809037355,0.0513985522994393,0.0028319481127529,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0512541104448596,0.0512571328502232,2.1165877320407e-08,-0.0293742868011307,0,0.00264040086396613,0.000114325509031273,0.000145483651964382,6.32573520292104e-08,0.0217654981346977,0.0511116491982588,0.0026404430755915,500,5,5,5,0.8,0.8,0.8,0,0,0
0.050358378466148,0.050460579877989,2.08551608239659e-08,-0.0211803012641017,0,0.00260163960246809,0.000191452242647179,0.000143903004420364,6.21999288127364e-08,0.0289866249593991,0.0503166768735686,0.00260168106618518,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0558378971482233,0.0558237122709312,2.56744857108597e-08,-0.0479669012783783,0,0.00320284074345833,0.000277173172537777,0.00015460569591115,7.49463231440763e-08,0.00759382269730723,0.05566910657502,0.00320289015750851,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0460810099932074,0.0460947732431383,1.6463030505473e-08,0.0454970778408691,0,0.00205373012949674,0.000157289764355688,0.000128426749993993,4.92360507221846e-08,0.0914207980697208,0.0459663464931443,0.00205376299425376,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0536209867414428,0.0536207588151567,2.30633407808577e-08,-0.0147308295260386,0,0.00287710563573044,8.67121634493267e-05,0.000147422605384493,6.75906214700613e-08,0.0388034450519549,0.0534733362097722,0.00287715028982984,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0491006536556573,0.0490310854805142,1.95734332798853e-08,-0.0252044815245431,0,0.00244174665479913,0.000577039278089794,0.000139449262690844,5.83982343613098e-08,0.0233191328530244,0.0488916362178234,0.00244178559093777,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0371778976808773,0.0371801987275539,1.01273515107647e-08,0.0179597069500268,0,0.00126336684626488,9.44367604152431e-05,0.000107105543680157,3.15641476666539e-08,0.0550431678704889,0.0370730931838737,0.00126338834140905,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0484539321988719,0.0484291512695238,1.87534013930362e-08,-0.00123682530347728,0,0.00233944931697847,0.000456504175579575,0.000141133713020195,5.71864887518882e-08,0.046760602719815,0.0482880175565036,0.00233948785936931,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0531339398493522,0.0531147614114438,2.4048276325808e-08,-0.0173986003614871,0,0.0029999743750919,2.9942571266792e-05,0.00015423673617418,7.16141445715718e-08,0.0357053969165983,0.0529605246752696,0.00300002208062481,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0533051496386563,0.0533062409572331,2.37059548346703e-08,-0.0228456615179684,0,0.00295727045371545,0.000102378599947682,0.000157127860203139,7.18187677108227e-08,0.0303571095207402,0.05314911309703,0.0029573187062818,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0464148487308142,0.0466189833896241,1.69698960461193e-08,0.0274740608733956,0,0.00211696059196129,6.98690821716947e-05,0.000129747432947121,5.05855194626762e-08,0.0738190405220381,0.046489235956677,0.0021169943020441,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0544066105919091,0.0543975466962106,2.46049146209542e-08,0.0718702567035742,0,0.00306941388913479,3.83576999311701e-05,0.000149895906692664,7.13676045959292e-08,0.126238509595552,0.0542476507895179,0.00306946078742559,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0514241517926925,0.0514537788000577,2.15348913979256e-08,-0.00298036964658927,0,0.00268643463210843,0.000161990706903472,0.000148823820657667,6.49647507385907e-08,0.0482817914391998,0.0513049549794,0.0026864781865419,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0492939764325851,0.0492941959927751,1.94490306932383e-08,-0.0329228536924355,0,0.0024262276809201,0.00013685009088962,0.000137465530835015,5.75892407747871e-08,0.01623427264926,0.0491567304619401,0.00242626592960426,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0486165604293815,0.0485887823873359,1.89137560425634e-08,0.0159667318837939,0,0.0023594532387977,0.000434412274821015,0.000132565765127107,5.51832558584584e-08,0.0641488800383544,0.0484562166222088,0.00235948961150309,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0491613813048959,0.0491574639741032,1.95562487477326e-08,0.111288892090192,0,0.00243960291878215,8.03611766989638e-05,0.000133916737695963,5.68027900406875e-08,0.160369912218389,0.0490235472364073,0.00243964027187528,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0488444161343356,0.0488867565373001,1.9997800007719e-08,0.0357114634110961,0,0.00249468555536292,5.52549391510452e-05,0.000137713518515795,5.87256644562905e-08,0.0845006246062806,0.0487490430187843,0.00249472439589459,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0512727462682091,0.0513125247690383,2.07281566723009e-08,0.142427184915304,0,0.0025857960885562,0.000432392184782328,0.000144119979097809,6.19965114933592e-08,0.193267538998731,0.0511684047899405,0.00258583747334815,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0502001298887978,0.050197360857521,2.10555820123309e-08,0.00439672950751354,0,0.00262664174487426,4.38632581296265e-05,0.000140848762741678,6.17002371846615e-08,0.0545529961381818,0.0500565120947793,0.00262668250768913,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0451098459354115,0.0451907696953509,1.53534365469294e-08,-0.00576703090803641,0,0.00191531050235635,0.000246795943094126,0.000135722527536416,4.88154761071609e-08,0.039096019084281,0.0450550471678145,0.0019153440566186,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0460111795554762,0.046014594632713,1.67419999319596e-08,-0.0249437536640758,0,0.0020885310075121,0.000115897610381139,0.000128456739944068,4.9798765655267e-08,0.0209515282810192,0.0458861378927689,0.0020885641577535,500,5,5,5,0.8,0.8,0.8,0,0,0
0.04589539486673,0.0459646188220628,1.71229768764748e-08,-0.0209842776014951,0,0.00213605711938647,0.000446344442196904,0.000131838231486954,5.14339759541866e-08,0.024464772823038,0.0458327805905758,0.00213609152861167,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0522844204981432,0.052293261573214,2.27181730685759e-08,0.297897902367177,0,0.00283404665395871,0.000135107100216025,0.000153950214575502,6.8867968793467e-08,0.350047215765104,0.0521393113586385,0.00283409293751804,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0495885193515632,0.0495765143862475,1.9090317588313e-08,-0.0295484807663235,0,0.00238147893850687,7.04259551849683e-05,0.000141954782948669,5.80980425415719e-08,0.0199696126300547,0.0494345596032988,0.00238151805555625,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0498742827837714,0.0499499463276736,2.02999597906838e-08,0.0274270628952416,0,0.00253237938396822,0.000368369559472796,0.000142880623658882,6.07822067079348e-08,0.0769329761195402,0.0498070657040147,0.00253241998235024,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0509190416813568,0.0509154159332769,2.12582309430724e-08,0.282568010123098,0,0.00265192179368639,9.65516281138715e-05,0.000139451896308636,6.17256533532637e-08,0.333390500176341,0.0507759640369683,0.00265196237755686,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0522485233835974,0.0522246854143608,2.24545879222523e-08,0.0352692079872596,0,0.00280116493412512,4.76174033624958e-05,0.000146625374894238,6.61689840475349e-08,0.0874701139674945,0.0520780600394666,0.00280120877460769,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0578156919848772,0.0578226874488427,2.88807018397861e-08,-0.0237762799147946,0,0.00360280979310964,0.000118931771317603,0.000167447855362607,8.54621970183763e-08,0.033920480298765,0.0576552395934801,0.0036028665418752,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0464491777401634,0.0463867054498859,1.65359360550718e-08,-0.0321805425700957,0,0.00206282495099809,1.31054901950919e-05,0.000133738949684697,5.07526749980139e-08,0.0142555296798727,0.0462529665002012,0.00206285926308758,500,5,5,5,0.8,0.8,0.8,0,0,0
0.0476440431131306,0.0476558734334925,1.80554037487257e-08,-0.0283530053381122,0,0.00225237550684603,0.000101823114582655,0.000141919568585254,5.59743857366544e-08,0.0191892146604358,0.0475139538649072,0.00225241353336629,500,5,5,5,0.8,0.8,0.8,0,0,0
