"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semipos_def"
0.284764648992947,0.284633100787985,1.34671474956313e-06,1.69587709576216,0,0.00666354458083835,0.0154885407479893,0.0123801829797774,2.87240880794718e-05,1.96515320400712,0.272252917808208,0.00669103910551134,100,5,5,5,0,0,0,0.4,0,0,0
0.261781251939232,0.259626469303413,1.16522144651115e-06,1.49223167262801,0,0.00576551571733715,0.0249285241996012,0.0120177727375218,2.58055879139128e-05,1.72908440036765,0.247608696565892,0.00579026395698536,100,5,5,5,0,0,0,0.4,0,0,0
0.305009518406002,0.304450273694776,1.77482774117882e-06,2.39464028517638,0,0.00878184766335282,0.0199148299414578,0.0138292246900682,3.68092987351361e-05,2.67973497364093,0.290621049004708,0.00881704337244534,100,5,5,5,0,0,0,0.4,0,0,0
0.32208669957579,0.319767477866092,1.77606880131621e-06,1.92987222753369,0,0.00878798842891261,0.0295235799347333,0.015461035474995,4.08268630447518e-05,2.22243534717475,0.304306442391097,0.00882721097209641,100,5,5,5,0,0,0,0.4,0,0,0
0.280034326513796,0.276808731391386,1.33167010564451e-06,2.09505345835702,0,0.00658910368272904,0.0283036169197857,0.0125855524119856,2.89509767964489e-05,2.34678416795103,0.2642231789794,0.00661684408244914,100,5,5,5,0,0,0,0.4,0,0,0
0.230870850830175,0.231598152334363,8.85624163185745e-07,1.20316657897911,0,0.00438206835944306,0.0104409938768651,0.0111122331845745,2.07143162807169e-05,1.42359643593242,0.220485919149788,0.00440198203723182,100,5,5,5,0,0,0,0.4,0,0,0
0.299454708330559,0.298868363636065,1.869141828828e-06,3.35193010280684,0,0.00924851376904095,0.0209368801994554,0.0144540379162338,3.93115481740463e-05,3.63044793093794,0.284414325719831,0.00928613696833819,100,5,5,5,0,0,0,0.4,0,0,0
0.317967384132988,0.318550172797335,2.17775822759966e-06,3.76922594973192,0,0.0107755477101631,0.0152455050747238,0.0155830144421059,4.57275147601903e-05,4.07194782879018,0.302967158355229,0.010819310532271,100,5,5,5,0,0,0,0.4,0,0,0
0.297206687595751,0.297178811736644,1.68467568488242e-06,2.81311247173343,0,0.00833577528879823,0.00624766431102447,0.0139391022256733,3.60186656932397e-05,3.10407149501816,0.283239709510971,0.00837026731743964,100,5,5,5,0,0,0,0.4,0,0,0
0.270955417376245,0.271357135092534,1.28341412290621e-06,1.71937398013614,0,0.0063503330801399,0.0129750933532533,0.0127944062673867,2.87883571684723e-05,1.97735430415914,0.258562728825148,0.00637795904835543,100,5,5,5,0,0,0,0.4,0,0,0
