"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
89604.3496143924,4689.80262095807,3089456.38813059,100,5,5,0,0,1,0
96472.1459237272,5133.88769337003,3624756.23720165,100,5,5,0,0,1,0
199953.013230939,7413.76828611188,11213231.5607013,100,5,5,0,0,1,0
118832.4150182,5386.66592765452,4604216.33631041,100,5,5,0,0,1,0
101006.631959377,5437.99027296368,3921332.25071774,100,5,5,0,0,1,0
85546.3964835851,4324.10897118486,2694143.20576513,100,5,5,0,0,1,0
98098.7924714504,5109.50492603048,3678422.93132517,100,5,5,0,0,1,0
98963.0707267405,4899.54617089893,3515232.1624383,100,5,5,0,0,1,0
55348.776462927,3678.24760373301,1579336.73387655,100,5,5,0,0,1,0
115033.888459697,5492.15400664524,4545462.80424939,100,5,5,0,0,1,0
110339.556159488,4845.58477593212,3967153.97280085,100,5,5,0,0,1,0
76298.9093461109,4360.30654029545,2374310.44921753,100,5,5,0,0,1,0
73929.2821449854,4702.99665170193,2552576.94583233,100,5,5,0,0,1,0
104937.954132485,4867.23890663058,3656458.70433927,100,5,5,0,0,1,0
99971.3669078532,5350.0205629694,3888153.27232392,100,5,5,0,0,1,0
87024.470822419,4427.90539028073,2841619.58144668,100,5,5,0,0,1,0
75791.6954001048,4526.87120887213,2422835.92702843,100,5,5,0,0,1,0
98992.070781142,5651.70162936414,4058259.41418259,100,5,5,0,0,1,0
134965.056181762,6174.45691346986,6088336.23145146,100,5,5,0,0,1,0
54649.4916854676,3973.45086508186,1706730.9278252,100,5,5,0,0,1,0
86326.1794692064,4651.65903583284,2866293.40346357,100,5,5,0,0,1,0
123065.11455959,5845.78845811015,5187123.0457166,100,5,5,0,0,1,0
77303.509447213,4546.09911711768,2561834.55088659,100,5,5,0,0,1,0
135418.039227805,6061.35611752955,6010558.96113707,100,5,5,0,0,1,0
86373.2692876017,4871.93427272966,3081653.78274031,100,5,5,0,0,1,0
124222.037876084,5775.28611839895,5256866.37012908,100,5,5,0,0,1,0
103715.773005806,4883.98324536821,3683764.29902702,100,5,5,0,0,1,0
52403.5879324459,3664.85943359741,1489475.06903501,100,5,5,0,0,1,0
91648.21668783,4881.34988001334,3193969.86953738,100,5,5,0,0,1,0
75441.1902665752,4337.60162701252,2364896.84275841,100,5,5,0,0,1,0
120689.652062764,4814.61418938712,4346505.73222286,100,5,5,0,0,1,0
94610.8386347334,4888.10159747597,3295470.60802477,100,5,5,0,0,1,0
112801.626191474,5378.88404541949,4382426.02930656,100,5,5,0,0,1,0
100218.266174858,4974.68525456167,3692254.40643135,100,5,5,0,0,1,0
139862.613948797,5872.56380563127,6054069.79670526,100,5,5,0,0,1,0
81519.8773072122,4403.48642487613,2593398.13351018,100,5,5,0,0,1,0
79677.2603225563,4887.85584803065,2886977.64222812,100,5,5,0,0,1,0
81574.4493627267,4793.88109770651,2869040.45771134,100,5,5,0,0,1,0
73608.0156288891,4334.42430933258,2308050.28565838,100,5,5,0,0,1,0
109371.716745477,5236.38974218436,4137477.83102429,100,5,5,0,0,1,0
114639.639202704,4831.79078447929,4025567.89568673,100,5,5,0,0,1,0
49763.4699676497,3949.40890959351,1595009.25165769,100,5,5,0,0,1,0
94771.83695953,5243.42706096199,3606457.83529769,100,5,5,0,0,1,0
94290.3538334777,4286.05566513715,2957806.14533279,100,5,5,0,0,1,0
86283.15425542,5009.41062201839,3218175.51082614,100,5,5,0,0,1,0
173455.57340476,6444.8864298673,8521477.57569538,100,5,5,0,0,1,0
69345.1289165169,3974.00614628165,2043578.44554682,100,5,5,0,0,1,0
67478.2492665684,4077.3483151379,2007102.87584253,100,5,5,0,0,1,0
77774.8512822587,4724.85387074859,2691663.38269318,100,5,5,0,0,1,0
113281.52111029,5340.07989774449,4409590.48365831,100,5,5,0,0,1,0
51913.1243580971,3782.34121719569,1539974.47786457,100,5,5,0,0,1,0
77911.7527287037,4382.36942311391,2458255.9958313,100,5,5,0,0,1,0
60708.899070155,4013.03306055832,1814904.71861105,100,5,5,0,0,1,0
81504.6137306745,4456.57956349191,2650973.81703149,100,5,5,0,0,1,0
59546.8702575381,4007.58949847456,1844855.14733219,100,5,5,0,0,1,0
110489.058494564,5268.79886616212,4223361.31355827,100,5,5,0,0,1,0
