C_XY,E_C_XY,Var_C_XY,n,p1,p2,r1,r2,r12
25.55520305159887,0.05121283176673127,0.0052140980459426,500,10,10,1,1,0
22.255897823533278,0.044600997642351314,0.003954674640180141,500,10,10,1,1,0
23.593007931737926,0.04728057701751095,0.004444134034443797,500,10,10,1,1,0
18.563605775372427,0.03720161478030553,0.0027513459115632594,500,10,10,1,1,0
22.393045123269786,0.04487584193040044,0.004003564519374114,500,10,10,1,1,0
21.138792548470008,0.04236230971637281,0.0035676387691973383,500,10,10,1,1,0
21.09499633325194,0.04227454175000394,0.003552870923457347,500,10,10,1,1,0
21.436015227161327,0.04295794634701675,0.003668669887696111,500,10,10,1,1,0
17.268462772501618,0.034606137820644575,0.002380827217089815,500,10,10,1,1,0
18.237624849401243,0.03654834639158572,0.0026555658632005895,500,10,10,1,1,0
22.607214773436912,0.045305039626126156,0.004080511834456596,500,10,10,1,1,0
23.52274872820207,0.047139777010425064,0.004417704475621202,500,10,10,1,1,0
18.796054118709662,0.0376674431236667,0.0028206804917939397,500,10,10,1,1,0
23.89257386592105,0.047880909550944054,0.004557706932989973,500,10,10,1,1,0
28.857655409463614,0.057830972764456194,0.006648789870737993,500,10,10,1,1,0
22.52871776798724,0.045147730997970474,0.004052224239137802,500,10,10,1,1,0
22.255062636289875,0.04459932392042064,0.003954377835093744,500,10,10,1,1,0
24.514395854082807,0.04912704579976522,0.0047980294660602265,500,10,10,1,1,0
24.40147433834183,0.04890075017703781,0.00475392861158792,500,10,10,1,1,0
24.531880947343986,0.049162086066821674,0.0048048763744826545,500,10,10,1,1,0
21.203999741040946,0.04249298545298792,0.0035896830288563017,500,10,10,1,1,0
31.085212656242398,0.062295015343171195,0.007714862796126753,500,10,10,1,1,0
14.435194061579724,0.028928244612384253,0.0016636645968233948,500,10,10,1,1,0
15.437284268660505,0.030936441420161376,0.0019026649782676677,500,10,10,1,1,0
18.49389354774415,0.03706191091732301,0.0027307203590423304,500,10,10,1,1,0
20.313783161201965,0.04070898429098597,0.003294595841109226,500,10,10,1,1,0
16.625291101671067,0.033317216636615424,0.0022067799934401494,500,10,10,1,1,0
24.08347290647908,0.04826347275847518,0.0046308290449046646,500,10,10,1,1,0
19.918952368252143,0.03991774021693821,0.003167769022137434,500,10,10,1,1,0
20.695461544911606,0.04147387083148624,0.0034195641395205856,500,10,10,1,1,0
19.51439744217777,0.039107008902159915,0.0030404006241367587,500,10,10,1,1,0
22.040432101969177,0.04416920260915672,0.0038784726253337674,500,10,10,1,1,0
24.70782314406249,0.04951467563940387,0.004874044493534263,500,10,10,1,1,0
20.360347519989347,0.04080229963925725,0.0033097172559447543,500,10,10,1,1,0
22.85689995046451,0.04580541072237383,0.004171143929819506,500,10,10,1,1,0
28.99705280644883,0.0581103262654286,0.006713179198802102,500,10,10,1,1,0
25.523071281848594,0.051148439442582426,0.005200994423117501,500,10,10,1,1,0
20.28065919607041,0.04064260359933955,0.0032838601645183868,500,10,10,1,1,0
19.87226760203197,0.03982418357120641,0.0031529375942608577,500,10,10,1,1,0
19.002604963895873,0.03808137267313807,0.0028830143331172488,500,10,10,1,1,0
23.26065001343192,0.04661452908503398,0.00431980571762913,500,10,10,1,1,0
15.987045245801445,0.03203816682525345,0.0020405955229314894,500,10,10,1,1,0
24.214248135962986,0.04852554736665936,0.004681257150189538,500,10,10,1,1,0
23.723396618876283,0.04754187699173609,0.004493391512227088,500,10,10,1,1,0
19.123527461730692,0.038323702328117666,0.0029198230249373874,500,10,10,1,1,0
14.60040168658132,0.029259322017197085,0.0017019630602922295,500,10,10,1,1,0
22.06857863481998,0.044225608486613256,0.0038883848866809326,500,10,10,1,1,0
21.686746407478577,0.0434604136422417,0.0037549946581615255,500,10,10,1,1,0
21.570065442473005,0.04322658405305218,0.0037146974423552834,500,10,10,1,1,0
20.248252592131006,0.04057766050527262,0.0032733739440176284,500,10,10,1,1,0
22.376831285194065,0.04484334926892604,0.0039977690015174944,500,10,10,1,1,0
19.34331103735992,0.03876415037547084,0.0029873227882530606,500,10,10,1,1,0
25.91089684385973,0.05192564497767488,0.0053602545227986725,500,10,10,1,1,0
23.34794916068087,0.046789477275913635,0.004352291742551335,500,10,10,1,1,0
19.916523688320723,0.03991287312288728,0.003166996589141713,500,10,10,1,1,0
23.1029553050649,0.046298507625380625,0.004261432337533078,500,10,10,1,1,0
23.453088801577568,0.047000177959073346,0.004391578166211218,500,10,10,1,1,0
16.240659863182636,0.03254641255146826,0.002105852084012946,500,10,10,1,1,0
24.211529414143623,0.04852009902633998,0.004680206006961535,500,10,10,1,1,0
22.157874670630164,0.04440455845817674,0.003919915673888558,500,10,10,1,1,0
22.01082999003335,0.044109879739545846,0.0038680614065362143,500,10,10,1,1,0
21.543041814764603,0.043172428486502275,0.003705395503186545,500,10,10,1,1,0
20.940343370368385,0.04196461597268219,0.0035009678198797403,500,10,10,1,1,0
22.951832272857093,0.0459956558574291,0.004205864184279494,500,10,10,1,1,0
25.832582265746456,0.05176870193536371,0.005327901209725016,500,10,10,1,1,0
21.68170515891104,0.04345031093970155,0.0037532491071331645,500,10,10,1,1,0
21.91015024542055,0.043908116724289736,0.0038327565337659708,500,10,10,1,1,0
19.953581439405134,0.039987137153116546,0.0031787929204617595,500,10,10,1,1,0
21.141262445112115,0.04236725940904238,0.0035684725172729585,500,10,10,1,1,0
22.572002922083044,0.04523447479375366,0.004067810536980564,500,10,10,1,1,0
21.62768153051848,0.04334204715534771,0.003734568701416994,500,10,10,1,1,0
18.218089691009357,0.036509197777573915,0.0026498799127196732,500,10,10,1,1,0
20.26730087226826,0.0406158334113593,0.0032795356087913946,500,10,10,1,1,0
17.77441099367694,0.03562006211157709,0.0025223825739187134,500,10,10,1,1,0
22.039781181110108,0.044167898158537354,0.0038782435425787423,500,10,10,1,1,0
20.698750838053613,0.0414804626013099,0.0034206512225712377,500,10,10,1,1,0
17.79612675558243,0.03566358067250994,0.002528549745387389,500,10,10,1,1,0
26.268124158791085,0.052641531380342915,0.005509074456613475,500,10,10,1,1,0
30.37032091858572,0.06086236657031212,0.007364093321119527,500,10,10,1,1,0
19.90774975040721,0.039895290080976434,0.003164206854216907,500,10,10,1,1,0
20.20700858016588,0.04049500717468118,0.0032600523426210893,500,10,10,1,1,0
21.264098884541728,0.04261342461832015,0.0036100605626156568,500,10,10,1,1,0
23.477395101880997,0.0470488879797215,0.0044006855662432395,500,10,10,1,1,0
22.282730738874584,0.04465477101978881,0.003964216328404083,500,10,10,1,1,0
19.892284927417897,0.039864298451739326,0.0031592926983735423,500,10,10,1,1,0
22.535932108993286,0.04516218859517698,0.004054819931320367,500,10,10,1,1,0
29.98999973955463,0.06010019987886707,0.0071808101584388126,500,10,10,1,1,0
22.936540622756777,0.04596501126804971,0.004200261740176535,500,10,10,1,1,0
22.332612550717837,0.044754734570576875,0.0039819846734867334,500,10,10,1,1,0
19.356647772379898,0.03879087729935855,0.0029914435788568304,500,10,10,1,1,0
17.753531828765556,0.03557822009772662,0.002516460092496977,500,10,10,1,1,0
23.9014920991097,0.047898781761742955,0.004561110022119834,500,10,10,1,1,0
24.167758891297346,0.04843238254769014,0.004663299194668284,500,10,10,1,1,0
15.474499166309197,0.03101102037336517,0.0019118496029119317,500,10,10,1,1,0
24.90089699864235,0.049901597191668104,0.0049505164165077305,500,10,10,1,1,0
19.190808301160995,0.038458533669661364,0.0029404043448550718,500,10,10,1,1,0
27.824921898493507,0.05576136653004718,0.006181422509598932,500,10,10,1,1,0
17.38142402415342,0.0348325130744558,0.002412077347732141,500,10,10,1,1,0
18.764145780928448,0.0376034985589749,0.002811111799320008,500,10,10,1,1,0
22.65169990896645,0.04539418819432161,0.004096586412243902,500,10,10,1,1,0
17.244381679442416,0.03455787911711916,0.0023741916587567283,500,10,10,1,1,0
15.12024867720825,0.030301099553523628,0.0018253173804709277,500,10,10,1,1,0
19.57364891697481,0.039225749332614954,0.003058891762599429,500,10,10,1,1,0
15.014262836277657,0.030088703078712826,0.0017998178298345346,500,10,10,1,1,0
17.833298593887726,0.03573807333444443,0.0025391238445418947,500,10,10,1,1,0
15.50179823405994,0.031065727923967897,0.0019186010651501193,500,10,10,1,1,0
19.85664055048204,0.03979286683463344,0.003147980762305763,500,10,10,1,1,0
19.89488592304099,0.03986951086781771,0.003160118932638066,500,10,10,1,1,0
21.282771125320046,0.042650843938517244,0.0036164034145969508,500,10,10,1,1,0
17.326739663709915,0.0347229251777755,0.0023969237660075486,500,10,10,1,1,0
20.59699248873757,0.0412765380535824,0.003387100964698748,500,10,10,1,1,0
17.8008778918412,0.035673101987657815,0.002529900049102079,500,10,10,1,1,0
24.054097543432817,0.04820460429545666,0.004619539201158526,500,10,10,1,1,0
20.412507866979198,0.04090682939274399,0.003326697038329714,500,10,10,1,1,0
18.719477662695926,0.037513983291975896,0.0027977440053112124,500,10,10,1,1,0
19.76879999381635,0.03961683365494269,0.003120190688239557,500,10,10,1,1,0
18.298714513938656,0.03667077056901544,0.002673386092752216,500,10,10,1,1,0
16.738261976412907,0.033543611175176256,0.0022368725654066226,500,10,10,1,1,0
18.962081005193454,0.038000162335057125,0.0028707311140533406,500,10,10,1,1,0
20.611333320643023,0.04130527719567749,0.0033918192026245525,500,10,10,1,1,0
16.756821871629768,0.03358080535396756,0.0022418359406550224,500,10,10,1,1,0
17.71201023023465,0.035495010481432256,0.0025047029660692044,500,10,10,1,1,0
21.34175369640465,0.04276904548377697,0.0036364760211317357,500,10,10,1,1,0
18.964928158664325,0.03800586805343562,0.0028715932584214973,500,10,10,1,1,0
21.275763102984325,0.04263679980557989,0.00361402217738612,500,10,10,1,1,0
19.438497721408563,0.03895490525332385,0.003016795817808883,500,10,10,1,1,0
20.314752910224016,0.04071092767579973,0.0032949104065774283,500,10,10,1,1,0
15.72893617964388,0.03152091418766317,0.0019752370441140036,500,10,10,1,1,0
19.81012883323406,0.03969965698042907,0.003133250525561414,500,10,10,1,1,0
20.195310217863387,0.04047156356285258,0.003256278777231777,500,10,10,1,1,0
17.23179310514333,0.03453265151331338,0.0023707265558039485,500,10,10,1,1,0
19.025761098374172,0.03812777775225295,0.002890044963233307,500,10,10,1,1,0
18.53108417560441,0.037136441233676265,0.0027417141844955574,500,10,10,1,1,0
24.251029597742242,0.04859925771090641,0.0046954896180656305,500,10,10,1,1,0
