"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0521296813737868,0.0520565735795338,3.27287622512388e-09,0.0103256436147852,0,0.000408284763331754,0.000858292739829823,0.000360357884140568,4.41881360754774e-08,0.0615970322487422,0.0516962156953933,0.000408325723904105,500,5,5,5,0.3,0.3,0.3,0,0,0
0.045268365409847,0.0453110725350544,2.33628875178142e-09,0.00899164985350982,0,0.000291447349207228,0.000386493368333247,0.000333006668224911,3.42617952387199e-08,0.0538735218950235,0.0449780658668295,0.000291479309054096,500,5,5,5,0.3,0.3,0.3,0,0,0
0.050462213229808,0.0504418624764584,3.33498766050101e-09,0.0208939294401301,0,0.00041603304067218,0.000565709523472685,0.000366244704381454,4.53192204902849e-08,0.0707904331464655,0.050075617772077,0.000416075073333895,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0512743705750217,0.0511756348746237,3.31643074419939e-09,0.0243855439936282,0,0.000413718102477385,0.00097401295272027,0.000382987234596806,4.70489238855172e-08,0.0746859016159296,0.0507926476400269,0.000413761884609408,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0505239090782323,0.0505538788953173,2.91143195407319e-09,-0.0146332728364345,0,0.000363195313406722,0.000534298333568938,0.000367539077470072,4.22454888302576e-08,0.0353563379082289,0.0501863398178472,0.000363234689797245,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0494337890061699,0.0494205576759644,3.1290456992409e-09,-0.0171558994821509,0,0.000390342192888904,0.000532306580400193,0.000361465931929847,4.32310499474061e-08,0.0317455829436188,0.0490590917440345,0.000390382340665335,500,5,5,5,0.3,0.3,0.3,0,0,0
0.050375375488912,0.0502752942603708,2.89016023242793e-09,-0.0148008143386601,0,0.00036054170867492,0.00106318341788332,0.000392164519324864,4.47038098607894e-08,0.0345113777323686,0.0498831297410459,0.000360583567413028,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0518015865043102,0.0518189936920001,3.33920737940404e-09,0.0180374609412991,0,0.000416559442165895,0.000443501119099474,0.000370179292898279,4.5800551724625e-08,0.0693955463265098,0.0514488143991018,0.000416601951218825,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0471724288677409,0.0472039311059108,2.90533643718706e-09,-0.0214102051695519,0,0.000362434909866211,0.000500525128082388,0.000343330250156136,3.96309521602884e-08,0.0252616985701066,0.0468606008557547,0.000362471677744935,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0516183551601226,0.0513904231021372,3.03888223952773e-09,0.0214312229910913,0,0.000379094481616605,0.00118267148954814,0.000370629861093902,4.35785260006334e-08,0.0718669066616658,0.0510197932410433,0.000379135065093455,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0510682085937399,0.0510936785920935,3.29629785706797e-09,0.0260422905227256,0,0.000411206565073515,0.000256593468285218,0.000408265010964202,4.97490716065347e-08,0.0768539056481803,0.0506854135811293,0.000411253070525526,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0476331966560605,0.0476040057648077,2.62203213029366e-09,0.0282607218307161,0,0.000327093264189874,0.000636552994387681,0.000365832612414045,3.97594582517201e-08,0.0752573654923889,0.0472381731523937,0.00032713044191617,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0554148761983726,0.0553149863484068,4.31226164425746e-09,-7.09020151337105e-05,0,0.000537946015597829,0.00102506379193764,0.000436725036484031,6.12302308092369e-08,0.0543189103913012,0.0548782613119227,0.000538003001659667,500,5,5,5,0.3,0.3,0.3,0,0,0
0.048771418612779,0.048896845242633,2.71833536533884e-09,-0.00305602398024764,0,0.000339106900155289,0.00100683734264835,0.000391665291774282,4.31914361721412e-08,0.0447085572898831,0.0485051799508587,0.000339147416804002,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0494120851921425,0.0492795906266354,2.64651819306811e-09,0.0209972282968107,0,0.000330147851548861,0.000973465312037655,0.000369435952054434,4.03522238880331e-08,0.0694358481769155,0.0489101546745809,0.000330185596935038,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0496326026887713,0.0496324854464305,3.04243044823757e-09,0.000132804691667022,0,0.00037953711355674,0.000373002580717699,0.000388196904692109,4.54948294267654e-08,0.0493924047997206,0.0492442885417383,0.000379579613548019,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0552638011117244,0.0552292372347888,3.43744339823549e-09,0.0263405961738924,0,0.000428814189043081,0.000702918678441759,0.000422023348888933,5.25723093487334e-08,0.0809014786071751,0.0548072138858999,0.000428863376442126,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0494939490885943,0.0493701964707262,2.8384063258805e-09,0.0625283353766241,0,0.00035408551234094,0.000934356406216655,0.000358162970030617,4.06884277065635e-08,0.111087928059002,0.0490120335006956,0.00035412340354555,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0468654510593623,0.0468045242458336,2.4309053233241e-09,0.012351300615787,0,0.000303250577274035,0.00068828661876803,0.000338503155248286,3.55424563358607e-08,0.0585284650563812,0.0464660210905854,0.000303283723986996,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0541771244328053,0.0540465830009047,3.52624078152322e-09,0.0440133184846759,0,0.000439891485013459,0.00101271764071972,0.00038070031267499,4.83747965721675e-08,0.0971777252767614,0.0536658826882297,0.000439936383246431,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0473281271370438,0.0473345957525482,2.39709036847276e-09,0.0116676117310686,0,0.00029903222928624,0.000338960101280526,0.000356132092997911,3.69713505218722e-08,0.0586567787668319,0.0469784636595503,0.000299066839616451,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0495405021437966,0.0495219338070587,2.86451394320312e-09,0.0183938845696893,0,0.000357342385386702,0.00056871952182723,0.000357858740227659,4.08531689306496e-08,0.0673656671916587,0.0491640750668311,0.000357380415441178,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0530483627881696,0.0530306173471041,3.84698647626356e-09,-0.011620322710806,0,0.000479903868940926,0.000196700479881178,0.000389178954906634,5.172230327725e-08,0.0412313395974824,0.0526414383921975,0.000479951800721946,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0495455506996461,0.0495116627669311,2.90096867442112e-09,0.0196185115457548,0,0.000361890040196686,0.000636886577815481,0.000373407652898628,4.27779903689911e-08,0.0685271756675854,0.0491382551140325,0.000361929960975501,500,5,5,5,0.3,0.3,0.3,0,0,0
0.050598110365286,0.0506152261016407,3.07174881716414e-09,0.0589431579092156,0,0.000383194521443592,0.000256256214031945,0.000370676643421112,4.38196855878265e-08,0.10928501206047,0.0502445494582196,0.000383235314371786,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0481597923453052,0.0482005509648616,2.73913224154078e-09,0.0221647182971835,0,0.000341701268867729,0.000352472112240818,0.000343555649439011,3.84087928802847e-08,0.0699720385302478,0.0478569953154226,0.000341736977575405,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0482508075733645,0.0482604179169769,2.93583183603793e-09,-0.00672213339074504,0,0.00036623914988206,0.000408500402015226,0.000343406145885903,3.9855903151407e-08,0.0411201737806042,0.047917011771091,0.000366276111734311,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0481644183747707,0.0481626220830561,2.68248724907675e-09,0.0529999775664143,0,0.000334634919347826,0.000589153398969881,0.000370110575701327,4.0686679420805e-08,0.100575242542215,0.0477925115073548,0.000334672964767691,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0499704266208355,0.0497071507351723,2.77811634240724e-09,0.0368689249727791,0,0.000346564457482619,0.00123179620507577,0.000358303566189837,4.02476436272968e-08,0.0856075553885389,0.0493488471689824,0.000346601967060841,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0539533094456947,0.0540672276810739,3.87284980839828e-09,0.00999101779349107,0,0.000483130267898068,0.000810577319582621,0.000381583533207989,5.09984312515525e-08,0.0631337499196032,0.0536856441478659,0.00048317744814537,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0484361020921955,0.0486150157607364,2.95233396590277e-09,-0.00463383306569425,0,0.000368297757578439,0.000239905783165322,0.000316879383636928,3.71272776727991e-08,0.0435623632433359,0.0482981363770994,0.000368331971009586,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0532181282443866,0.0532165726383841,3.38471119466162e-09,0.109747556465682,0,0.000422235952111647,0.000442775151526269,0.000368690129681084,4.60038882602521e-08,0.162522909558543,0.0528478825087031,0.000422278618187998,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0472884796888029,0.0472980743448123,2.76910751179912e-09,0.00918226247570037,0,0.000345440623881917,0.000360100647911038,0.000323655273148307,3.65618663031402e-08,0.0561106415165922,0.046974419071664,0.000345474454538076,500,5,5,5,0.3,0.3,0.3,0,0,0
0.053187212133633,0.053152088664531,3.26116872260519e-09,0.00326635888337884,0,0.000406824275807552,0.000186322766451638,0.000400182161670094,4.85745793152129e-08,0.0562672482505602,0.0527519065028609,0.000406869638324834,500,5,5,5,0.3,0.3,0.3,0,0,0
0.0503235378392167,0.0502784432675088,2.89971619189777e-09,-0.0111269689801201,0,0.000361733795506863,0.00068797461486213,0.000365091629496149,4.1900258543404e-08,0.0385085942442345,0.0499133516380127,0.000361772838161183,500,5,5,5,0.3,0.3,0.3,0,0,0
