"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
1683.61660412645,1560.38723387253,3147946.46263208,100,5,5,0.9,0.9,0,1
2697.84616687518,2305.5535713686,7275672.87594314,100,5,5,0.9,0.9,0,1
1990.75975059857,2582.35365529906,9611155.02896808,100,5,5,0.9,0.9,0,1
672.180669114081,1991.57989841062,5292173.0315284,100,5,5,0.9,0.9,0,1
648.357893152937,2787.95750367657,10603351.1553075,100,5,5,0.9,0.9,0,1
680.782835587945,2289.4212220086,7182377.33805524,100,5,5,0.9,0.9,0,1
7075.77167338781,2400.29091385762,7952699.3642539,100,5,5,0.9,0.9,0,1
312.40467645734,2529.45810436327,9200483.06059376,100,5,5,0.9,0.9,0,1
553.77655176193,2234.35290980406,6914753.82311911,100,5,5,0.9,0.9,0,1
2037.26576444001,2949.23891182209,12724113.6543141,100,5,5,0.9,0.9,0,1
508.758769441596,2557.44479697445,9077120.39271707,100,5,5,0.9,0.9,0,1
3180.55040889223,3066.59926355369,13728101.2571849,100,5,5,0.9,0.9,0,1
2631.11974107072,3351.85857893847,16648115.466325,100,5,5,0.9,0.9,0,1
1540.02990203155,1779.75785229679,4241666.86143602,100,5,5,0.9,0.9,0,1
651.919103568374,2431.88735585872,8402835.44164443,100,5,5,0.9,0.9,0,1
4026.93758571935,2607.884448639,9136341.42133854,100,5,5,0.9,0.9,0,1
934.809428527606,2464.61587700779,8505853.31394794,100,5,5,0.9,0.9,0,1
4140.2110831552,2756.97328259407,11047616.2239779,100,5,5,0.9,0.9,0,1
489.956030522311,2419.60367229907,8123586.79700458,100,5,5,0.9,0.9,0,1
1607.8343074898,2938.35271965169,12169306.8252367,100,5,5,0.9,0.9,0,1
1885.45842701897,2717.88837010669,10089707.5169836,100,5,5,0.9,0.9,0,1
967.794043808334,1878.13426324025,4694192.643565,100,5,5,0.9,0.9,0,1
3148.68291937592,2127.60039708799,6145905.401925,100,5,5,0.9,0.9,0,1
8730.51966037164,2561.8314099481,9255824.5423022,100,5,5,0.9,0.9,0,1
6447.06353895276,2900.2125702527,11822282.489023,100,5,5,0.9,0.9,0,1
508.059908535434,2947.94975122075,12080199.1815944,100,5,5,0.9,0.9,0,1
1221.94433606877,2665.33143550365,9824233.05969698,100,5,5,0.9,0.9,0,1
678.420949066961,2191.83436063787,6763510.74410252,100,5,5,0.9,0.9,0,1
1395.17085120231,2716.82661647363,10519621.1438123,100,5,5,0.9,0.9,0,1
2384.90254843292,2692.29196077638,10333299.3399339,100,5,5,0.9,0.9,0,1
744.920679613759,1870.17497276085,4588105.22423624,100,5,5,0.9,0.9,0,1
917.755185911002,2432.02534170061,8090045.37053322,100,5,5,0.9,0.9,0,1
1220.37560108341,2217.04918170435,6850515.58979306,100,5,5,0.9,0.9,0,1
1930.23591498668,2801.85142696902,11120617.2783273,100,5,5,0.9,0.9,0,1
1514.61910006745,1781.2257436084,4210605.56314199,100,5,5,0.9,0.9,0,1
372.858585108601,2645.59639200005,9853934.83764445,100,5,5,0.9,0.9,0,1
1392.13184832778,1963.37283464924,5136150.19710216,100,5,5,0.9,0.9,0,1
1099.57051078751,2556.76934893172,9026636.38039738,100,5,5,0.9,0.9,0,1
378.697256108479,2547.35671305231,9079253.9190899,100,5,5,0.9,0.9,0,1
622.4484805618,2069.47052189852,5827071.27747592,100,5,5,0.9,0.9,0,1
401.524435866097,3684.63984278943,20353676.1749522,100,5,5,0.9,0.9,0,1
1821.13158505518,1808.57653806663,4371776.08894597,100,5,5,0.9,0.9,0,1
127.907017439689,2119.54525488326,6250778.59862671,100,5,5,0.9,0.9,0,1
3044.55900895785,3585.90686127261,18912374.102662,100,5,5,0.9,0.9,0,1
1736.02094674458,2954.05827876491,12565489.5091452,100,5,5,0.9,0.9,0,1
1450.09451864172,2726.33464120552,10517363.8964507,100,5,5,0.9,0.9,0,1
9346.74613679483,4346.3105575778,28616978.6028504,100,5,5,0.9,0.9,0,1
318.840341093759,2919.92106577377,12163160.8669847,100,5,5,0.9,0.9,0,1
4105.82923143051,2927.66250626937,11878076.6760552,100,5,5,0.9,0.9,0,1
771.436997369197,2048.64839954272,5585871.95153772,100,5,5,0.9,0.9,0,1
2003.54927056883,2703.40758746045,9958407.23270951,100,5,5,0.9,0.9,0,1
477.235104741424,2470.97793579941,8641346.91245788,100,5,5,0.9,0.9,0,1
1166.59031136177,2301.53496320024,7223207.2887846,100,5,5,0.9,0.9,0,1
13275.9718627681,2846.84495108719,11335958.4789017,100,5,5,0.9,0.9,0,1
11270.316131574,2224.96106595695,6799407.16109607,100,5,5,0.9,0.9,0,1
2528.87157604503,2789.85680752588,10857319.1138539,100,5,5,0.9,0.9,0,1
7052.87784933368,2530.88930833824,8840175.3022257,100,5,5,0.9,0.9,0,1
2816.23342485192,2475.49587084546,8459333.04651258,100,5,5,0.9,0.9,0,1
913.751454446301,2309.43571885945,7153491.59606276,100,5,5,0.9,0.9,0,1
442.2788329656,1728.88215374492,4088537.14102211,100,5,5,0.9,0.9,0,1
1120.68828965697,2754.36030008476,10608477.276888,100,5,5,0.9,0.9,0,1
513.380229332602,2111.33154793309,5920094.71343035,100,5,5,0.9,0.9,0,1
2437.98943323889,1764.26174828823,4211340.37513308,100,5,5,0.9,0.9,0,1
4331.80457559402,2532.31472897205,8960442.36460805,100,5,5,0.9,0.9,0,1
923.217392252118,2340.56635820364,7566206.92718744,100,5,5,0.9,0.9,0,1
647.879500034329,2053.12723360614,5635621.61571561,100,5,5,0.9,0.9,0,1
508.59781349914,2110.77663876666,6199507.79084461,100,5,5,0.9,0.9,0,1
1639.63445227211,2152.04587508162,6495568.70893226,100,5,5,0.9,0.9,0,1
3367.05781977399,2567.50796696216,9057742.3016226,100,5,5,0.9,0.9,0,1
424.465759819373,2246.2090037214,7102020.62454543,100,5,5,0.9,0.9,0,1
9318.29455589822,2725.90532773631,10330391.8321949,100,5,5,0.9,0.9,0,1
3418.7742617411,2335.32241058323,7488411.14844994,100,5,5,0.9,0.9,0,1
743.803230565616,2233.90115856139,6705357.49678888,100,5,5,0.9,0.9,0,1
7474.09918779479,2668.76260008724,10157292.0432859,100,5,5,0.9,0.9,0,1
409.837374228215,3136.4559792499,14486661.3802943,100,5,5,0.9,0.9,0,1
4904.19722507404,2583.34082908554,9321173.86527574,100,5,5,0.9,0.9,0,1
6716.91204349377,2492.04055070612,8538828.53947514,100,5,5,0.9,0.9,0,1
2252.54951876292,2725.45545343042,10489094.173796,100,5,5,0.9,0.9,0,1
2569.37102986921,2184.05473483025,6567812.35255923,100,5,5,0.9,0.9,0,1
360.935129049492,2401.92823293747,8232834.79055256,100,5,5,0.9,0.9,0,1
3848.68347765348,2711.44981144925,10331230.9200076,100,5,5,0.9,0.9,0,1
5650.89569154429,2674.33720595261,9945609.71661132,100,5,5,0.9,0.9,0,1
2551.55040319375,3401.70844468867,17351157.2977475,100,5,5,0.9,0.9,0,1
818.856708130696,2573.81371786294,9279971.24172177,100,5,5,0.9,0.9,0,1
904.208049562454,1887.50260911635,4708169.57962122,100,5,5,0.9,0.9,0,1
1331.07557192127,2257.41668272156,6761874.60486301,100,5,5,0.9,0.9,0,1
8726.88673661735,2755.58088775405,10819934.6226888,100,5,5,0.9,0.9,0,1
518.951361141591,2357.30837590175,7789248.2755178,100,5,5,0.9,0.9,0,1
290.776286053395,3073.56535316746,13611275.9792236,100,5,5,0.9,0.9,0,1
1492.94014536641,3002.53931910924,13225329.4587407,100,5,5,0.9,0.9,0,1
3312.32687348227,2757.92388047688,11049965.9329613,100,5,5,0.9,0.9,0,1
5115.45990479542,4779.88940259393,34649061.1431874,100,5,5,0.9,0.9,0,1
816.174013419269,2606.42862414134,9667172.17032888,100,5,5,0.9,0.9,0,1
3067.01008072998,2125.44683552557,6075682.99785757,100,5,5,0.9,0.9,0,1
289.818877185562,2530.70517627667,9069742.03003689,100,5,5,0.9,0.9,0,1
487.215746119222,2319.85893195267,7481670.73704807,100,5,5,0.9,0.9,0,1
3518.48903942002,2379.82116563067,7909151.2034835,100,5,5,0.9,0.9,0,1
462.125820274771,2081.0891424063,5836595.25082231,100,5,5,0.9,0.9,0,1
11204.6160472076,1883.931535133,4672882.14733049,100,5,5,0.9,0.9,0,1
850.551240091744,2733.60143456686,10684657.5273157,100,5,5,0.9,0.9,0,1
2733.81803372049,2278.38234749222,6868029.74089576,100,5,5,0.9,0.9,0,1
491.14681041286,1768.63804167553,4249565.94833044,100,5,5,0.9,0.9,0,1
709.195310270583,2150.38840886804,6298298.78060941,100,5,5,0.9,0.9,0,1
1349.45354936316,2516.66659454813,9230355.29193852,100,5,5,0.9,0.9,0,1
1988.0105451177,2337.48206992988,7644362.95749607,100,5,5,0.9,0.9,0,1
9363.27491935081,3220.08313806957,15300703.1675504,100,5,5,0.9,0.9,0,1
2062.38196701974,2039.5293085671,5694929.03737272,100,5,5,0.9,0.9,0,1
1036.81374098409,2075.43405632307,5907631.4632886,100,5,5,0.9,0.9,0,1
5408.21304166971,2019.63970598969,5572085.46549807,100,5,5,0.9,0.9,0,1
265.040360618237,3303.90066531201,15688223.5418415,100,5,5,0.9,0.9,0,1
3789.07799917477,2339.29252681623,7564022.95172783,100,5,5,0.9,0.9,0,1
457.232457846526,2433.75106381515,8191275.13174742,100,5,5,0.9,0.9,0,1
