"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0532636965109061,0.0533417959192132,7.71917991029579e-09,0.0603433034657583,0,0.000962952255449579,0.000175796554963915,0.000256117987854804,5.24418832208546e-08,0.113431203421701,0.0530856779313584,0.000962997052279409,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0496145793552084,0.0496359808296428,5.79975504435976e-09,-0.00968202023948461,0,0.000723507842273791,0.000188626449220711,0.000257936909088709,4.48278189760893e-08,0.0397439326665031,0.0493780439205541,0.000723546930615403,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0488882533325437,0.0489059706296403,5.65098060471055e-09,-0.000163168830431962,0,0.000704948528476432,0.000332813071799977,0.000250144232045463,4.3010133004743e-08,0.0483922714303117,0.0486558263975949,0.000704985945436097,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0521430333202768,0.0518819898260464,6.99087968141126e-09,0.0226765264870378,0,0.000872098258496692,0.00114871990612817,0.000233853947165667,4.58861361414119e-08,0.0736708399011864,0.0516481358788807,0.000872137216774822,500,5,5,5,0.5,0.5,0.5,0,0,0
0.048067616312804,0.0481390485170571,5.59842233050921e-09,-0.0231113521201154,0,0.000698391988886363,0.000356751955388735,0.000237799381854431,4.09761541145291e-08,0.0245995122372998,0.0479012491352026,0.000698427421928811,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0477886340328806,0.0477882077669137,5.67090202565308e-09,0.000808837468961776,0,0.000707433685896171,0.000215050713267586,0.000237354201549709,4.1189500281184e-08,0.0483824207885748,0.047550853565364,0.000707469260826835,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0463733595997664,0.0464023870904903,5.65901706263896e-09,-0.0141499231126291,0,0.000705951060530085,0.000244711037556097,0.000244235320856077,4.22402116100919e-08,0.0319787254495812,0.0461581517696342,0.000705987701296216,500,5,5,5,0.5,0.5,0.5,0,0,0
0.048900136518515,0.048876749345439,6.16118788153047e-09,0.0185453838326315,0,0.000768595865845163,0.000418796513281078,0.000243586747033735,4.41781508400086e-08,0.0670267238378655,0.0486331625984053,0.000768633944219068,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0485593952994809,0.0485383172259611,5.70631987165746e-09,0.00407812226363159,0,0.000711851991349525,0.000427318948085546,0.00025258258169925,4.36344250042499e-08,0.052210198615027,0.0482857346442618,0.000711889978843491,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0466231810101995,0.0466232540690686,5.7211262609045e-09,-0.0230286055368538,0,0.000713699058795314,0.000250176073989362,0.00022834552839334,4.00483119401736e-08,0.0233443993993563,0.0463949085406753,0.000713733442021424,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0484107979903734,0.0483676349799961,5.81771680811814e-09,-0.0167418392161805,0,0.000725748536379121,0.000487355996978893,0.00024089616569748,4.23277510601871e-08,0.031181602777214,0.0481267388142986,0.000725785104363929,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0516287850331216,0.0516586755299504,6.74282129303131e-09,-0.0172318749662345,0,0.00084115347066307,0.000224274822317434,0.000254397964564689,4.8316339736187e-08,0.0341726352445696,0.0514042775653857,0.000841195110592818,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0470611347017358,0.0470594814715704,5.60474152859965e-09,-0.0248194935405591,0,0.000699180296209749,0.000185979106248634,0.000222736659003037,3.88099643563397e-08,0.0220556620549281,0.0468367448125674,0.000699213554488045,500,5,5,5,0.5,0.5,0.5,0,0,0
0.047874469426105,0.0478892262828314,6.07661018696631e-09,0.0672115351106049,0,0.000758044967603673,0.000248061964364175,0.00023843125184224,4.30320834438093e-08,0.114837942572346,0.0476507950309892,0.000758081983585478,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0487926188490317,0.0487766127095187,5.73383076564786e-09,-0.0124699504218294,0,0.00071528392035304,0.000124492765426035,0.000243099523187745,4.23171540617403e-08,0.0361981756617763,0.048533513186331,0.000715320560830429,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0485803378853325,0.0468944866079079,5.66527375673674e-09,0.034401250342337,0,0.000706731570605395,0.00314531364646644,0.000225615694985783,3.94338821804737e-08,0.0798362745812031,0.0466688709129221,0.00070676539372661,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0502339432957448,0.0502372874946347,6.78178382451047e-09,0.0295243543453486,0,0.000846013968540032,0.000200190115285348,0.000254955868633314,4.85356115466746e-08,0.0795581075258081,0.0499823316260013,0.000846055791203302,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0518564710704132,0.0518558315490863,7.02829373725203e-09,0.00511306614734294,0,0.000876765587134717,0.000154833233231405,0.000258030949090072,5.00242280163004e-08,0.0568147039845248,0.0515978005999962,0.000876808653013581,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0456889826893008,0.0455148829096358,5.17543363849006e-09,0.00686074642236417,0,0.000645624995534359,0.000814139133122153,0.000223643953093034,3.71544289686126e-08,0.0517355899785428,0.0452912389565428,0.000645657025390171,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0481709922808785,0.0481834971259777,5.73057198398207e-09,0.00992892695803183,0,0.000714877393857795,0.000217502323445298,0.000266101317260745,4.58657069041679e-08,0.057882416915465,0.0479173958087169,0.000714917592288775,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0548851465590183,0.0548393315177927,8.30609233644481e-09,0.0748540255188486,0,0.00103616840678682,6.95517221649338e-05,0.000268355144207503,5.69010883154265e-08,0.129669620355702,0.0545709763735852,0.00103621708307418,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0493067323595409,0.0492695255937657,6.1584859970117e-09,0.0467617693031876,0,0.000768258811155216,0.000588032841582195,0.000240429238755309,4.36761764644852e-08,0.0954804688211463,0.0490290963550104,0.000768296388950995,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0511175877501418,0.0511315321678719,6.55188249957059e-09,-0.0260429319668331,0,0.000817334238056432,0.000213984880516505,0.00027006992621435,4.99873059181506e-08,0.0248606709027922,0.0508614622416576,0.000817377742692188,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0497684194287664,0.0497571214349778,6.62354109697366e-09,-0.0209291354938402,0,0.00082627350476527,0.000635216383815552,0.000236596348245886,4.48884457785315e-08,0.0282040675511106,0.0495205250867319,0.000826311832660156,500,5,5,5,0.5,0.5,0.5,0,0,0
0.0511878712995186,0.0511557061698366,6.82681685216822e-09,-0.0150629828618956,0,0.000851631748674281,0.000576367243686806,0.000255287990741925,4.87744960169923e-08,0.0355485211939361,0.0509004181790947,0.000851673764490687,500,5,5,5,0.5,0.5,0.5,0,0,0
