"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12"
0.0467622577096393,0.051886877683283,0.000215736298094426,500,5,5,0,0,0
0.0721341745934656,0.0514898132100874,0.000212376415881339,500,5,5,0,0,0
0.0342978600794625,0.0508406211861119,0.000210796137626151,500,5,5,0,0,0
0.0584728527338058,0.0493933387255498,0.000198357987105969,500,5,5,0,0,0
0.0364934700324142,0.0466966644370711,0.000174230968550314,500,5,5,0,0,0
0.0849931369626028,0.0504057474055966,0.00020892109096882,500,5,5,0,0,0
0.0764577463472246,0.0479849015571512,0.000186901766819996,500,5,5,0,0,0
0.0469739233826075,0.048277961386613,0.000186650927693434,500,5,5,0,0,0
0.0971428870573953,0.051145751721551,0.000210211006428336,500,5,5,0,0,0
0.0520537051637916,0.0504127878575395,0.000202549863375129,500,5,5,0,0,0
0.0636429387903957,0.0493199175864902,0.000199823400938851,500,5,5,0,0,0
0.0661175887161173,0.0496588528998615,0.000197325171783411,500,5,5,0,0,0
0.0642964588265474,0.0546941199222815,0.000244919658605828,500,5,5,0,0,0
0.0898906873219567,0.0475325477127067,0.00018248895944553,500,5,5,0,0,0
0.072630813364824,0.0500383273801776,0.000201233233969125,500,5,5,0,0,0
0.0653471575538301,0.0466776490987445,0.000176598707826529,500,5,5,0,0,0
0.0374264282378757,0.0485292687679618,0.000188658097284746,500,5,5,0,0,0
0.0946572869434672,0.0474917873541231,0.000180392351793873,500,5,5,0,0,0
0.0910678324334139,0.0461259360228337,0.000170704040192621,500,5,5,0,0,0
0.0565267806192344,0.046787293001303,0.000175465055896815,500,5,5,0,0,0
0.0724231708770307,0.0510200885031972,0.000209976045964657,500,5,5,0,0,0
0.0610809128740046,0.0533670219258522,0.000227165682254344,500,5,5,0,0,0
0.0696333553537575,0.0497674005552108,0.000199189062448119,500,5,5,0,0,0
0.0515340327049609,0.0541104915997905,0.000237599010187295,500,5,5,0,0,0
0.0559230646655708,0.0502663448475475,0.00020195380430977,500,5,5,0,0,0
0.100437567583202,0.0472303615145374,0.00017988166897245,500,5,5,0,0,0
0.049415519592044,0.0514609972240778,0.000214511698176742,500,5,5,0,0,0
0.0366854832453964,0.046201396967362,0.000171455857413852,500,5,5,0,0,0
0.0466813093975072,0.052246390793019,0.00022154385860466,500,5,5,0,0,0
0.113227333434792,0.0547545771200434,0.0002414936487502,500,5,5,0,0,0
0.071506695625483,0.0509213539623707,0.000211094270928152,500,5,5,0,0,0
0.0539596631577521,0.0488953841867159,0.000192638551199117,500,5,5,0,0,0
