"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semidef_pos"
3192.46374146632,3201.88369338793,185.244932392748,26285.7922261262,0,916591.92547932,135.855587285152,155.802341988677,4202.40559326036,29342.4003803074,3046.08135139926,920627.11402444,100,5,5,5,0,0,0,0.4,0,0,0
2766.26757579698,2764.99839401561,129.679650429481,20321.5484360465,0,641654.910325074,95.3865632507614,132.594311458854,2992.67179381721,22992.4294485927,2632.40408255675,644530.339932437,100,5,5,5,0,0,0,0.4,0,0,0
2735.59367958186,2736.13230251761,136.930911035083,26753.3515567535,0,677534.147801589,157.198330564472,129.5814105402,3013.32029116883,29331.7469057709,2606.55089197741,680423.50709592,100,5,5,5,0,0,0,0.4,0,0,0
2617.54345196043,2587.95576045636,105.678338567169,12423.9453133782,0,522896.419230352,269.372972258481,123.301051335573,2510.13839407286,14772.1157930802,2464.65470912079,525310.949203163,100,5,5,5,0,0,0,0.4,0,0,0
2903.8605937996,2900.02589084635,147.919019828782,23426.9347468335,0,731903.310112812,76.4544996719114,140.756186482324,3392.09902340683,26254.3408409612,2759.26970436403,735161.848965533,100,5,5,5,0,0,0,0.4,0,0,0
2585.6904395264,2586.08933130043,109.335807715366,17503.2172494121,0,540993.576575633,93.1964969067676,121.103268291358,2513.87214263992,19995.7111920317,2464.98606300907,543408.353023685,100,5,5,5,0,0,0,0.4,0,0,0
2838.52091563076,2837.37109193327,134.175238048717,16410.9063931837,0,663899.07786505,102.715106410826,139.7147980153,3199.53991965452,19146.7122024036,2697.65629391797,666977.656374297,100,5,5,5,0,0,0,0.4,0,0,0
2636.51898022305,2638.62766499505,112.922748356976,14315.8276177006,0,558741.758870319,133.366478616804,123.663461935589,2607.64575523556,16818.9801193069,2514.96420305947,561247.066483869,100,5,5,5,0,0,0,0.4,0,0,0
3155.71857408851,3160.89570513518,176.397430016452,23413.4359544721,0,872814.483721404,111.950529574819,155.361149118334,4083.78714468099,26457.2039989857,3005.53455601685,876739.213652251,100,5,5,5,0,0,0,0.4,0,0,0
2660.85455935495,2665.33969241504,119.175105116955,19720.1320167046,0,589678.420118692,130.420234403034,125.993827054233,2729.78185003506,22250.5663416566,2539.34586536081,592300.29396598,100,5,5,5,0,0,0,0.4,0,0,0
