"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semipos_def"
1.00921072159756,0.236065522245561,0.00456571787838001,100,5,5,0,0,0.3,0
1.82665631549507,0.295782920280848,0.00742448177156788,100,5,5,0,0,0.3,0
1.33829076127805,0.227051763357726,0.00400460941961004,100,5,5,0,0,0.3,0
1.09948657421306,0.224726291335363,0.00394780013826541,100,5,5,0,0,0.3,0
1.34337014242518,0.246551857856463,0.00470012846546179,100,5,5,0,0,0.3,0
2.28858903316546,0.277689621717794,0.00661489806743377,100,5,5,0,0,0.3,0
1.42388045286994,0.277550315191831,0.00617239563375142,100,5,5,0,0,0.3,0
1.97508445728671,0.274028818120272,0.00669555490285769,100,5,5,0,0,0.3,0
2.01708912090625,0.267384496215876,0.00612001473826252,100,5,5,0,0,0.3,0
1.48816137769821,0.261831124039507,0.00550878297032117,100,5,5,0,0,0.3,0
1.78135690818762,0.28356119842711,0.00652912187722908,100,5,5,0,0,0.3,0
1.37841980291906,0.239403314231839,0.00454088924529787,100,5,5,0,0,0.3,0
1.83381773695526,0.308291572464124,0.00801162876582091,100,5,5,0,0,0.3,0
1.50636893682802,0.275628505741864,0.00681742601363065,100,5,5,0,0,0.3,0
2.0614784174136,0.261930938041903,0.00565064983410139,100,5,5,0,0,0.3,0
1.89256850489931,0.244262595676537,0.00500025372544341,100,5,5,0,0,0.3,0
1.79477576448721,0.263223947363807,0.00583224542733058,100,5,5,0,0,0.3,0
2.47433442139613,0.267982269997936,0.00625854301076857,100,5,5,0,0,0.3,0
2.33821910216966,0.25274920646724,0.00543161444159143,100,5,5,0,0,0.3,0
2.90058091580479,0.314131812262202,0.00888793752361233,100,5,5,0,0,0.3,0
2.58091846201401,0.307695216375931,0.00828242146959953,100,5,5,0,0,0.3,0
1.99748073272582,0.270789159579417,0.00611038110553642,100,5,5,0,0,0.3,0
1.41044024222492,0.263819110871027,0.00578964473755547,100,5,5,0,0,0.3,0
2.6637183863237,0.333162025783112,0.0103190270273853,100,5,5,0,0,0.3,0
2.09322207361946,0.259356259224966,0.0063097144018102,100,5,5,0,0,0.3,0
1.37112526807164,0.265608444372805,0.00554011993521892,100,5,5,0,0,0.3,0
2.31617968987513,0.290980827685807,0.00756122766508268,100,5,5,0,0,0.3,0
0.955788754279482,0.231538524481686,0.00431025053663931,100,5,5,0,0,0.3,0
1.542832377389,0.30539560572305,0.00783627835115968,100,5,5,0,0,0.3,0
1.3157731142229,0.242647179183515,0.00470960683353329,100,5,5,0,0,0.3,0
2.24073402497057,0.284533789702288,0.00684418802405163,100,5,5,0,0,0.3,0
1.85235952168362,0.306744617276897,0.00757971336124193,100,5,5,0,0,0.3,0
1.79197486437722,0.253811199844272,0.00532171395025585,100,5,5,0,0,0.3,0
1.89087848556453,0.238654429972677,0.00486271349658855,100,5,5,0,0,0.3,0
1.54049440934203,0.249713704444643,0.00538229910533863,100,5,5,0,0,0.3,0
2.94803450464659,0.326907861568662,0.00955096437072464,100,5,5,0,0,0.3,0
1.3952571583485,0.249355067587611,0.00490763747815489,100,5,5,0,0,0.3,0
2.42639020976552,0.295149480030751,0.00835995682208279,100,5,5,0,0,0.3,0
1.1877366712889,0.247658239964642,0.00483317765051649,100,5,5,0,0,0.3,0
2.0912496766694,0.280273828113581,0.00676806505019259,100,5,5,0,0,0.3,0
0.897144023875209,0.24061831944203,0.00451555592566532,100,5,5,0,0,0.3,0
1.93135960966363,0.247726657446268,0.00510751201912344,100,5,5,0,0,0.3,0
1.91998136461932,0.245376452923333,0.00507846057999833,100,5,5,0,0,0.3,0
1.4295875733882,0.285114450891585,0.00697622288083188,100,5,5,0,0,0.3,0
1.80491177947907,0.25761971687994,0.00579132654582454,100,5,5,0,0,0.3,0
2.12129555061897,0.260106426223667,0.00576820339484697,100,5,5,0,0,0.3,0
2.50699945708209,0.269924211485116,0.0065586765849025,100,5,5,0,0,0.3,0
1.0091946667033,0.231027694105453,0.00437074121930355,100,5,5,0,0,0.3,0
1.95199253818088,0.273174549865824,0.0060439012552899,100,5,5,0,0,0.3,0
1.46825961434376,0.226039932398928,0.00406614727928125,100,5,5,0,0,0.3,0
1.93192492636303,0.315109767831693,0.00785829899618726,100,5,5,0,0,0.3,0
1.75795272870283,0.269600894675826,0.00637416813265794,100,5,5,0,0,0.3,0
1.67476342426498,0.264747909781298,0.0058056472137507,100,5,5,0,0,0.3,0
1.36645581558789,0.258371702671405,0.00549282183740611,100,5,5,0,0,0.3,0
2.063426038904,0.258183144536977,0.00575501193623576,100,5,5,0,0,0.3,0
1.41306963262475,0.245604297763193,0.0047053387011078,100,5,5,0,0,0.3,0
1.7457705182099,0.230459781715604,0.00442581994754025,100,5,5,0,0,0.3,0
2.05934571326837,0.272398814889946,0.00625755284876503,100,5,5,0,0,0.3,0
1.42491105627052,0.253309819564815,0.00550589230314967,100,5,5,0,0,0.3,0
2.06790496255193,0.227561291327619,0.00455574819914675,100,5,5,0,0,0.3,0
2.0881982306365,0.272345307140081,0.00626128438722654,100,5,5,0,0,0.3,0
2.47844275245719,0.285626621999717,0.00731936639271035,100,5,5,0,0,0.3,0
3.28455893411378,0.324835853468515,0.00975646527207119,100,5,5,0,0,0.3,0
2.74935460227401,0.281139637966963,0.00705599640155312,100,5,5,0,0,0.3,0
1.79531126842108,0.266033519257059,0.00596259523238662,100,5,5,0,0,0.3,0
1.78123964757891,0.297200004925202,0.0071159013419663,100,5,5,0,0,0.3,0
2.3119927120935,0.248308884837055,0.00555776655252259,100,5,5,0,0,0.3,0
1.02690333493005,0.232847313288444,0.00470687483928054,100,5,5,0,0,0.3,0
2.56258179224938,0.289093320785765,0.00722088896961169,100,5,5,0,0,0.3,0
2.48086173377182,0.314356425624365,0.00852249340291751,100,5,5,0,0,0.3,0
1.87913272005315,0.232961352575339,0.00473275694791643,100,5,5,0,0,0.3,0
1.85816173633307,0.261230027421298,0.00559118766457959,100,5,5,0,0,0.3,0
1.83045408815883,0.247742833063909,0.00523192531408632,100,5,5,0,0,0.3,0
2.10363432274642,0.286417546489234,0.00720535863854859,100,5,5,0,0,0.3,0
1.2011430977999,0.239972966796814,0.00457525262950436,100,5,5,0,0,0.3,0
2.00188792364761,0.259728105997998,0.00537994007049782,100,5,5,0,0,0.3,0
1.20549062375344,0.214696491757212,0.00374904491230765,100,5,5,0,0,0.3,0
2.20747600843515,0.274557735635332,0.00607818322715024,100,5,5,0,0,0.3,0
2.37069877204319,0.279626198747746,0.00706119948861645,100,5,5,0,0,0.3,0
