"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
28997.7957431985,2974.08798880443,781883.407136658,100,5,5,0,0,0.5,0
58737.8761966359,3892.21369822422,1719705.78133369,100,5,5,0,0,0.5,0
24478.0997033123,2876.18838157485,709935.715720008,100,5,5,0,0,0.5,0
27731.7176250254,2760.53604176234,686766.611287477,100,5,5,0,0,0.5,0
41960.3614991906,3708.88358586895,1280364.3640617,100,5,5,0,0,0.5,0
32669.5005207966,3174.90819456454,933353.376799906,100,5,5,0,0,0.5,0
38136.5437693943,3256.20935001907,1037163.10359617,100,5,5,0,0,0.5,0
36766.5884902174,3021.55680863176,926860.993962996,100,5,5,0,0,0.5,0
29850.6292870624,2950.73683704713,781648.133186191,100,5,5,0,0,0.5,0
36111.2037717549,3407.94767588466,1076674.94709726,100,5,5,0,0,0.5,0
45402.5155378278,3892.8670472632,1457350.57702917,100,5,5,0,0,0.5,0
46020.9177135747,3703.75936426586,1387391.56585953,100,5,5,0,0,0.5,0
41091.299240305,3602.08033379447,1205923.92004851,100,5,5,0,0,0.5,0
26822.2470042668,3146.59387462341,829515.669817491,100,5,5,0,0,0.5,0
33454.7655799962,3361.70109545721,1019653.79816796,100,5,5,0,0,0.5,0
43073.9692405292,3771.29952112854,1389998.63542941,100,5,5,0,0,0.5,0
27111.0016207327,3112.03948269533,840050.464163318,100,5,5,0,0,0.5,0
53119.7428956283,4089.93449640813,1676180.42884744,100,5,5,0,0,0.5,0
45131.9842476204,3729.13449875765,1334967.69659558,100,5,5,0,0,0.5,0
24488.6339264288,3188.00455953973,831683.623176159,100,5,5,0,0,0.5,0
34430.2498369434,3219.65573939682,950845.828740342,100,5,5,0,0,0.5,0
33856.6326048399,3628.39339184467,1108133.5044793,100,5,5,0,0,0.5,0
23057.800495951,2621.56600150764,569357.841541606,100,5,5,0,0,0.5,0
37113.1672795345,3617.7953791218,1191867.60937634,100,5,5,0,0,0.5,0
41694.6877732193,3476.88325844611,1166223.06937993,100,5,5,0,0,0.5,0
18325.5726659922,2557.50520507713,521573.880167007,100,5,5,0,0,0.5,0
27018.9843636917,3444.1358560919,993847.544549372,100,5,5,0,0,0.5,0
29776.6338807772,2714.82138023415,677614.037877446,100,5,5,0,0,0.5,0
25175.0319303483,3042.49822138198,753325.238334169,100,5,5,0,0,0.5,0
42068.5228677939,3155.30741618002,1057861.59207114,100,5,5,0,0,0.5,0
30763.9696706386,2973.97714497202,806703.59200996,100,5,5,0,0,0.5,0
26539.5857049666,3179.72699677716,917332.406031802,100,5,5,0,0,0.5,0
25032.0622750261,2627.89142705139,596601.919281978,100,5,5,0,0,0.5,0
40198.1882945371,4033.453740303,1418217.98723919,100,5,5,0,0,0.5,0
26502.6960513146,3089.95526363643,796309.234005841,100,5,5,0,0,0.5,0
34087.0174688136,3188.26175205565,960736.579045102,100,5,5,0,0,0.5,0
31106.4917068063,3162.22075320908,932959.23907444,100,5,5,0,0,0.5,0
33168.9603309077,3059.93753620729,896062.889430166,100,5,5,0,0,0.5,0
35541.7812530729,3312.91733851487,1019478.95597262,100,5,5,0,0,0.5,0
39304.9232987654,3374.45461487241,1144822.65901648,100,5,5,0,0,0.5,0
41813.5582048481,3782.74922769135,1337863.18895385,100,5,5,0,0,0.5,0
