"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23","semipos_def"
0.204731345194276,0.204742719609245,6.93625011275857e-07,0.271031068775721,0,0.00343205655579294,0.0099826627956379,0.00955837230110758,1.58085845054386e-05,0.465779751174359,0.195184347308137,0.00344723627877278,100,5,5,5,0,0,0,0.1,0,0,1
0.258681078356047,0.2592070798231,1.08273467935746e-06,0.556485237256005,0,0.00535737119346071,0.0206570267329293,0.0121420592096196,2.50691569614304e-05,0.794509288879123,0.24706502061348,0.00538145905300749,100,5,5,5,0,0,0,0.1,0,0,1
0.260542202582681,0.253671688334771,1.06726230517854e-06,0.374407750906093,0,0.00528081388602341,0.0360351553761793,0.0116363267569687,2.39113252569837e-05,0.598914798112595,0.242035361577802,0.00530375586303886,100,5,5,5,0,0,0,0.1,0,0,1
0.301803279430784,0.297735527387482,1.5093238356526e-06,0.283122034286327,0,0.00746813433880905,0.033078385481053,0.0141939311104971,3.45979961405481e-05,0.551846928236057,0.283541596276985,0.00750136691895548,100,5,5,5,0,0,0,0.1,0,0,1
0.26184474039555,0.262669340913175,1.19008963479602e-06,0.287822266285883,0,0.00588856351297069,0.0192816912111565,0.0122396969090771,2.65428440372719e-05,0.530385315470276,0.250429644004098,0.00591402717743502,100,5,5,5,0,0,0,0.1,0,0,1
0.216014737940322,0.213733004509201,7.85200356974373e-07,0.138319526985735,0,0.0038851713663092,0.0226618064851269,0.0100291276789849,1.76640459650018e-05,0.331672458440931,0.203703876830216,0.00390212390081381,100,5,5,5,0,0,0,0.1,0,0,1
0.263958254550374,0.263708159248838,1.24192387448935e-06,0.580832573711179,0,0.00614503933097331,0.00789639737375606,0.012491249776723,2.76525418036228e-05,0.836894430887797,0.251216909472115,0.00617156760306502,100,5,5,5,0,0,0,0.1,0,0,1
0.25995014742846,0.244674523234952,9.90235190483363e-07,0.202510265529405,0,0.00489968372251168,0.0550142832694019,0.0115694833735812,2.28391292666342e-05,0.407446129688464,0.23310503986137,0.00492162626352271,100,5,5,5,0,0,0,0.1,0,0,1
0.22019532045436,0.219462204468531,7.7102805531787e-07,0.144438364957058,0,0.00381504681771282,0.0165056706230769,0.0103414159533511,1.80058576465909e-05,0.348128014788341,0.20912078851518,0.00383235431149564,100,5,5,5,0,0,0,0.1,0,0,1
0.211806034025511,0.209851275888186,7.3918490687831e-07,0.16204111448712,0,0.00365748691923388,0.020984180810552,0.00962049660273642,1.6463895366245e-05,0.352862967702079,0.20023077928545,0.00367327940460531,100,5,5,5,0,0,0,0.1,0,0,1
0.286327251425579,0.283683748288074,1.36061897476311e-06,0.223575265648109,0,0.00673234268712786,0.0289987872082537,0.0135589398743257,3.13543887801525e-05,0.480903729865435,0.270124808413749,0.00676246652114018,100,5,5,5,0,0,0,0.1,0,0,1
0.207458771117693,0.20766044832663,8.18323378446737e-07,0.160231504994312,0,0.00404906407655445,0.0151255898795773,0.00979087099180674,1.76289352898115e-05,0.352564686232428,0.197869577334823,0.0040659518538451,100,5,5,5,0,0,0,0.1,0,0,1
0.217737363987495,0.216645169618619,7.55933998539043e-07,0.241089290219214,0,0.00374036142477119,0.0235328581640102,0.0101630317787838,1.75300458511113e-05,0.435293796042698,0.206482137839835,0.00375720645979517,100,5,5,5,0,0,0,0.1,0,0,1
0.260579967354447,0.259066222412001,1.11945395524474e-06,0.32437733805464,0,0.005539058170551,0.023230417818846,0.0126129626428507,2.64044813447252e-05,0.56172688759024,0.24645325976915,0.00556445220196876,100,5,5,5,0,0,0,0.1,0,0,1
0.271836099582938,0.272617683040891,1.1964864312482e-06,0.188315058898357,0,0.00592021486181611,0.00971891558887794,0.0131368525074197,2.84385003539935e-05,0.450432242892417,0.259480830533471,0.00594757218789028,100,5,5,5,0,0,0,0.1,0,0,1
0.239934896664824,0.236773363386411,9.14159397892389e-07,0.382436923320437,0,0.00452326070077154,0.0266857293753152,0.0116057426756911,2.1932030491582e-05,0.595686090609946,0.22516762071072,0.00454436818919874,100,5,5,5,0,0,0,0.1,0,0,1
0.277302888740984,0.277674950075871,1.31499639303205e-06,0.416554039621865,0,0.00650660215272259,0.0247738445022651,0.0133527533930485,3.03583874043568e-05,0.669083083860583,0.264322196682823,0.00653577201407302,100,5,5,5,0,0,0,0.1,0,0,1
0.233609313502408,0.233577945487126,9.30024062092581e-07,0.131721219411529,0,0.00460175905923409,0.00637586310288332,0.0111588979554956,2.13380232968647e-05,0.358954669811053,0.22241904753163,0.00462225591997146,100,5,5,5,0,0,0,0.1,0,0,1
0.245336732291941,0.242187155989198,9.61816240919828e-07,0.261819906499821,0,0.00475906676007131,0.0279694943769227,0.0118410654355449,2.2960580616729e-05,0.479187144414839,0.230346090553653,0.00478115957509154,100,5,5,5,0,0,0,0.1,0,0,1
0.238514271999235,0.232913623765757,9.05010350250742e-07,0.383331286014115,0,0.00447799121304067,0.0318156639883612,0.0110736514199771,2.08958355700821e-05,0.590029894024988,0.22183997234578,0.00449806809393202,100,5,5,5,0,0,0,0.1,0,0,1
0.238649874211855,0.238140210782241,9.24112913731996e-07,0.59137713395367,0,0.00457251069714592,0.0188860085969823,0.0110583395894653,2.11140310721332e-05,0.811140999568543,0.227081871192776,0.00459278643999042,100,5,5,5,0,0,0,0.1,0,0,1
0.247418488350128,0.244071390655305,9.86215160932224e-07,0.477432562992529,0,0.00487979261629265,0.0273815964186369,0.0108091092170401,2.1421215841606e-05,0.697469454924019,0.233262281438265,0.00490031496934475,100,5,5,5,0,0,0,0.1,0,0,1
0.22113444058244,0.220816666571944,8.39041861088258e-07,0.412790740068531,0,0.0041515791286647,0.0198213256846012,0.0106286485207994,1.92974773304598e-05,0.61410385496637,0.210188018051144,0.00417011833594513,100,5,5,5,0,0,0,0.1,0,0,1
0.215609509987176,0.213708493273592,7.82365624424824e-07,0.191900428721379,0,0.00387114510965403,0.0229219709028433,0.0101545471703302,1.78202313473654e-05,0.384587967805712,0.203553946103262,0.00388825732495958,100,5,5,5,0,0,0,0.1,0,0,1
0.267144251333196,0.267156474543118,1.16214732938624e-06,0.161203698991649,0,0.00575030498580311,0.0216839265301889,0.0124137253402241,2.65865612446864e-05,0.406664023794656,0.254742749202893,0.0057758374006776,100,5,5,5,0,0,0,0.1,0,0,1
0.240054650384793,0.241989939460666,9.61527559124055e-07,0.188373781561541,0,0.00475763836254582,0.00861514408781629,0.0118820184097,2.30298548652806e-05,0.419813287858518,0.230107921050966,0.00477980111434074,100,5,5,5,0,0,0,0.1,0,0,1
0.235939634652596,0.236014153420385,9.58257984324387e-07,0.0732766808000757,0,0.00474146050643707,0.0169020192665848,0.0109657708480885,2.13503475894815e-05,0.292314296186087,0.225048382572296,0.00476194164186695,100,5,5,5,0,0,0,0.1,0,0,1
0.258722618502953,0.254165601563528,1.05338818055892e-06,0.340885024770836,0,0.00521216471740552,0.0305802512269465,0.0118726337714962,2.41899098700257e-05,0.569027392046842,0.242292967792032,0.0052353996512484,100,5,5,5,0,0,0,0.1,0,0,1
0.262000891850966,0.260393554323112,1.16187873086895e-06,0.451061485454906,0,0.00574897596033959,0.0221844968166651,0.0120525742103916,2.5837533401709e-05,0.690877880489207,0.24834098011272,0.00577375917243183,100,5,5,5,0,0,0,0.1,0,0,1
0.220112378436636,0.216489017398915,7.85328928158882e-07,0.213856221475426,0,0.00388580753653015,0.0258953480673705,0.0104227455485005,1.83009215417841e-05,0.408073251844692,0.206066271850414,0.00390339874760875,100,5,5,5,0,0,0,0.1,0,0,1
0.241459635090999,0.243429566189484,9.88123028086017e-07,0.336215605701352,0,0.00488923274296961,0.00618207996711461,0.01136569038967,2.24393719787691e-05,0.571493160825236,0.232063875799814,0.00491077626255594,100,5,5,5,0,0,0,0.1,0,0,1
