"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0443659558241231,0.0443873014535758,9.95456049848733e-09,-0.0167775776831937,0,0.0012418115130653,0.000251657087862062,0.000161512189340042,4.19978997148804e-08,0.0273367210530673,0.0442257892642358,0.00124184362884788,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0484114656149862,0.0484310235632664,1.25498985959313e-08,-0.029092130206246,0,0.00156557475004524,0.000129621733423034,0.000165588192166089,4.9492992466494e-08,0.0191897136753172,0.0482654353711003,0.00156561177895662,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0542503707850347,0.0542584941565181,1.70627939533e-08,-0.0334741077147874,0,0.00212854942008627,0.000158914861005558,0.000196019924147959,6.79648016821676e-08,0.0206173482092418,0.0540624742323702,0.00212860044537967,500,5,5,5,0.7,0.7,0.7,0,0,0
0.050710317708184,0.0507243171422781,1.43079407246977e-08,-0.0287160756014339,0,0.00178488698952459,0.000106965998872928,0.000167523215976091,5.41630134776983e-08,0.0218872761078771,0.050556793926302,0.00178492693910476,500,5,5,5,0.7,0.7,0.7,0,0,0
0.050800894505045,0.0508084783207861,1.40215333920509e-08,-0.0121733359240927,0,0.00174915824759156,0.000139417884317949,0.000171799550785621,5.45641942146591e-08,0.0384881406966344,0.0506366787700004,0.00174919888507487,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0568740252552428,0.0568429810914615,2.03311516758263e-08,-0.00333593543781042,0,0.00253627050925598,0.000433421808233945,0.000194480713867467,7.55304154092682e-08,0.0531046680091984,0.0566485003775941,0.00253632584764039,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0503709702592385,0.0503455287360274,1.48857734939682e-08,0.00677249439731494,0,0.00185697047182554,0.000513828795894138,0.000169303406631376,5.59653339491248e-08,0.0566296358606593,0.050176225329396,0.00185701165150262,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0566744502495868,0.0567125883987328,1.90446145527659e-08,0.000595406177726825,0,0.00237577757622845,0.000118617643251677,0.000185798563462986,7.00402002968232e-08,0.0571512387840619,0.0565267898352699,0.00237582869659996,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0451759163952486,0.045177161992589,1.10524394336074e-08,0.000294499370874731,0,0.00137876971446365,9.32929884782859e-05,0.000159790369881814,4.44532740505088e-08,0.045377122777645,0.0450173716227072,0.00137880319348261,500,5,5,5,0.7,0.7,0.7,0,0,0
0.0540043462074748,0.0540592532315472,1.70269124754673e-08,0.0162005217419332,0,0.00212407327748959,0.000319983646282705,0.000183411442849911,6.46255789748418e-08,0.0698848843031253,0.0538758417886972,0.00212412099169341,500,5,5,5,0.7,0.7,0.7,0,0,0
0.052441621792901,0.0524409776427664,1.50222103805944e-08,-0.0302501336313883,0,0.0018739907005584,0.00015294988680682,0.000185887508740403,6.03437315820877e-08,0.0220385382747059,0.052255090134026,0.00187403612857804,500,5,5,5,0.7,0.7,0.7,0,0,0
