"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semipos_def"
4.97627994494975,0.396982554037875,0.016244404813042,100,5,5,0,0,0.7,0
6.00696930271563,0.409022568907988,0.0187594699662401,100,5,5,0,0,0.7,0
5.62828011917213,0.40862513429199,0.0178696165163939,100,5,5,0,0,0.7,0
2.59387094135571,0.279899564084135,0.00689864122009026,100,5,5,0,0,0.7,0
3.10840985656925,0.275175612610048,0.00714605886599915,100,5,5,0,0,0.7,0
2.77619131007658,0.333460396043807,0.00960010697946368,100,5,5,0,0,0.7,0
6.7466786507511,0.405056044711839,0.0205640084780894,100,5,5,0,0,0.7,0
7.24723495320089,0.457380009394349,0.0249149761439326,100,5,5,0,0,0.7,0
6.72676113467353,0.396407236552584,0.020330666925082,100,5,5,0,0,0.7,0
5.08615828016577,0.387814841896221,0.0155848861174548,100,5,5,0,0,0.7,0
4.15527395873947,0.35245519049939,0.0125447025476818,100,5,5,0,0,0.7,0
5.13170718698413,0.382730900521005,0.0160134181155611,100,5,5,0,0,0.7,0
2.87251752769695,0.313564701532464,0.00859408474406108,100,5,5,0,0,0.7,0
5.88942652848286,0.38235471302896,0.0171612342375869,100,5,5,0,0,0.7,0
5.08047339748679,0.382151596983246,0.0154447443502332,100,5,5,0,0,0.7,0
4.71298234985002,0.312924419420338,0.0108805808888243,100,5,5,0,0,0.7,0
4.65557029563177,0.328547890651823,0.0119645709046797,100,5,5,0,0,0.7,0
4.79535865929403,0.393507593581461,0.0157247028402885,100,5,5,0,0,0.7,0
3.04003470578022,0.335022233159556,0.00994382820442735,100,5,5,0,0,0.7,0
7.32989451878335,0.463681927007203,0.0251411180432732,100,5,5,0,0,0.7,0
3.6676861680341,0.284357393538292,0.00839868036892931,100,5,5,0,0,0.7,0
4.16756273008323,0.403248052316339,0.0150488343685913,100,5,5,0,0,0.7,0
4.19164265288375,0.367115542936055,0.0135035367257746,100,5,5,0,0,0.7,0
4.551491044473,0.348827437084349,0.0128535140883282,100,5,5,0,0,0.7,0
3.2224375469727,0.315802444279027,0.00931824257397831,100,5,5,0,0,0.7,0
3.54735346219131,0.361053447055716,0.012713557258887,100,5,5,0,0,0.7,0
6.64920500585715,0.407205577438062,0.0198047980304205,100,5,5,0,0,0.7,0
7.50328296661452,0.454272753963924,0.0250378561870372,100,5,5,0,0,0.7,0
3.95033220449287,0.314225956595559,0.00996762430188404,100,5,5,0,0,0.7,0
4.42513546801924,0.360776620962287,0.0133719743265962,100,5,5,0,0,0.7,0
5.56841944209304,0.387928620323202,0.0170493311905699,100,5,5,0,0,0.7,0
4.38217953741081,0.310569571513515,0.0107455317113198,100,5,5,0,0,0.7,0
4.12861985996811,0.366379876826725,0.0134534770245564,100,5,5,0,0,0.7,0
5.73923240079375,0.37399641001686,0.016907766812825,100,5,5,0,0,0.7,0
3.2540545453654,0.319195589615713,0.00911362841872126,100,5,5,0,0,0.7,0
6.47511611525633,0.463816143797265,0.024256655497721,100,5,5,0,0,0.7,0
5.82287302931694,0.337381625337158,0.0140844453160245,100,5,5,0,0,0.7,0
4.19218135738737,0.378684477629733,0.0136393449485385,100,5,5,0,0,0.7,0
3.98677815674907,0.349945259139043,0.0115582309500344,100,5,5,0,0,0.7,0
5.14207824401411,0.338046762220036,0.0134391081183296,100,5,5,0,0,0.7,0
5.10899579816001,0.349518964602825,0.0134725040705064,100,5,5,0,0,0.7,0
4.8884464853441,0.3768267696807,0.014482142411522,100,5,5,0,0,0.7,0
6.87420614056365,0.452795200599412,0.0241181590933367,100,5,5,0,0,0.7,0
6.05817476864413,0.393777946245553,0.0182644012699654,100,5,5,0,0,0.7,0
8.0383290560295,0.443145713636794,0.0260597017979728,100,5,5,0,0,0.7,0
5.57435971724418,0.398142857786675,0.0175499639429496,100,5,5,0,0,0.7,0
5.52868565688752,0.422623429666603,0.0190560442046895,100,5,5,0,0,0.7,0
4.61419862380407,0.356674881446544,0.0130544882985815,100,5,5,0,0,0.7,0
8.35061374551503,0.521934369524418,0.0336117568392798,100,5,5,0,0,0.7,0
6.81902765490218,0.381665329903106,0.0192423478808237,100,5,5,0,0,0.7,0
8.56604996059158,0.482278943678567,0.0309932296000728,100,5,5,0,0,0.7,0
7.83614105993237,0.466441544728741,0.0277508857750149,100,5,5,0,0,0.7,0
6.84757396264057,0.385015368631441,0.0198747827168725,100,5,5,0,0,0.7,0
4.39213776841252,0.337190857055547,0.0116516556326985,100,5,5,0,0,0.7,0
9.10094747674863,0.560054289327356,0.0370622285277005,100,5,5,0,0,0.7,0
6.36643583198619,0.452194505666518,0.0221444233407251,100,5,5,0,0,0.7,0
9.16414828641648,0.452810081915951,0.0298009910864507,100,5,5,0,0,0.7,0
5.83042025563715,0.398690456132007,0.0177092531955081,100,5,5,0,0,0.7,0
6.63492986234114,0.475184668417005,0.0255627910715922,100,5,5,0,0,0.7,0
4.17560952417558,0.374169708916295,0.0129643985252623,100,5,5,0,0,0.7,0
3.06061343049584,0.32080939366412,0.00874737507558144,100,5,5,0,0,0.7,0
5.46092760914325,0.421235048357282,0.0180409016881084,100,5,5,0,0,0.7,0
4.4091215841841,0.35735789452808,0.0133968622275423,100,5,5,0,0,0.7,0
5.02998231284186,0.392824407299717,0.0156785050337461,100,5,5,0,0,0.7,0
6.78172625215273,0.398038059054076,0.0199608597147641,100,5,5,0,0,0.7,0
6.81586516184882,0.428161663702203,0.0214250825009805,100,5,5,0,0,0.7,0
3.70764123543859,0.346663253882872,0.0112366917223183,100,5,5,0,0,0.7,0
8.87856301124675,0.471645639758734,0.0303747408529057,100,5,5,0,0,0.7,0
4.3207266863083,0.366909796796564,0.0136472983600744,100,5,5,0,0,0.7,0
3.93361001276318,0.34487454801639,0.0118483501623825,100,5,5,0,0,0.7,0
3.39008570623503,0.346343433946721,0.0109979272373093,100,5,5,0,0,0.7,0
4.81989202009304,0.354278924947584,0.0134005441858554,100,5,5,0,0,0.7,0
4.5422422754133,0.273051625760282,0.00927964072814487,100,5,5,0,0,0.7,0
5.75956306469739,0.408820431529026,0.0185008254584054,100,5,5,0,0,0.7,0
4.2932264885397,0.336139517577453,0.0115270091121769,100,5,5,0,0,0.7,0
7.44281240575408,0.386146885209095,0.020893700768368,100,5,5,0,0,0.7,0
5.96292462499272,0.414812529530549,0.0187604246866027,100,5,5,0,0,0.7,0
4.74057358858117,0.353858265937807,0.0134491920548008,100,5,5,0,0,0.7,0
7.0550295374163,0.389020704643333,0.0197130822975685,100,5,5,0,0,0.7,0
2.93882351905779,0.323961140553936,0.00901400045236267,100,5,5,0,0,0.7,0
4.86607214980062,0.33881389932199,0.0125387311852579,100,5,5,0,0,0.7,0
5.95719515744707,0.391315207913821,0.0179181056852295,100,5,5,0,0,0.7,0
2.43957268166477,0.295718200518935,0.00769963247802994,100,5,5,0,0,0.7,0
8.61022234713928,0.454060135781194,0.0291694653784385,100,5,5,0,0,0.7,0
4.56736561111202,0.400071583496193,0.0154734347040764,100,5,5,0,0,0.7,0
