"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12"
0.0697843253908017,0.0541150184844858,0.000669584511273864,500,5,5,0.4,0.4,0
0.0306169343490981,0.0445570982580172,0.000361731578099167,500,5,5,0.4,0.4,0
0.0656399104592337,0.052197237465946,0.000576258544424193,500,5,5,0.4,0.4,0
0.0879217935600064,0.05300133706935,0.000670258108672365,500,5,5,0.4,0.4,0
0.0584777273751099,0.0512794099468291,0.000572279367733999,500,5,5,0.4,0.4,0
0.0388802896376939,0.050395047633212,0.000545107609725466,500,5,5,0.4,0.4,0
0.106100936543704,0.045866695766207,0.000400373266774853,500,5,5,0.4,0.4,0
0.0432649770626276,0.0499038474875963,0.00049454415151202,500,5,5,0.4,0.4,0
0.105304024640493,0.0470406940858458,0.000469472987354218,500,5,5,0.4,0.4,0
0.0622814354309864,0.060464959699116,0.000927082925112504,500,5,5,0.4,0.4,0
0.0411699392853979,0.0536676959371254,0.000719706298163001,500,5,5,0.4,0.4,0
0.0693432254703814,0.0495680333061101,0.000538901208453636,500,5,5,0.4,0.4,0
0.0568197789579084,0.0522856663755289,0.000557951971767941,500,5,5,0.4,0.4,0
0.0554724297052768,0.0470058201036692,0.000453110378047826,500,5,5,0.4,0.4,0
0.0661941761156269,0.0553282238955984,0.000677443367757237,500,5,5,0.4,0.4,0
0.0331431183557055,0.0466358707076859,0.000466663939441181,500,5,5,0.4,0.4,0
0.0555081052323479,0.0476480142726087,0.000431646728624071,500,5,5,0.4,0.4,0
0.110699795864511,0.0452413564337411,0.000404179025328963,500,5,5,0.4,0.4,0
0.0588999272758525,0.0511006255545275,0.000563514355302283,500,5,5,0.4,0.4,0
0.0848813925718325,0.0499143517120652,0.000555043502630179,500,5,5,0.4,0.4,0
0.059270117280554,0.0460527120530285,0.000427768592583656,500,5,5,0.4,0.4,0
0.0750367872317268,0.0496340062644987,0.000538082347886749,500,5,5,0.4,0.4,0
0.124309052804399,0.0517133815523579,0.000570332112029188,500,5,5,0.4,0.4,0
0.031967890142269,0.0539148107918924,0.000672249992379466,500,5,5,0.4,0.4,0
0.028420922346083,0.0513565799930437,0.000572815037398936,500,5,5,0.4,0.4,0
0.071760408231802,0.0512722590768316,0.000589395428123431,500,5,5,0.4,0.4,0
0.0265310363920165,0.0458451523459173,0.000438016249459359,500,5,5,0.4,0.4,0
0.0662414281784243,0.0511861563448686,0.000550464531113293,500,5,5,0.4,0.4,0
0.0566465631430299,0.0516679223361344,0.000597441229844706,500,5,5,0.4,0.4,0
0.121057978648968,0.0509478485094432,0.000517697040198496,500,5,5,0.4,0.4,0
0.134321943205699,0.0470381815893163,0.000410993330114485,500,5,5,0.4,0.4,0
0.0792384183685998,0.0486579214334839,0.000477207218484703,500,5,5,0.4,0.4,0
0.0804209672468051,0.0498665265813398,0.000545465100575158,500,5,5,0.4,0.4,0
0.041517368604457,0.0473465245811498,0.000477712906980881,500,5,5,0.4,0.4,0
0.0572607354545968,0.0526856194510498,0.000636277703196235,500,5,5,0.4,0.4,0
0.0659874722661987,0.0518289881108015,0.000616734412331089,500,5,5,0.4,0.4,0
0.0604103902521226,0.0480596350310787,0.000473544695068679,500,5,5,0.4,0.4,0
0.0361674817081313,0.0467268418378929,0.000425286993370643,500,5,5,0.4,0.4,0
0.0761536148123061,0.0476316527095669,0.000472131823301903,500,5,5,0.4,0.4,0
0.126537181509191,0.0513860760363491,0.000549332717506744,500,5,5,0.4,0.4,0
0.0749101588034204,0.049941482664277,0.000532164709909827,500,5,5,0.4,0.4,0
0.0717073427913669,0.0479465960821452,0.000433275799504544,500,5,5,0.4,0.4,0
0.0376478981737848,0.0456015084051519,0.000399551926183025,500,5,5,0.4,0.4,0
0.0321717971071186,0.0501362714625474,0.000527522676619078,500,5,5,0.4,0.4,0
0.0707737370998957,0.0515908416213627,0.000489211629759949,500,5,5,0.4,0.4,0
0.0831955138580157,0.0478262155097961,0.000490639213684914,500,5,5,0.4,0.4,0
0.0400976905522996,0.0461100534301332,0.000441390189378095,500,5,5,0.4,0.4,0
0.0552249820629008,0.0523388798836791,0.000608026024179759,500,5,5,0.4,0.4,0
0.0374059444796917,0.0499467816850141,0.000555172564947052,500,5,5,0.4,0.4,0
0.0615462940419841,0.049865105401907,0.000509772706513773,500,5,5,0.4,0.4,0
0.0625334333199079,0.0499605433010014,0.000493631450094165,500,5,5,0.4,0.4,0
0.0524602022170188,0.0519316993663977,0.000594257835635156,500,5,5,0.4,0.4,0
0.0355283422610775,0.0476601027454697,0.000504857165867853,500,5,5,0.4,0.4,0
0.103902354250748,0.0443813336308215,0.000412864150407959,500,5,5,0.4,0.4,0
0.0644135892950805,0.0450674891818564,0.000424331302206731,500,5,5,0.4,0.4,0
0.0354781232166662,0.0476111532371483,0.000474862401245939,500,5,5,0.4,0.4,0
0.0859845965810971,0.0556721921447508,0.000761320647829715,500,5,5,0.4,0.4,0
0.0608265365121372,0.0522708616120503,0.000558401536163228,500,5,5,0.4,0.4,0
0.0478370450136422,0.046375407295153,0.000463227699344036,500,5,5,0.4,0.4,0
0.0258893007195571,0.039699448190741,0.000304174363220809,500,5,5,0.4,0.4,0
0.0633010709394547,0.0507920811864459,0.000590910708659559,500,5,5,0.4,0.4,0
0.057950587861471,0.0493343661051914,0.000540249060005914,500,5,5,0.4,0.4,0
0.0505378487425256,0.0495881420477484,0.00051541695193321,500,5,5,0.4,0.4,0
0.0710113752298995,0.0496401292595814,0.000524357877936758,500,5,5,0.4,0.4,0
0.0867138653464265,0.0486765363939855,0.000525154628168613,500,5,5,0.4,0.4,0
0.0598112984297546,0.0475432778197435,0.000473623478360332,500,5,5,0.4,0.4,0
0.0679906403715698,0.0539728732641192,0.000627807627481286,500,5,5,0.4,0.4,0
0.0350301858842178,0.0498977922262725,0.000553211716918507,500,5,5,0.4,0.4,0
0.0358438515591744,0.0489837862621178,0.000535582222802184,500,5,5,0.4,0.4,0
0.0412693270305741,0.0494965883178172,0.000536038198809599,500,5,5,0.4,0.4,0
0.115038278940683,0.045733236541108,0.000428610579542574,500,5,5,0.4,0.4,0
0.0518626695560244,0.046142004337717,0.000457260902902956,500,5,5,0.4,0.4,0
0.0761065303800422,0.0523875620992727,0.00061402076921185,500,5,5,0.4,0.4,0
0.154491803386276,0.0497505376599957,0.000536063798615746,500,5,5,0.4,0.4,0
0.0483472940753279,0.0519705174748216,0.000607651837964463,500,5,5,0.4,0.4,0
0.086949567926971,0.0529899134931176,0.000588430314267404,500,5,5,0.4,0.4,0
0.0669602845669395,0.0562190172141781,0.000687503435161016,500,5,5,0.4,0.4,0
0.0556623840521485,0.0449551454707609,0.000385784200097033,500,5,5,0.4,0.4,0
0.0900177298406053,0.0497203957807694,0.000555787911000523,500,5,5,0.4,0.4,0
0.157018029321512,0.0487051141442532,0.000449014138696433,500,5,5,0.4,0.4,0
0.0581111003177907,0.0473037032691857,0.000440613002815372,500,5,5,0.4,0.4,0
0.0240119987034178,0.0449215926998356,0.000434284186487871,500,5,5,0.4,0.4,0
0.0437520833971036,0.0466180722156975,0.000447050676527489,500,5,5,0.4,0.4,0
0.0603445770949031,0.0494645581448706,0.00056735488054093,500,5,5,0.4,0.4,0
0.0467840297498078,0.0495277089351091,0.000508263179001726,500,5,5,0.4,0.4,0
0.0325339683818739,0.0498186179915802,0.000544289778500881,500,5,5,0.4,0.4,0
0.0446345003222075,0.0462565543388999,0.000433404411528975,500,5,5,0.4,0.4,0
0.0400694830787938,0.0524899539839366,0.000590231914157207,500,5,5,0.4,0.4,0
0.132867152176761,0.050050461605953,0.000617206556718428,500,5,5,0.4,0.4,0
0.0537276669519016,0.0468833001696477,0.00047806837141005,500,5,5,0.4,0.4,0
0.0549084553243392,0.0572682976209974,0.000771133535543044,500,5,5,0.4,0.4,0
0.036991968061011,0.0508741028925309,0.000574284331516802,500,5,5,0.4,0.4,0
0.0573374303593099,0.0506141968912331,0.000599320618202559,500,5,5,0.4,0.4,0
0.0613477732737431,0.0505899332624907,0.000578674059153749,500,5,5,0.4,0.4,0
0.0258685838568185,0.0497138381781992,0.000552940532932942,500,5,5,0.4,0.4,0
0.0368788764258983,0.0531772283302544,0.00064393409025766,500,5,5,0.4,0.4,0
0.0294816076572602,0.0504011246226537,0.000566876493688966,500,5,5,0.4,0.4,0
0.0676933448729009,0.0480798842881075,0.000500727333950236,500,5,5,0.4,0.4,0
0.0823026674081748,0.0492953491941395,0.000544666158193654,500,5,5,0.4,0.4,0
0.0605964073295855,0.0561877465090387,0.00070035538670346,500,5,5,0.4,0.4,0
0.0697048650214554,0.043256124951528,0.000324731236777703,500,5,5,0.4,0.4,0
0.0406744048815768,0.0465012836565184,0.000467889837370211,500,5,5,0.4,0.4,0
0.044709641706391,0.0480501092359385,0.000506046569295176,500,5,5,0.4,0.4,0
0.0385324837115082,0.0487398820609378,0.000553912878925563,500,5,5,0.4,0.4,0
0.0431165142020274,0.0456201671822594,0.000396868234128763,500,5,5,0.4,0.4,0
0.0394028576272003,0.0515790019821588,0.000651493669489948,500,5,5,0.4,0.4,0
0.0339854623711355,0.0501250927141986,0.000552422995700864,500,5,5,0.4,0.4,0
0.0627873281145276,0.0515586020560577,0.000585766968499171,500,5,5,0.4,0.4,0
0.118980843767235,0.0492162530000555,0.000559819056865064,500,5,5,0.4,0.4,0
0.0749336364755219,0.0464128677235993,0.000393906954294511,500,5,5,0.4,0.4,0
0.0784386312651454,0.0541401215023857,0.000691071489604765,500,5,5,0.4,0.4,0
0.0583749777209153,0.049181902967877,0.000493498390109284,500,5,5,0.4,0.4,0
0.0896677243246332,0.0514272047200683,0.000621663511391088,500,5,5,0.4,0.4,0
0.0612431185234418,0.0500777709248853,0.000512511225495833,500,5,5,0.4,0.4,0
0.0677915553077316,0.0474429588407016,0.000424898233004225,500,5,5,0.4,0.4,0
0.0404682744484499,0.0459897530676762,0.000415671258394542,500,5,5,0.4,0.4,0
0.0414240699911135,0.0478108105229525,0.000455838055083887,500,5,5,0.4,0.4,0
0.079034572505823,0.048588844970746,0.000472760317732232,500,5,5,0.4,0.4,0
0.0246490524872954,0.0517829028300094,0.000604371253762309,500,5,5,0.4,0.4,0
0.121739518724153,0.053662645089294,0.000740744944398341,500,5,5,0.4,0.4,0
0.0535958554991602,0.0480098947134534,0.000464291529914235,500,5,5,0.4,0.4,0
0.0667526748237596,0.0485084584378656,0.000500639659994897,500,5,5,0.4,0.4,0
0.105050686357692,0.0517528198854306,0.000596906864752395,500,5,5,0.4,0.4,0
0.0672867409305449,0.0514199200461359,0.000572313774981782,500,5,5,0.4,0.4,0
0.0391851458542809,0.052209247280306,0.000574333220277335,500,5,5,0.4,0.4,0
0.0425757631490701,0.0467057031501354,0.000467896834919098,500,5,5,0.4,0.4,0
0.0864872578448591,0.0488015053322012,0.000514789300371256,500,5,5,0.4,0.4,0
0.072476205776259,0.0528002399717444,0.000602239890698146,500,5,5,0.4,0.4,0
0.0583841352281615,0.0512262259915008,0.000541570012599969,500,5,5,0.4,0.4,0
0.0767736776408013,0.047650004522039,0.000469398883415705,500,5,5,0.4,0.4,0
0.0634758351513401,0.0449803403852079,0.000361564324377452,500,5,5,0.4,0.4,0
0.034442432255882,0.0522531320473168,0.000637270511693636,500,5,5,0.4,0.4,0
0.0733500685437324,0.0533283778956687,0.000687170149396737,500,5,5,0.4,0.4,0
0.0460270668344452,0.048147830554654,0.000500428522176318,500,5,5,0.4,0.4,0
0.0365793118558555,0.0487792479579149,0.000527016962847397,500,5,5,0.4,0.4,0
0.0805206216704234,0.0443230012738024,0.000410367992876977,500,5,5,0.4,0.4,0
0.046923130794703,0.0440966148176642,0.000382660242657928,500,5,5,0.4,0.4,0
0.0546331284345627,0.0497249626126258,0.000641682819530328,500,5,5,0.4,0.4,0
0.129761712665313,0.0522738808867333,0.000670472319606587,500,5,5,0.4,0.4,0
0.0300279032387343,0.0475269673223904,0.000434513867503065,500,5,5,0.4,0.4,0
